X[s],"Trigno IM sensor 13: EMG 13 (IM)",X[s],"Trigno IM sensor 13: ACC X 13 (IM)",X[s],"Trigno IM sensor 13: ACC Y 13 (IM)",X[s],"Trigno IM sensor 13: ACC Z 13 (IM)",X[s],"Trigno IM sensor 13: Gyro X 13 (IM)",X[s],"Trigno IM sensor 13: Gyro Y 13 (IM)",X[s],"Trigno IM sensor 13: Gyro Z 13 (IM)",X[s],"Trigno IM sensor 13: Mag X 13 (IM)",X[s],"Trigno IM sensor 13: Mag Y 13 (IM)",X[s],"Trigno IM sensor 13: Mag Z 13 (IM)"
2.9754,1.443503E-05,22.3155,0,22.3155,0,22.3155,0,22.3155,0,22.3155,0,22.3155,0,44.631,0,44.631,0,44.631,0
2.9763,1.141375E-05,22.32225,0,22.32225,0,22.32225,0,22.32225,0,22.32225,0,22.32225,0,44.6445,0,44.6445,0,44.6445,0
2.9772,1.594568E-05,22.329,0,22.329,0,22.329,0,22.329,0,22.329,0,22.329,0,44.658,0,44.658,0,44.658,0
2.9781,1.795987E-05,22.33575,0,22.33575,0,22.33575,0,22.33575,0,22.33575,0,22.33575,0,44.6715,0,44.6715,0,44.6715,0
2.979,1.712062E-05,22.3425,0,22.3425,0,22.3425,0,22.3425,0,22.3425,0,22.3425,0,44.685,0,44.685,0,44.685,0
2.9799,1.292439E-05,22.34925,0,22.34925,0,22.34925,0,22.34925,0,22.34925,0,22.34925,0,44.6985,0,44.6985,0,44.6985,0
2.9808,8.560311E-06,22.356,0,22.356,0,22.356,0,22.356,0,22.356,0,22.356,0,44.712,0,44.712,0,44.712,0
2.9817,1.225299E-05,22.36275,0,22.36275,0,22.36275,0,22.36275,0,22.36275,0,22.36275,0,44.7255,0,44.7255,0,44.7255,0
2.9826,1.762417E-05,22.3695,0,22.3695,0,22.3695,0,22.3695,0,22.3695,0,22.3695,0,44.739,0,44.739,0,44.739,0
2.9835,1.695277E-05,22.37625,0,22.37625,0,22.37625,0,22.37625,0,22.37625,0,22.37625,0,44.7525,0,44.7525,0,44.7525,0
2.9844,1.594568E-05,22.383,0,22.383,0,22.383,0,22.383,0,22.383,0,22.383,0,44.766,0,44.766,0,44.766,0
2.9853,1.846342E-05,22.38975,0,22.38975,0,22.38975,0,22.38975,0,22.38975,0,22.38975,0,44.7795,0,44.7795,0,44.7795,0
2.9862,1.628138E-05,22.3965,0,22.3965,0,22.3965,0,22.3965,0,22.3965,0,22.3965,0,44.793,0,44.793,0,44.793,0
2.9871,1.879911E-05,22.40325,0,22.40325,0,22.40325,0,22.40325,0,22.40325,0,22.40325,0,44.8065,0,44.8065,0,44.8065,0
2.988,2.685588E-05,22.41,0,22.41,0,22.41,0,22.41,0,22.41,0,22.41,0,44.82,0,44.82,0,44.82,0
2.9889,2.265965E-05,22.41675,0,22.41675,0,22.41675,0,22.41675,0,22.41675,0,22.41675,0,44.8335,0,44.8335,0,44.8335,0
2.9898,1.12459E-05,22.4235,0,22.4235,0,22.4235,0,22.4235,0,22.4235,0,22.4235,0,44.847,0,44.847,0,44.847,0
2.9907,1.02388E-05,22.43025,0,22.43025,0,22.43025,0,22.43025,0,22.43025,0,22.43025,0,44.8605,0,44.8605,0,44.8605,0
2.9916,1.15816E-05,22.437,0,22.437,0,22.437,0,22.437,0,22.437,0,22.437,0,44.874,0,44.874,0,44.874,0
2.9925,1.174945E-05,22.44375,0,22.44375,0,22.44375,0,22.44375,0,22.44375,0,22.44375,0,44.8875,0,44.8875,0,44.8875,0
2.9934,1.460288E-05,22.4505,0,22.4505,0,22.4505,0,22.4505,0,22.4505,0,22.4505,0,44.901,0,44.901,0,44.901,0
2.9943,1.376364E-05,22.45725,0,22.45725,0,22.45725,0,22.45725,0,22.45725,0,22.45725,0,44.9145,0,44.9145,0,44.9145,0
2.9952,1.342794E-06,22.464,0,22.464,0,22.464,0,22.464,0,22.464,0,22.464,0,44.928,0,44.928,0,44.928,0
2.9961,-4.531929E-06,22.47075,0,22.47075,0,22.47075,0,22.47075,0,22.47075,0,22.47075,0,44.9415,0,44.9415,0,44.9415,0
2.997,-4.531929E-06,22.4775,0,22.4775,0,22.4775,0,22.4775,0,22.4775,0,22.4775,0,44.955,0,44.955,0,44.955,0
2.9979,-9.567407E-06,22.48425,0,22.48425,0,22.48425,0,22.48425,0,22.48425,0,22.48425,0,44.9685,0,44.9685,0,44.9685,0
2.9988,-8.560311E-06,22.491,0,22.491,0,22.491,0,22.491,0,22.491,0,22.491,0,44.982,0,44.982,0,44.982,0
2.9997,-1.15816E-05,22.49775,0,22.49775,0,22.49775,0,22.49775,0,22.49775,0,22.49775,0,44.9955,0,44.9955,0,44.9955,0
3.0006,-1.829557E-05,22.5045,0,22.5045,0,22.5045,0,22.5045,0,22.5045,0,22.5045,0,45.009,0,45.009,0,45.009,0
3.0015,-1.359579E-05,22.51125,0,22.51125,0,22.51125,0,22.51125,0,22.51125,0,22.51125,0,45.0225,0,45.0225,0,45.0225,0
3.0024,-6.54612E-06,22.518,0,22.518,0,22.518,0,22.518,0,22.518,0,22.518,0,45.036,0,45.036,0,45.036,0
3.0033,-8.392462E-07,22.52475,0,22.52475,0,22.52475,0,22.52475,0,22.52475,0,22.52475,0,45.0495,0,45.0495,0,45.0495,0
3.0042,-4.36408E-06,22.5315,0,22.5315,0,22.5315,0,22.5315,0,22.5315,0,22.5315,0,45.063,0,45.063,0,45.063,0
3.0051,-1.510643E-06,22.53825,0,22.53825,0,22.53825,0,22.53825,0,22.53825,0,22.53825,0,45.0765,0,45.0765,0,45.0765,0
3.006,9.231708E-06,22.545,0,22.545,0,22.545,0,22.545,0,22.545,0,22.545,0,45.09,0,45.09,0,45.09,0
3.0069,2.349889E-06,22.55175,0,22.55175,0,22.55175,0,22.55175,0,22.55175,0,22.55175,0,45.1035,0,45.1035,0,45.1035,0
3.0078,-1.762417E-05,22.5585,0,22.5585,0,22.5585,0,22.5585,0,22.5585,0,22.5585,0,45.117,0,45.117,0,45.117,0
3.0087,-1.393149E-05,22.56525,0,22.56525,0,22.56525,0,22.56525,0,22.56525,0,22.56525,0,45.1305,0,45.1305,0,45.1305,0
3.0096,-3.189135E-06,22.572,0,22.572,0,22.572,0,22.572,0,22.572,0,22.572,0,45.144,0,45.144,0,45.144,0
3.0105,4.531929E-06,22.57875,0,22.57875,0,22.57875,0,22.57875,0,22.57875,0,22.57875,0,45.1575,0,45.1575,0,45.1575,0
3.0114,1.712062E-05,22.5855,0,22.5855,0,22.5855,0,22.5855,0,22.5855,0,22.5855,0,45.171,0,45.171,0,45.171,0
3.0123,2.903792E-05,22.59225,0,22.59225,0,22.59225,0,22.59225,0,22.59225,0,22.59225,0,45.1845,0,45.1845,0,45.1845,0
3.0132,3.390555E-05,22.599,0,22.599,0,22.599,0,22.599,0,22.599,0,22.599,0,45.198,0,45.198,0,45.198,0
3.0141,1.712062E-05,22.60575,0,22.60575,0,22.60575,0,22.60575,0,22.60575,0,22.60575,0,45.2115,0,45.2115,0,45.2115,0
3.015,1.05745E-05,22.6125,0,22.6125,0,22.6125,0,22.6125,0,22.6125,0,22.6125,0,45.225,0,45.225,0,45.225,0
3.0159,6.881819E-06,22.61925,0,22.61925,0,22.61925,0,22.61925,0,22.61925,0,22.61925,0,45.2385,0,45.2385,0,45.2385,0
3.0168,-4.196231E-06,22.626,0,22.626,0,22.626,0,22.626,0,22.626,0,22.626,0,45.252,0,45.252,0,45.252,0
3.0177,-2.030976E-05,22.63275,0,22.63275,0,22.63275,0,22.63275,0,22.63275,0,22.63275,0,45.2655,0,45.2655,0,45.2655,0
3.0186,-2.870222E-05,22.6395,0,22.6395,0,22.6395,0,22.6395,0,22.6395,0,22.6395,0,45.279,0,45.279,0,45.279,0
3.0195,-3.575189E-05,22.64625,0,22.64625,0,22.64625,0,22.64625,0,22.64625,0,22.64625,0,45.2925,0,45.2925,0,45.2925,0
3.0204,-4.716564E-05,22.653,0,22.653,0,22.653,0,22.653,0,22.653,0,22.653,0,45.306,0,45.306,0,45.306,0
3.0213,-5.152972E-05,22.65975,0,22.65975,0,22.65975,0,22.65975,0,22.65975,0,22.65975,0,45.3195,0,45.3195,0,45.3195,0
3.0222,-3.776608E-05,22.6665,0,22.6665,0,22.6665,0,22.6665,0,22.6665,0,22.6665,0,45.333,0,45.333,0,45.333,0
3.0231,-2.853437E-05,22.67325,0,22.67325,0,22.67325,0,22.67325,0,22.67325,0,22.67325,0,45.3465,0,45.3465,0,45.3465,0
3.024,-1.896696E-05,22.68,0,22.68,0,22.68,0,22.68,0,22.68,0,22.68,0,45.36,0,45.36,0,45.36,0
3.0249,-1.544213E-05,22.68675,0,22.68675,0,22.68675,0,22.68675,0,22.68675,0,22.68675,0,45.3735,0,45.3735,0,45.3735,0
3.0258,-2.500954E-05,22.6935,0,22.6935,0,22.6935,0,22.6935,0,22.6935,0,22.6935,0,45.387,0,45.387,0,45.387,0
3.0267,-3.27306E-05,22.70025,0,22.70025,0,22.70025,0,22.70025,0,22.70025,0,22.70025,0,45.4005,0,45.4005,0,45.4005,0
3.0276,-2.970932E-05,22.707,0,22.707,0,22.707,0,22.707,0,22.707,0,22.707,0,45.414,0,45.414,0,45.414,0
3.0285,-2.21561E-05,22.71375,0,22.71375,0,22.71375,0,22.71375,0,22.71375,0,22.71375,0,45.4275,0,45.4275,0,45.4275,0
3.0294,-1.594568E-05,22.7205,0,22.7205,0,22.7205,0,22.7205,0,22.7205,0,22.7205,0,45.441,0,45.441,0,45.441,0
3.0303,-4.531929E-06,22.72725,0,22.72725,0,22.72725,0,22.72725,0,22.72725,0,22.72725,0,45.4545,0,45.4545,0,45.4545,0
3.0312,-1.678492E-07,22.734,0,22.734,0,22.734,0,22.734,0,22.734,0,22.734,0,45.468,0,45.468,0,45.468,0
3.0321,-2.18204E-06,22.74075,0,22.74075,0,22.74075,0,22.74075,0,22.74075,0,22.74075,0,45.4815,0,45.4815,0,45.4815,0
3.033,8.392462E-07,22.7475,0,22.7475,0,22.7475,0,22.7475,0,22.7475,0,22.7475,0,45.495,0,45.495,0,45.495,0
3.0339,1.846342E-06,22.75425,0,22.75425,0,22.75425,0,22.75425,0,22.75425,0,22.75425,0,45.5085,0,45.5085,0,45.5085,0
3.0348,5.539025E-06,22.761,0,22.761,0,22.761,0,22.761,0,22.761,0,22.761,0,45.522,0,45.522,0,45.522,0
3.0357,1.678492E-07,22.76775,0,22.76775,0,22.76775,0,22.76775,0,22.76775,0,22.76775,0,45.5355,0,45.5355,0,45.5355,0
3.0366,-1.007096E-06,22.7745,0,22.7745,0,22.7745,0,22.7745,0,22.7745,0,22.7745,0,45.549,0,45.549,0,45.549,0
3.0375,-5.035478E-07,22.78125,0,22.78125,0,22.78125,0,22.78125,0,22.78125,0,22.78125,0,45.5625,0,45.5625,0,45.5625,0
3.0384,-4.36408E-06,22.788,0,22.788,0,22.788,0,22.788,0,22.788,0,22.788,0,45.576,0,45.576,0,45.576,0
3.0393,-6.210422E-06,22.79475,0,22.79475,0,22.79475,0,22.79475,0,22.79475,0,22.79475,0,45.5895,0,45.5895,0,45.5895,0
3.0402,-6.042573E-06,22.8015,0,22.8015,0,22.8015,0,22.8015,0,22.8015,0,22.8015,0,45.603,0,45.603,0,45.603,0
3.0411,-7.553216E-06,22.80825,0,22.80825,0,22.80825,0,22.80825,0,22.80825,0,22.80825,0,45.6165,0,45.6165,0,45.6165,0
3.042,-1.15816E-05,22.815,0,22.815,0,22.815,0,22.815,0,22.815,0,22.815,0,45.63,0,45.63,0,45.63,0
3.0429,-1.594568E-05,22.82175,0,22.82175,0,22.82175,0,22.82175,0,22.82175,0,22.82175,0,45.6435,0,45.6435,0,45.6435,0
3.0438,-1.829557E-05,22.8285,0,22.8285,0,22.8285,0,22.8285,0,22.8285,0,22.8285,0,45.657,0,45.657,0,45.657,0
3.0447,-2.098116E-05,22.83525,0,22.83525,0,22.83525,0,22.83525,0,22.83525,0,22.83525,0,45.6705,0,45.6705,0,45.6705,0
3.0456,-1.779202E-05,22.842,0,22.842,0,22.842,0,22.842,0,22.842,0,22.842,0,45.684,0,45.684,0,45.684,0
3.0465,-5.203327E-06,22.84875,0,22.84875,0,22.84875,0,22.84875,0,22.84875,0,22.84875,0,45.6975,0,45.6975,0,45.6975,0
3.0474,8.392462E-07,22.8555,0,22.8555,0,22.8555,0,22.8555,0,22.8555,0,22.8555,0,45.711,0,45.711,0,45.711,0
3.0483,1.846342E-06,22.86225,0,22.86225,0,22.86225,0,22.86225,0,22.86225,0,22.86225,0,45.7245,0,45.7245,0,45.7245,0
3.0492,3.524834E-06,22.869,0,22.869,0,22.869,0,22.869,0,22.869,0,22.869,0,45.738,0,45.738,0,45.738,0
3.0501,4.867628E-06,22.87575,0,22.87575,0,22.87575,0,22.87575,0,22.87575,0,22.87575,0,45.7515,0,45.7515,0,45.7515,0
3.051,4.699778E-06,22.8825,0,22.8825,0,22.8825,0,22.8825,0,22.8825,0,22.8825,0,45.765,0,45.765,0,45.765,0
3.0519,5.035478E-07,22.88925,0,22.88925,0,22.88925,0,22.88925,0,22.88925,0,22.88925,0,45.7785,0,45.7785,0,45.7785,0
3.0528,-3.189135E-06,22.896,0,22.896,0,22.896,0,22.896,0,22.896,0,22.896,0,45.792,0,45.792,0,45.792,0
3.0537,-1.560998E-05,22.90275,0,22.90275,0,22.90275,0,22.90275,0,22.90275,0,22.90275,0,45.8055,0,45.8055,0,45.8055,0
3.0546,-2.937362E-05,22.9095,0,22.9095,0,22.9095,0,22.9095,0,22.9095,0,22.9095,0,45.819,0,45.819,0,45.819,0
3.0555,-2.803082E-05,22.91625,0,22.91625,0,22.91625,0,22.91625,0,22.91625,0,22.91625,0,45.8325,0,45.8325,0,45.8325,0
3.0564,-2.635233E-05,22.923,0,22.923,0,22.923,0,22.923,0,22.923,0,22.923,0,45.846,0,45.846,0,45.846,0
3.0573,-2.584878E-05,22.92975,0,22.92975,0,22.92975,0,22.92975,0,22.92975,0,22.92975,0,45.8595,0,45.8595,0,45.8595,0
3.0582,-2.299535E-05,22.9365,0,22.9365,0,22.9365,0,22.9365,0,22.9365,0,22.9365,0,45.873,0,45.873,0,45.873,0
3.0591,-2.1149E-05,22.94325,0,22.94325,0,22.94325,0,22.94325,0,22.94325,0,22.94325,0,45.8865,0,45.8865,0,45.8865,0
3.06,-1.762417E-05,22.95,0,22.95,0,22.95,0,22.95,0,22.95,0,22.95,0,45.9,0,45.9,0,45.9,0
3.0609,-1.594568E-05,22.95675,0,22.95675,0,22.95675,0,22.95675,0,22.95675,0,22.95675,0,45.9135,0,45.9135,0,45.9135,0
3.0618,-1.292439E-05,22.9635,0,22.9635,0,22.9635,0,22.9635,0,22.9635,0,22.9635,0,45.927,0,45.927,0,45.927,0
3.0627,-9.399557E-06,22.97025,0,22.97025,0,22.97025,0,22.97025,0,22.97025,0,22.97025,0,45.9405,0,45.9405,0,45.9405,0
3.0636,-8.224613E-06,22.977,0,22.977,0,22.977,0,22.977,0,22.977,0,22.977,0,45.954,0,45.954,0,45.954,0
3.0645,-9.567407E-06,22.98375,0,22.98375,0,22.98375,0,22.98375,0,22.98375,0,22.98375,0,45.9675,0,45.9675,0,45.9675,0
3.0654,-9.214924E-05,22.9905,0,22.9905,0,22.9905,0,22.9905,0,22.9905,0,22.9905,0,45.981,0,45.981,0,45.981,0
3.0663,-0.0003513085,22.99725,0,22.99725,0,22.99725,0,22.99725,0,22.99725,0,22.99725,0,45.9945,0,45.9945,0,45.9945,0
3.0672,-0.0005436637,23.004,0,23.004,0,23.004,0,23.004,0,23.004,0,23.004,0,46.008,0,46.008,0,46.008,0
3.0681,-0.0006230564,23.01075,0,23.01075,0,23.01075,0,23.01075,0,23.01075,0,23.01075,0,46.0215,0,46.0215,0,46.0215,0
3.069,-0.0006638438,23.0175,0,23.0175,0,23.0175,0,23.0175,0,23.0175,0,23.0175,0,46.035,0,46.035,0,46.035,0
3.0699,-0.0006623331,23.02425,0,23.02425,0,23.02425,0,23.02425,0,23.02425,0,23.02425,0,46.0485,0,46.0485,0,46.0485,0
3.0708,-0.0006277562,23.031,0,23.031,0,23.031,0,23.031,0,23.031,0,23.031,0,46.062,0,46.062,0,46.062,0
3.0717,-0.0005705196,23.03775,0,23.03775,0,23.03775,0,23.03775,0,23.03775,0,23.03775,0,46.0755,0,46.0755,0,46.0755,0
3.0726,-0.0006106356,23.0445,0,23.0445,0,23.0445,0,23.0445,0,23.0445,0,23.0445,0,46.089,0,46.089,0,46.089,0
3.0735,-0.0009020218,23.05125,0,23.05125,0,23.05125,0,23.05125,0,23.05125,0,23.05125,0,46.1025,0,46.1025,0,46.1025,0
3.0744,-0.000862745,23.058,0,23.058,0,23.058,0,23.058,0,23.058,0,23.058,0,46.116,0,46.116,0,46.116,0
3.0753,-0.0006940566,23.06475,0,23.06475,0,23.06475,0,23.06475,0,23.06475,0,23.06475,0,46.1295,0,46.1295,0,46.1295,0
3.0762,-0.0005330892,23.0715,0,23.0715,0,23.0715,0,23.0715,0,23.0715,0,23.0715,0,46.143,0,46.143,0,46.143,0
3.0771,-0.0003701076,23.07825,0,23.07825,0,23.07825,0,23.07825,0,23.07825,0,23.07825,0,46.1565,0,46.1565,0,46.1565,0
3.078,-0.0002155184,23.085,0,23.085,0,23.085,0,23.085,0,23.085,0,23.085,0,46.17,0,46.17,0,46.17,0
3.0789,-7.93927E-05,23.09175,0,23.09175,0,23.09175,0,23.09175,0,23.09175,0,23.09175,0,46.1835,0,46.1835,0,46.1835,0
3.0798,4.951553E-05,23.0985,0,23.0985,0,23.0985,0,23.0985,0,23.0985,0,23.0985,0,46.197,0,46.197,0,46.197,0
3.0807,0.0001634852,23.10525,0,23.10525,0,23.10525,0,23.10525,0,23.10525,0,23.10525,0,46.2105,0,46.2105,0,46.2105,0
3.0816,0.0002563058,23.112,0,23.112,0,23.112,0,23.112,0,23.112,0,23.112,0,46.224,0,46.224,0,46.224,0
3.0825,0.0003311665,23.11875,0,23.11875,0,23.11875,0,23.11875,0,23.11875,0,23.11875,0,46.2375,0,46.2375,0,46.2375,0
3.0834,0.0003924315,23.1255,0,23.1255,0,23.1255,0,23.1255,0,23.1255,0,23.1255,0,46.251,0,46.251,0,46.251,0
3.0843,0.0004456397,23.13225,0,23.13225,0,23.13225,0,23.13225,0,23.13225,0,23.13225,0,46.2645,0,46.2645,0,46.2645,0
3.0852,0.0004886091,23.139,0,23.139,0,23.139,0,23.139,0,23.139,0,23.139,0,46.278,0,46.278,0,46.278,0
3.0861,0.0005168078,23.14575,0,23.14575,0,23.14575,0,23.14575,0,23.14575,0,23.14575,0,46.2915,0,46.2915,0,46.2915,0
3.087,0.0005409781,23.1525,0,23.1525,0,23.1525,0,23.1525,0,23.1525,0,23.1525,0,46.305,0,46.305,0,46.305,0
3.0879,0.0005638056,23.15925,0,23.15925,0,23.15925,0,23.15925,0,23.15925,0,23.15925,0,46.3185,0,46.3185,0,46.3185,0
3.0888,0.0005627985,23.166,0,23.166,0,23.166,0,23.166,0,23.166,0,23.166,0,46.332,0,46.332,0,46.332,0
3.0897,0.0005530633,23.17275,0,23.17275,0,23.17275,0,23.17275,0,23.17275,0,23.17275,0,46.3455,0,46.3455,0,46.3455,0
3.0906,0.0005361105,23.1795,0,23.1795,0,23.1795,0,23.1795,0,23.1795,0,23.1795,0,46.359,0,46.359,0,46.359,0
3.0915,0.0005161364,23.18625,0,23.18625,0,23.18625,0,23.18625,0,23.18625,0,23.18625,0,46.3725,0,46.3725,0,46.3725,0
3.0924,0.000506569,23.193,0,23.193,0,23.193,0,23.193,0,23.193,0,23.193,0,46.386,0,46.386,0,46.386,0
3.0933,0.0005020371,23.19975,0,23.19975,0,23.19975,0,23.19975,0,23.19975,0,23.19975,0,46.3995,0,46.3995,0,46.3995,0
3.0942,0.0004958267,23.2065,0,23.2065,0,23.2065,0,23.2065,0,23.2065,0,23.2065,0,46.413,0,46.413,0,46.413,0
3.0951,0.000476524,23.21325,0,23.21325,0,23.21325,0,23.21325,0,23.21325,0,23.21325,0,46.4265,0,46.4265,0,46.4265,0
3.096,0.000452018,23.22,0,23.22,0,23.22,0,23.22,0,23.22,0,23.22,0,46.44,0,46.44,0,46.44,0
3.0969,0.0004244907,23.22675,0,23.22675,0,23.22675,0,23.22675,0,23.22675,0,23.22675,0,46.4535,0,46.4535,0,46.4535,0
3.0978,0.0003925994,23.2335,0,23.2335,0,23.2335,0,23.2335,0,23.2335,0,23.2335,0,46.467,0,46.467,0,46.467,0
3.0987,0.0003617151,23.24025,0,23.24025,0,23.24025,0,23.24025,0,23.24025,0,23.24025,0,46.4805,0,46.4805,0,46.4805,0
3.0996,0.0003318379,23.247,0,23.247,0,23.247,0,23.247,0,23.247,0,23.247,0,46.494,0,46.494,0,46.494,0
3.1005,0.0002997787,23.25375,0,23.25375,0,23.25375,0,23.25375,0,23.25375,0,23.25375,0,46.5075,0,46.5075,0,46.5075,0
3.1014,0.0002734264,23.2605,0,23.2605,0,23.2605,0,23.2605,0,23.2605,0,23.2605,0,46.521,0,46.521,0,46.521,0
3.1023,0.0002495918,23.26725,0,23.26725,0,23.26725,0,23.26725,0,23.26725,0,23.26725,0,46.5345,0,46.5345,0,46.5345,0
3.1032,0.0002271,23.274,0,23.274,0,23.274,0,23.274,0,23.274,0,23.274,0,46.548,0,46.548,0,46.548,0
3.1041,0.0002015869,23.28075,0,23.28075,0,23.28075,0,23.28075,0,23.28075,0,23.28075,0,46.5615,0,46.5615,0,46.5615,0
3.105,0.0001787594,23.2875,0,23.2875,0,23.2875,0,23.2875,0,23.2875,0,23.2875,0,46.575,0,46.575,0,46.575,0
3.1059,0.0001557641,23.29425,0,23.29425,0,23.29425,0,23.29425,0,23.29425,0,23.29425,0,46.5885,0,46.5885,0,46.5885,0
3.1068,0.0001327687,23.301,0,23.301,0,23.301,0,23.301,0,23.301,0,23.301,0,46.602,0,46.602,0,46.602,0
3.1077,0.0001059129,23.30775,0,23.30775,0,23.30775,0,23.30775,0,23.30775,0,23.30775,0,46.6155,0,46.6155,0,46.6155,0
3.1086,8.543526E-05,23.3145,0,23.3145,0,23.3145,0,23.3145,0,23.3145,0,23.3145,0,46.629,0,46.629,0,46.629,0
3.1095,6.831464E-05,23.32125,0,23.32125,0,23.32125,0,23.32125,0,23.32125,0,23.32125,0,46.6425,0,46.6425,0,46.6425,0
3.1104,4.783703E-05,23.328,0,23.328,0,23.328,0,23.328,0,23.328,0,23.328,0,46.656,0,46.656,0,46.656,0
3.1113,3.189136E-05,23.33475,0,23.33475,0,23.33475,0,23.33475,0,23.33475,0,23.33475,0,46.6695,0,46.6695,0,46.6695,0
3.1122,1.896696E-05,23.3415,0,23.3415,0,23.3415,0,23.3415,0,23.3415,0,23.3415,0,46.683,0,46.683,0,46.683,0
3.1131,5.706875E-06,23.34825,0,23.34825,0,23.34825,0,23.34825,0,23.34825,0,23.34825,0,46.6965,0,46.6965,0,46.6965,0
3.114,-1.12459E-05,23.355,0,23.355,0,23.355,0,23.355,0,23.355,0,23.355,0,46.71,0,46.71,0,46.71,0
3.1149,-2.433814E-05,23.36175,0,23.36175,0,23.36175,0,23.36175,0,23.36175,0,23.36175,0,46.7235,0,46.7235,0,46.7235,0
3.1158,-3.27306E-05,23.3685,0,23.3685,0,23.3685,0,23.3685,0,23.3685,0,23.3685,0,46.737,0,46.737,0,46.737,0
3.1167,-4.699779E-05,23.37525,0,23.37525,0,23.37525,0,23.37525,0,23.37525,0,23.37525,0,46.7505,0,46.7505,0,46.7505,0
3.1176,-5.807584E-05,23.382,0,23.382,0,23.382,0,23.382,0,23.382,0,23.382,0,46.764,0,46.764,0,46.764,0
3.1185,-6.327917E-05,23.38875,0,23.38875,0,23.38875,0,23.38875,0,23.38875,0,23.38875,0,46.7775,0,46.7775,0,46.7775,0
3.1194,-7.335011E-05,23.3955,0,23.3955,0,23.3955,0,23.3955,0,23.3955,0,23.3955,0,46.791,0,46.791,0,46.791,0
3.1203,-8.039979E-05,23.40225,0,23.40225,0,23.40225,0,23.40225,0,23.40225,0,23.40225,0,46.8045,0,46.8045,0,46.8045,0
3.1212,-7.402151E-05,23.409,0,23.409,0,23.409,0,23.409,0,23.409,0,23.409,0,46.818,0,46.818,0,46.818,0
3.1221,-7.956054E-05,23.41575,0,23.41575,0,23.41575,0,23.41575,0,23.41575,0,23.41575,0,46.8315,0,46.8315,0,46.8315,0
3.123,-9.114214E-05,23.4225,0,23.4225,0,23.4225,0,23.4225,0,23.4225,0,23.4225,0,46.845,0,46.845,0,46.845,0
3.1239,-9.365988E-05,23.42925,0,23.42925,0,23.42925,0,23.42925,0,23.42925,0,23.42925,0,46.8585,0,46.8585,0,46.8585,0
3.1248,-9.349203E-05,23.436,0,23.436,0,23.436,0,23.436,0,23.436,0,23.436,0,46.872,0,46.872,0,46.872,0
3.1257,-0.0001038987,23.44275,0,23.44275,0,23.44275,0,23.44275,0,23.44275,0,23.44275,0,46.8855,0,46.8855,0,46.8855,0
3.1266,-0.0001089342,23.4495,0,23.4495,0,23.4495,0,23.4495,0,23.4495,0,23.4495,0,46.899,0,46.899,0,46.899,0
3.1275,-0.0001092699,23.45625,0,23.45625,0,23.45625,0,23.45625,0,23.45625,0,23.45625,0,46.9125,0,46.9125,0,46.9125,0
3.1284,-0.000114641,23.463,0,23.463,0,23.463,0,23.463,0,23.463,0,23.463,0,46.926,0,46.926,0,46.926,0
3.1293,-0.0001208515,23.46975,0,23.46975,0,23.46975,0,23.46975,0,23.46975,0,23.46975,0,46.9395,0,46.9395,0,46.9395,0
3.1302,-0.0001153124,23.4765,0,23.4765,0,23.4765,0,23.4765,0,23.4765,0,23.4765,0,46.953,0,46.953,0,46.953,0
3.1311,-0.000109102,23.48325,0,23.48325,0,23.48325,0,23.48325,0,23.48325,0,23.48325,0,46.9665,0,46.9665,0,46.9665,0
3.132,-0.0001040665,23.49,0,23.49,0,23.49,0,23.49,0,23.49,0,23.49,0,46.98,0,46.98,0,46.98,0
3.1329,-0.000103563,23.49675,0,23.49675,0,23.49675,0,23.49675,0,23.49675,0,23.49675,0,46.9935,0,46.9935,0,46.9935,0
3.1338,-9.752041E-05,23.5035,0,23.5035,0,23.5035,0,23.5035,0,23.5035,0,23.5035,0,47.007,0,47.007,0,47.007,0
3.1347,-9.147784E-05,23.51025,0,23.51025,0,23.51025,0,23.51025,0,23.51025,0,23.51025,0,47.0205,0,47.0205,0,47.0205,0
3.1356,-9.315633E-05,23.517,0,23.517,0,23.517,0,23.517,0,23.517,0,23.517,0,47.034,0,47.034,0,47.034,0
3.1365,-9.550622E-05,23.52375,0,23.52375,0,23.52375,0,23.52375,0,23.52375,0,23.52375,0,47.0475,0,47.0475,0,47.0475,0
3.1374,-9.265279E-05,23.5305,0,23.5305,0,23.5305,0,23.5305,0,23.5305,0,23.5305,0,47.061,0,47.061,0,47.061,0
3.1383,-9.315633E-05,23.53725,0,23.53725,0,23.53725,0,23.53725,0,23.53725,0,23.53725,0,47.0745,0,47.0745,0,47.0745,0
3.1392,-8.845655E-05,23.544,0,23.544,0,23.544,0,23.544,0,23.544,0,23.544,0,47.088,0,47.088,0,47.088,0
3.1401,-7.821775E-05,23.55075,0,23.55075,0,23.55075,0,23.55075,0,23.55075,0,23.55075,0,47.1015,0,47.1015,0,47.1015,0
3.141,-6.999313E-05,23.5575,0,23.5575,0,23.5575,0,23.5575,0,23.5575,0,23.5575,0,47.115,0,47.115,0,47.115,0
3.1419,-6.865034E-05,23.56425,0,23.56425,0,23.56425,0,23.56425,0,23.56425,0,23.56425,0,47.1285,0,47.1285,0,47.1285,0
3.1428,-6.361487E-05,23.571,0,23.571,0,23.571,0,23.571,0,23.571,0,23.571,0,47.142,0,47.142,0,47.142,0
