X[s],"Trigno IM sensor 13: EMG 13 (IM)",X[s],"Trigno IM sensor 13: ACC X 13 (IM)",X[s],"Trigno IM sensor 13: ACC Y 13 (IM)",X[s],"Trigno IM sensor 13: ACC Z 13 (IM)",X[s],"Trigno IM sensor 13: Gyro X 13 (IM)",X[s],"Trigno IM sensor 13: Gyro Y 13 (IM)",X[s],"Trigno IM sensor 13: Gyro Z 13 (IM)",X[s],"Trigno IM sensor 13: Mag X 13 (IM)",X[s],"Trigno IM sensor 13: Mag Y 13 (IM)",X[s],"Trigno IM sensor 13: Mag Z 13 (IM)"
0.0522,-0.0001431754,0.3915,1.013184,0.3915,0.1689453,0.3915,-0.2868652,0.3915,-31.9771,0.3915,5.122138,0.3915,-33.9542,0.783,-44.1,0.783,-72,0.783,-19.2
0.0531,-0.0001586175,0.39825,0.9978027,0.39825,0.1445313,0.39825,-0.2727051,0.39825,-31.27481,0.39825,4.38168,0.39825,-34.03817,0.7965,-44,0.7965,-72.7,0.7965,-20.2
0.054,-0.0001801022,0.405,0.972168,0.405,0.1369629,0.405,-0.2841797,0.405,-29.80153,0.405,4.389313,0.405,-34.94656,0.81,-44.6,0.81,-72.6,0.81,-20.4
0.0549,-0.0002024262,0.41175,0.9614258,0.41175,0.1374512,0.41175,-0.2841797,0.41175,-26.55725,0.41175,2.793893,0.41175,-37.06107,0.8235,-45.1,0.8235,-73.5,0.8235,-21.1
0.0558,-0.0002207217,0.4185,0.9399414,0.4185,0.1359863,0.4185,-0.2963867,0.4185,-23.85496,0.4185,2.053435,0.4185,-38.71756,0.837,-44.7,0.837,-73.6,0.837,-21.1
0.0567,-0.0002448921,0.42525,0.9543457,0.42525,0.1337891,0.42525,-0.3041992,0.42525,-19.90076,0.42525,2.450382,0.42525,-40.64885,0.8505,-45,0.8505,-74,0.8505,-20.6
0.0576,-0.0002552987,0.432,0.9602051,0.432,0.1550293,0.432,-0.3242188,0.432,-16.19084,0.432,3.099237,0.432,-42.51908,0.864,-45.5,0.864,-74.8,0.864,-20.9
0.0585,-0.0002653697,0.43875,0.9726563,0.43875,0.1599121,0.43875,-0.3127441,0.43875,-14.49618,0.43875,3.725191,0.43875,-43.9771,0.8775,-45.4,0.8775,-75.1,0.8775,-21.3
0.0594,-0.0002734264,0.4455,0.9731445,0.4455,0.2277832,0.4455,-0.3251953,0.4455,-14.73282,0.4455,7.183206,0.4455,-43.58779,0.891,-46.2,0.891,-76.6,0.891,-21.3
0.0603,-0.0002840009,0.45225,0.9538574,0.45225,0.2282715,0.45225,-0.2963867,0.45225,-17.06107,0.45225,8.496183,0.45225,-43.80153,0.9045,-45.5,0.9045,-77,0.9045,-21.3
0.0612,-0.0003069963,0.459,0.956543,0.459,0.2177734,0.459,-0.2922363,0.459,-14.90076,0.459,8.931297,0.459,-43.54962,0.918,-46.1,0.918,-77.4,0.918,-22.2
0.0621,-0.0003226062,0.46575,0.9614258,0.46575,0.2263184,0.46575,-0.2573242,0.46575,-13.53435,0.46575,8.839695,0.46575,-43.30534,0.9315,-46.5,0.9315,-78.4,0.9315,-21.7
0.063,-0.0003271382,0.4725,0.9421387,0.4725,0.302002,0.4725,-0.2583008,0.4725,-13.14504,0.4725,10.70229,0.4725,-42.0229,0.945,-47.3,0.945,-78.9,0.945,-22.4
0.0639,-0.0003346914,0.47925,0.9304199,0.47925,0.265625,0.47925,-0.2351074,0.47925,-14.47328,0.47925,8.847328,0.47925,-41.49618,0.9585,-47.6,0.9585,-79.9,0.9585,-21.1
0.0648,-0.0003449302,0.486,0.9584961,0.486,0.2653809,0.486,-0.2519531,0.486,-14.31298,0.486,11.47328,0.486,-39.41221,0.972,-49,0.972,-80.7,0.972,-22.1
0.0657,-0.0003309987,0.49275,0.9501953,0.49275,0.267334,0.49275,-0.2299805,0.49275,-12.83969,0.49275,11.44275,0.49275,-39.21374,0.9855,-48.3,0.9855,-81.3,0.9855,-20.2
0.0666,-0.000309514,0.4995,0.9467773,0.4995,0.2492676,0.4995,-0.2299805,0.4995,-10.0916,0.4995,11.41221,0.4995,-39.47328,0.999,-49,0.999,-82,0.999,-20
0.0675,-0.0002970932,0.50625,0.9658203,0.50625,0.269043,0.50625,-0.2521973,0.50625,-6.267176,0.50625,12.23664,0.50625,-39.24427,1.0125,-49,1.0125,-82.8,1.0125,-20.7
0.0684,-0.0002712444,0.513,0.9663086,0.513,0.270752,0.513,-0.2553711,0.513,-4.755725,0.513,13.41985,0.513,-39.67176,1.026,-49.8,1.026,-84,1.026,-19.4
0.0693,-0.0002391852,0.51975,0.965332,0.51975,0.2575684,0.51975,-0.2597656,0.51975,-2.992366,0.51975,14.08397,0.51975,-39.13741,1.0395,-50.1,1.0395,-84.6,1.0395,-20.1
0.0702,-0.0002153506,0.5265,0.9694824,0.5265,0.2631836,0.5265,-0.2529297,0.5265,-1.931298,0.5265,15.50382,0.5265,-39.20611,1.053,-50.9,1.053,-84.9,1.053,-19.1
0.0711,-0.0001916838,0.53325,0.956543,0.53325,0.2663574,0.53325,-0.279541,0.53325,1.412214,0.53325,18.80153,0.53325,-38.9542,1.0665,-52,1.0665,-85.3,1.0665,-18.6
0.072,-0.0001607996,0.54,0.9379883,0.54,0.2536621,0.54,-0.2885742,0.54,3.152672,0.54,20.07634,0.54,-39.12977,1.08,-52.2,1.08,-85.5,1.08,-17.4
0.0729,-0.0001275654,0.54675,0.9299316,0.54675,0.2390137,0.54675,-0.3103027,0.54675,4.366412,0.54675,20.83206,0.54675,-39.36641,1.0935,-53.6,1.0935,-85.9,1.0935,-17.1
0.07380001,-9.903105E-05,0.5535,0.9279785,0.5535,0.2463379,0.5535,-0.3149414,0.5535,6.061069,0.5535,21.70992,0.5535,-39.76336,1.107,-53.7,1.107,-85.5,1.107,-16.2
0.07470001,-7.956054E-05,0.56025,0.927002,0.56025,0.2497559,0.56025,-0.2939453,0.56025,7.78626,0.56025,22.00763,0.56025,-41.80153,1.1205,-54.2,1.1205,-86.3,1.1205,-15.5
0.0756,-5.941863E-05,0.567,0.9338379,0.567,0.2844238,0.567,-0.2780762,0.567,9.229008,0.567,23.73282,0.567,-42.69466,1.134,-55.5,1.134,-85.8,1.134,-15.1
0.0765,-6.260777E-05,0.57375,0.9431152,0.57375,0.2902832,0.57375,-0.2668457,0.57375,8.167939,0.57375,24.89313,0.57375,-44.58779,1.1475,-56.5,1.1475,-85.8,1.1475,-14.5
0.0774,-4.917983E-05,0.5805,0.9589844,0.5805,0.2900391,0.5805,-0.2792969,0.5805,8.78626,0.5805,25.89313,0.5805,-45.53435,1.161,-56.5,1.161,-85.7,1.161,-12.7
0.0783,-4.548715E-05,0.58725,0.9663086,0.58725,0.2976074,0.58725,-0.2907715,0.58725,8.541985,0.58725,26.77099,0.58725,-47.17557,1.1745,-56.8,1.1745,-85.4,1.1745,-11.6
0.0792,-4.196231E-06,0.594,0.9589844,0.594,0.3442383,0.594,-0.2739258,0.594,6.80916,0.594,28.83969,0.594,-46.49618,1.188,-58,1.188,-84.1,1.188,-11.9
0.0801,1.460288E-05,0.60075,0.9519043,0.60075,0.3278809,0.60075,-0.2495117,0.60075,2.671756,0.60075,27.51145,0.60075,-46.61832,1.2015,-58,1.2015,-83.7,1.2015,-12.8
0.081,3.155566E-05,0.6075,0.9748535,0.6075,0.3049316,0.6075,-0.2636719,0.6075,3.251908,0.6075,28.79389,0.6075,-47.35115,1.215,-58.2,1.215,-82.3,1.215,-11.6
0.0819,5.891508E-05,0.61425,0.9763184,0.61425,0.3427734,0.61425,-0.2592773,0.61425,3.954198,0.61425,30.85496,0.61425,-47.28244,1.2285,-58.5,1.2285,-82,1.2285,-10.1
0.0828,8.039979E-05,0.621,0.9550781,0.621,0.373291,0.621,-0.2341309,0.621,1.381679,0.621,31.84733,0.621,-46.75573,1.242,-58.8,1.242,-80.7,1.242,-10.9
0.0837,8.459602E-05,0.62775,0.9619141,0.62775,0.3366699,0.62775,-0.2321777,0.62775,-0.908397,0.62775,31.56489,0.62775,-47.38168,1.2555,-59.1,1.2555,-78.4,1.2555,-9.7
0.0846,9.651331E-05,0.6345,0.9763184,0.6345,0.3503418,0.6345,-0.2233887,0.6345,0.3740458,0.6345,32.36641,0.6345,-47.67176,1.269,-59.2,1.269,-76.8,1.269,-8.5
0.0855,0.0001080949,0.64125,0.9719238,0.64125,0.3815918,0.64125,-0.2143555,0.64125,0.9770992,0.64125,32.36641,0.64125,-48.35878,1.2825,-59.1,1.2825,-76,1.2825,-7.9
0.0864,0.0001085985,0.648,0.9995117,0.648,0.3786621,0.648,-0.1899414,0.648,-1.969466,0.648,32.26717,0.648,-47.52672,1.296,-59.3,1.296,-75.1,1.296,-8.4
0.0873,0.0001176623,0.65475,0.9760742,0.65475,0.3828125,0.65475,-0.2355957,0.65475,-3.320611,0.65475,32.67939,0.65475,-47.8168,1.3095,-58.8,1.3095,-73.7,1.3095,-6.4
0.0882,0.0001206836,0.6615,0.9790039,0.6615,0.4086914,0.6615,-0.2248535,0.6615,-5.229008,0.6615,33.9542,0.6615,-47.16031,1.323,-58.7,1.323,-72.7,1.323,-5.9
0.0891,0.0001206836,0.66825,0.9577637,0.66825,0.4050293,0.66825,-0.2392578,0.66825,-8.717557,0.66825,33.73283,0.66825,-46.16794,1.3365,-58,1.3365,-71.2,1.3365,-5.1
0.09,0.0001169909,0.675,0.9528809,0.675,0.4084473,0.675,-0.2094727,0.675,-11.64122,0.675,34.84733,0.675,-44.08397,1.35,-57.7,1.35,-70.5,1.35,-5.5
0.0909,0.0001109483,0.68175,0.9650879,0.68175,0.3972168,0.68175,-0.2155762,0.68175,-13.9084,0.68175,36.01527,0.68175,-44.07634,1.3635,-56.4,1.3635,-68.1,1.3635,-3.5
0.0918,0.0001044022,0.6885,0.9819336,0.6885,0.402832,0.6885,-0.1989746,0.6885,-15.05344,0.6885,37.36641,0.6885,-43.87023,1.377,-56.4,1.377,-67.6,1.377,-3.5
0.0927,8.509956E-05,0.69525,0.9851074,0.69525,0.4094238,0.69525,-0.2036133,0.69525,-16.48092,0.69525,39.50382,0.69525,-44.15267,1.3905,-55,1.3905,-66.8,1.3905,-4.3
0.0936,7.502861E-05,0.702,0.9729004,0.702,0.3823242,0.702,-0.21875,0.702,-17.01527,0.702,39.90076,0.702,-44.8855,1.404,-54.8,1.404,-65.7,1.404,-3.2
0.09450001,6.898604E-05,0.70875,0.9765625,0.70875,0.369873,0.70875,-0.2224121,0.70875,-15.96183,0.70875,41.1832,0.70875,-46.39695,1.4175,-54.2,1.4175,-66.4,1.4175,-3.6
0.09540001,3.524834E-05,0.7155,0.984375,0.7155,0.3786621,0.7155,-0.2058105,0.7155,-15.28244,0.7155,42.79389,0.7155,-48.13741,1.431,-53.7,1.431,-65.5,1.431,-1.9
0.09630001,2.081331E-05,0.72225,1.001709,0.72225,0.3796387,0.72225,-0.1638184,0.72225,-15.91603,0.72225,43.9542,0.72225,-49.96183,1.4445,-53.2,1.4445,-65.6,1.4445,-2.2
0.0972,1.225299E-05,0.729,1.018066,0.729,0.3649902,0.729,-0.1433105,0.729,-15.09924,0.729,45.00763,0.729,-52.23664,1.458,-53.7,1.458,-65.8,1.458,-2
0.0981,-1.15816E-05,0.73575,1.043945,0.73575,0.3686523,0.73575,-0.1193848,0.73575,-12.32824,0.73575,46.31298,0.73575,-54.85496,1.4715,-53.9,1.4715,-65.7,1.4715,-2.4
0.099,-3.709468E-05,0.7425,1.057617,0.7425,0.3989258,0.7425,-0.1252441,0.7425,-11.27481,0.7425,47.35878,0.7425,-57.79389,1.485,-54.6,1.485,-65.8,1.485,-0.1
0.0999,-5.790799E-05,0.74925,1.088135,0.74925,0.3813477,0.74925,-0.1569824,0.74925,-11.53435,0.74925,48.41985,0.74925,-60.59542,1.4985,-54.8,1.4985,-66.3,1.4985,-0.1
0.1008,-0.0001129625,0.756,1.10376,0.756,0.3679199,0.756,-0.1896973,0.756,-9.312977,0.756,48.92366,0.756,-63.45802,1.512,-55,1.512,-66.4,1.512,0
0.1017,-0.0001858091,0.76275,1.126465,0.76275,0.3830566,0.76275,-0.1972656,0.76275,-10.09924,0.76275,50.51908,0.76275,-66.85497,1.5255,-55.4,1.5255,-66.9,1.5255,0.5
0.1026,-0.0002271,0.7695,1.150879,0.7695,0.3830566,0.7695,-0.2248535,0.7695,-12.17557,0.7695,52.71756,0.7695,-70.15267,1.539,-55,1.539,-67.4,1.539,0.2
0.1035,-0.0002610056,0.77625,1.193359,0.77625,0.3876953,0.77625,-0.1967773,0.77625,-12.94656,0.77625,55.83206,0.77625,-73.32825,1.5525,-55.6,1.5525,-67.7,1.5525,1.3
0.1044,-0.0002942397,0.783,1.218506,0.783,0.3928223,0.783,-0.1899414,0.783,-13.54962,0.783,58.0687,0.783,-75.31298,1.566,-55.9,1.566,-68.4,1.566,1.8
0.1053,-0.0003605402,0.78975,1.232178,0.78975,0.3930664,0.78975,-0.1652832,0.78975,-15.58779,0.78975,61.41221,0.78975,-78.03817,1.5795,-55.7,1.5795,-68.9,1.5795,2.9
0.1062,-0.0003553368,0.7965,1.259766,0.7965,0.3745117,0.7965,-0.1291504,0.7965,-13.80916,0.7965,63.19084,0.7965,-80.82442,1.593,-56.3,1.593,-68.9,1.593,3.7
0.1071,-0.0003299916,0.80325,1.315918,0.80325,0.3818359,0.80325,-0.09912109,0.80325,-11.52672,0.80325,65.98473,0.80325,-83.73283,1.6065,-57,1.6065,-69.2,1.6065,1.9
0.108,-0.0002984359,0.81,1.356201,0.81,0.3779297,0.81,-0.08544922,0.81,-7.755725,0.81,69.16031,0.81,-87.01527,1.62,-57.5,1.62,-69.5,1.62,2.3
0.1089,-0.0002469062,0.81675,1.352783,0.81675,0.3564453,0.81675,-0.1037598,0.81675,-3.290076,0.81675,74.67175,0.81675,-89.15267,1.6335,-57.6,1.6335,-69.3,1.6335,2.1
0.1098,-0.0001817807,0.8235,1.356445,0.8235,0.3376465,0.8235,-0.1291504,0.8235,2.473282,0.8235,75.62595,0.8235,-96.38931,1.647,-57.9,1.647,-69.4,1.647,0.6
0.1107,-0.0001144732,0.83025,1.372559,0.83025,0.3237305,0.83025,-0.1682129,0.83025,6.412214,0.83025,76.39695,0.83025,-99.99236,1.6605,-58,1.6605,-70.4,1.6605,1
0.1116,-5.958648E-05,0.837,1.398682,0.837,0.2788086,0.837,-0.2263184,0.837,9.015267,0.837,75.12977,0.837,-103.4657,1.674,-58.5,1.674,-69.9,1.674,2
0.1125,-8.224613E-06,0.84375,1.45459,0.84375,0.2473145,0.84375,-0.2714844,0.84375,11.48855,0.84375,75.83206,0.84375,-107.6641,1.6875,-58.9,1.6875,-70.4,1.6875,2.1
0.1134,2.534523E-05,0.8505,1.503906,0.8505,0.2480469,0.8505,-0.3125,0.8505,10.15267,0.8505,75.03053,0.8505,-111.2137,1.701,-58.9,1.701,-70.6,1.701,1.9
0.1143,3.659113E-05,0.85725,1.556396,0.85725,0.2456055,0.85725,-0.2980957,0.85725,3.954198,0.85725,73.90076,0.85725,-114.5954,1.7145,-58.9,1.7145,-71.6,1.7145,2.2
0.1152,3.239491E-05,0.864,1.598877,0.864,0.2133789,0.864,-0.2663574,0.864,-3.21374,0.864,72.9771,0.864,-117.5878,1.728,-59.1,1.728,-71.8,1.728,2.1
0.1161,1.997406E-05,0.87075,1.637207,0.87075,0.1635742,0.87075,-0.1938477,0.87075,-7.465649,0.87075,72.70229,0.87075,-120.6565,1.7415,-59.3,1.7415,-72.1,1.7415,1.5
0.117,-2.970932E-05,0.8775,1.691406,0.8775,0.1027832,0.8775,-0.1330566,0.8775,-12.01527,0.8775,74.59542,0.8775,-123.2824,1.755,-59.3,1.755,-71.4,1.755,1.9
0.1179,-6.663615E-05,0.88425,1.746338,0.88425,0.03344727,0.88425,-0.1191406,0.88425,-17.1145,0.88425,76.89313,0.88425,-125.1908,1.7685,-59.4,1.7685,-71.9,1.7685,1.8
