X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)"
0.0513,-2.131685E-05,0.38475,-0.9799805,0.38475,0.09741211,0.38475,0.2236328,0.38475,0.2366412,0.38475,2.351145,0.38475,1.137405,0.7695,-21.1,0.7695,-135.3,0.7695,-22.8
0.0522,-5.203327E-05,0.3915,-0.9782715,0.3915,0.0949707,0.3915,0.2138672,0.3915,0.1374046,0.3915,2.656489,0.3915,1.198473,0.783,-21.4,0.783,-135.6,0.783,-23.6
0.0531,-2.131685E-05,0.39825,-0.9733887,0.39825,0.09790039,0.39825,0.2167969,0.39825,0.2061069,0.39825,2.603053,0.39825,1.251908,0.7965,-20.5,0.7965,-135.7,0.7965,-22.9
0.054,-5.337606E-05,0.405,-0.9831543,0.405,0.0925293,0.405,0.220459,0.405,0.3053435,0.405,2.419847,0.405,1.167939,0.81,-21.7,0.81,-135.6,0.81,-23.5
0.0549,-1.846342E-05,0.41175,-0.9797363,0.41175,0.09716797,0.41175,0.2214355,0.41175,-0.1374046,0.41175,2.320611,0.41175,1.625954,0.8235,-21.5,0.8235,-135.5,0.8235,-24.2
0.0558,3.021286E-06,0.4185,-0.9794922,0.4185,0.09667969,0.4185,0.2192383,0.4185,0.07633588,0.4185,2.549618,0.4185,1.282443,0.837,-21.8,0.837,-135.7,0.837,-23.6
0.0567,-2.014191E-06,0.42525,-0.9794922,0.42525,0.09570313,0.42525,0.2160645,0.42525,0.1603053,0.42525,2.282443,0.42525,1.29771,0.8505,-21.5,0.8505,-135.1,0.8505,-24.5
0.0576,9.735257E-06,0.432,-0.9750977,0.432,0.09204102,0.432,0.2116699,0.432,-0.01526718,0.432,2.221374,0.432,0.9694657,0.864,-21.4,0.864,-135.4,0.864,-24.1
0.0585,1.376364E-05,0.43875,-0.9802246,0.43875,0.09057617,0.43875,0.2124023,0.43875,-0.1068702,0.43875,2.183206,0.43875,1.343511,0.8775,-21.2,0.8775,-135.5,0.8775,-23.1
0.0594,2.349889E-06,0.4455,-0.9846191,0.4455,0.1013184,0.4455,0.217041,0.4455,0,0.4455,2.053435,0.4455,1.435115,0.891,-21.7,0.891,-135.5,0.891,-24.5
0.0603,2.517739E-06,0.45225,-0.9785156,0.45225,0.09301758,0.45225,0.2097168,0.45225,-0.1221374,0.45225,2.122137,0.45225,1.19084,0.9045,-21.2,0.9045,-135.3,0.9045,-24.9
0.0612,4.531929E-06,0.459,-0.9797363,0.459,0.0925293,0.459,0.2143555,0.459,0.01526718,0.459,1.992366,0.459,1.290076,0.918,-21.1,0.918,-135.9,0.918,-24.3
0.0621,0,0.46575,-0.9731445,0.46575,0.1003418,0.46575,0.2121582,0.46575,0.1450382,0.46575,1.877863,0.46575,1.374046,0.9315,-21.4,0.9315,-135.7,0.9315,-23.5
0.063,-4.162661E-05,0.4725,-0.9836426,0.4725,0.1022949,0.4725,0.2199707,0.4725,-0.2137405,0.4725,1.992366,0.4725,1.175573,0.945,-21.4,0.945,-135.5,0.945,-23.5
0.0639,-1.225299E-05,0.47925,-0.9772949,0.47925,0.09521484,0.47925,0.2194824,0.47925,-0.1221374,0.47925,1.709924,0.47925,1.419847,0.9585,-21.3,0.9585,-135.5,0.9585,-22.9
0.0648,-1.09102E-05,0.486,-0.980957,0.486,0.09960938,0.486,0.2224121,0.486,-0.4274809,0.486,1.687023,0.486,1.320611,0.972,-21.8,0.972,-135.9,0.972,-24.1
0.0657,-4.716564E-05,0.49275,-0.9753418,0.49275,0.09350586,0.49275,0.2216797,0.49275,-0.389313,0.49275,1.938931,0.49275,1.320611,0.9855,-21.5,0.9855,-136,0.9855,-23.4
0.0666,-2.433814E-05,0.4995,-0.9794922,0.4995,0.1027832,0.4995,0.215332,0.4995,-0.129771,0.4995,1.80916,0.4995,1.206107,0.999,-21.7,0.999,-135.3,0.999,-22.5
0.0675,-4.951553E-05,0.50625,-0.9802246,0.50625,0.1003418,0.50625,0.2099609,0.50625,-0.1984733,0.50625,1.908397,0.50625,1.374046,1.0125,-21.3,1.0125,-136.1,1.0125,-22.7
0.0684,-2.31632E-05,0.513,-0.9853516,0.513,0.09887695,0.513,0.2246094,0.513,-0.3129771,0.513,1.847328,0.513,1.755725,1.026,-21.4,1.026,-135.6,1.026,-23.1
0.0693,-4.867628E-06,0.51975,-0.9853516,0.51975,0.1005859,0.51975,0.2229004,0.51975,-0.1068702,0.51975,1.900763,0.51975,1.381679,1.0395,-21.3,1.0395,-135.1,1.0395,-23
0.0702,-1.963836E-05,0.5265,-0.9819336,0.5265,0.09448242,0.5265,0.2172852,0.5265,-0.2137405,0.5265,1.778626,0.5265,1.351145,1.053,-21.7,1.053,-135.5,1.053,-23.2
0.0711,-5.539025E-06,0.53325,-0.9753418,0.53325,0.1003418,0.53325,0.215332,0.53325,-0.01526718,0.53325,1.793893,0.53325,1.564885,1.0665,-21.8,1.0665,-135.8,1.0665,-24.1
0.072,6.54612E-06,0.54,-0.9797363,0.54,0.1027832,0.54,0.2229004,0.54,-0.08396947,0.54,1.832061,0.54,1.572519,1.08,-21.4,1.08,-135.8,1.08,-23.9
0.0729,2.853437E-06,0.54675,-0.984375,0.54675,0.1047363,0.54675,0.2165527,0.54675,0.1450382,0.54675,2.068702,0.54675,1.396947,1.0935,-21.7,1.0935,-135.3,1.0935,-22.9
0.07380001,3.356985E-07,0.5535,-0.9743652,0.5535,0.1040039,0.5535,0.2165527,0.5535,0.01526718,0.5535,1.89313,0.5535,1.29771,1.107,-22,1.107,-135.5,1.107,-23.5
0.07470001,6.881819E-06,0.56025,-0.9768066,0.56025,0.1049805,0.56025,0.2084961,0.56025,0.1450382,0.56025,2.038168,0.56025,1.305344,1.1205,-21.4,1.1205,-136.1,1.1205,-22.5
0.0756,1.510643E-06,0.567,-0.9802246,0.567,0.1020508,0.567,0.2133789,0.567,0.2824427,0.567,2.145038,0.567,0.9312977,1.134,-21.4,1.134,-136.1,1.134,-23
0.0765,-3.659113E-05,0.57375,-0.9807129,0.57375,0.1018066,0.57375,0.2124023,0.57375,0.351145,0.57375,1.961832,0.57375,0.9160305,1.1475,-21.1,1.1475,-136,1.1475,-22.6
0.0774,-4.196231E-06,0.5805,-0.9746094,0.5805,0.1008301,0.5805,0.2167969,0.5805,0.2290076,0.5805,1.900763,0.5805,0.8244275,1.161,-21.3,1.161,-136.5,1.161,-22.3
0.0783,-5.035478E-07,0.58725,-0.9790039,0.58725,0.1010742,0.58725,0.2175293,0.58725,0.1755725,0.58725,2.007634,0.58725,0.961832,1.1745,-21.4,1.1745,-135.5,1.1745,-22.7
0.0792,-3.40734E-05,0.594,-0.9814453,0.594,0.1037598,0.594,0.2124023,0.594,0.1374046,0.594,1.763359,0.594,0.9160305,1.188,-21.8,1.188,-135.9,1.188,-24.1
0.0801,-1.12459E-05,0.60075,-0.9716797,0.60075,0.09375,0.60075,0.2175293,0.60075,0.1145038,0.60075,1.763359,0.60075,0.648855,1.2015,-21.8,1.2015,-136.1,1.2015,-23.2
0.081,-2.047761E-05,0.6075,-0.9748535,0.6075,0.1013184,0.6075,0.2207031,0.6075,0.1832061,0.6075,1.900763,0.6075,0.9923664,1.215,-22.2,1.215,-135.9,1.215,-22.4
0.0819,8.392462E-07,0.61425,-0.9711914,0.61425,0.1088867,0.61425,0.2160645,0.61425,0.1526718,0.61425,1.862595,0.61425,1.114504,1.2285,-22.1,1.2285,-135.6,1.2285,-22.8
0.0828,5.874724E-06,0.621,-0.979248,0.621,0.09667969,0.621,0.206543,0.621,-0.03053435,0.621,1.709924,0.621,0.8244275,1.242,-22.5,1.242,-135.1,1.242,-22.8
0.0837,-8.560311E-06,0.62775,-0.9733887,0.62775,0.09277344,0.62775,0.2165527,0.62775,0.1603053,0.62775,1.442748,0.62775,1.076336,1.2555,-23,1.2555,-135.9,1.2555,-23.2
0.0846,4.36408E-06,0.6345,-0.9770508,0.6345,0.09277344,0.6345,0.2163086,0.6345,0,0.6345,1.80916,0.6345,0.8778626,1.269,-23.2,1.269,-136.5,1.269,-22.2
0.0855,5.035478E-07,0.64125,-0.9831543,0.64125,0.09350586,0.64125,0.2124023,0.64125,0.2290076,0.64125,1.694656,0.64125,0.8549618,1.2825,-24.3,1.2825,-136,1.2825,-22.3
0.0864,1.510643E-06,0.648,-0.9821777,0.648,0.09838867,0.648,0.2131348,0.648,0.1221374,0.648,1.625954,0.648,1.152672,1.296,-24.1,1.296,-135.6,1.296,-22
0.0873,-2.014191E-06,0.65475,-0.9838867,0.65475,0.09887695,0.65475,0.21875,0.65475,0.1603053,0.65475,1.564885,0.65475,1.038168,1.3095,-24.6,1.3095,-136.4,1.3095,-21
0.0882,-1.309224E-05,0.6615,-0.9794922,0.6615,0.1020508,0.6615,0.2219238,0.6615,-0.04580153,0.6615,1.618321,0.6615,1.053435,1.323,-25.8,1.323,-135.9,1.323,-22.9
0.0891,-1.02388E-05,0.66825,-0.9770508,0.66825,0.1018066,0.66825,0.2194824,0.66825,0.1679389,0.66825,1.679389,0.66825,1.015267,1.3365,-25.7,1.3365,-135.9,1.3365,-21.7
0.09,-1.930266E-05,0.675,-0.9846191,0.675,0.09912109,0.675,0.2089844,0.675,-0.1603053,0.675,1.580153,0.675,1.061069,1.35,-27,1.35,-136.2,1.35,-21.4
0.0909,-2.131685E-05,0.68175,-0.980957,0.68175,0.09960938,0.68175,0.2226563,0.68175,0.03053435,0.68175,1.305344,0.68175,0.9312977,1.3635,-28.1,1.3635,-136.5,1.3635,-23.7
0.0918,-2.232395E-05,0.6885,-0.9758301,0.6885,0.1040039,0.6885,0.2155762,0.6885,0.3435115,0.6885,1.427481,0.6885,1.10687,1.377,-29.3,1.377,-136.2,1.377,-21.4
0.0927,-2.970932E-05,0.69525,-0.9794922,0.69525,0.09887695,0.69525,0.2084961,0.69525,0.2442748,0.69525,1.755725,0.69525,0.9312977,1.3905,-31.7,1.3905,-135.3,1.3905,-23.1
0.0936,-1.443503E-05,0.702,-0.9838867,0.702,0.09887695,0.702,0.2165527,0.702,0.4122137,0.702,1.473282,0.702,0.8015267,1.404,-33.3,1.404,-135.2,1.404,-21.7
0.09450001,-3.222706E-05,0.70875,-0.9831543,0.70875,0.1044922,0.70875,0.2138672,0.70875,0.05343511,0.70875,1.610687,0.70875,0.9770992,1.4175,-34,1.4175,-135.1,1.4175,-20.6
0.09540001,-1.510643E-06,0.7155,-0.9799805,0.7155,0.1047363,0.7155,0.2109375,0.7155,-0.02290076,0.7155,1.496183,0.7155,0.6870229,1.431,-35.2,1.431,-134.7,1.431,-20.9
0.09630001,1.678492E-06,0.72225,-0.9775391,0.72225,0.09472656,0.72225,0.21875,0.72225,0.2900763,0.72225,1.442748,0.72225,0.9312977,1.4445,-36.2,1.4445,-135.2,1.4445,-20.5
0.0972,-4.867628E-06,0.729,-0.9785156,0.729,0.1047363,0.729,0.2180176,0.729,0.1374046,0.729,1.854962,0.729,1.045802,1.458,-37.5,1.458,-134.9,1.458,-20.5
0.0981,9.063859E-06,0.73575,-0.9780273,0.73575,0.1086426,0.73575,0.2226563,0.73575,0.2748092,0.73575,1.641221,0.73575,1.167939,1.4715,-37.9,1.4715,-134.5,1.4715,-20.1
0.099,4.867628E-06,0.7425,-0.9799805,0.7425,0.09716797,0.7425,0.2109375,0.7425,0.2290076,0.7425,1.648855,0.7425,0.9312977,1.485,-39.1,1.485,-133.7,1.485,-20.1
0.0999,3.524834E-06,0.74925,-0.9765625,0.74925,0.09594727,0.74925,0.2121582,0.74925,0.3969466,0.74925,1.633588,0.74925,0.9007633,1.4985,-40.3,1.4985,-133.7,1.4985,-18.8
0.1008,1.007096E-06,0.756,-0.9719238,0.756,0.09790039,0.756,0.2182617,0.756,0.1145038,0.756,1.572519,0.756,0.961832,1.512,-40.4,1.512,-133.8,1.512,-18.1
0.1017,2.18204E-06,0.76275,-0.9804688,0.76275,0.1027832,0.76275,0.2099609,0.76275,0.09923664,0.76275,1.648855,0.76275,0.961832,1.5255,-40.4,1.5255,-133,1.5255,-19.1
0.1026,3.860533E-06,0.7695,-0.9829102,0.7695,0.1044922,0.7695,0.2092285,0.7695,0.1450382,0.7695,1.854962,0.7695,0.8015267,1.539,-40.1,1.539,-132.9,1.539,-19.1
0.1035,-2.769513E-05,0.77625,-0.9819336,0.77625,0.1008301,0.77625,0.2102051,0.77625,0.1145038,0.77625,1.580153,0.77625,0.8549618,1.5525,-40.5,1.5525,-132.3,1.5525,-19.7
0.1044,-5.539025E-06,0.783,-0.9794922,0.783,0.1052246,0.783,0.2072754,0.783,0.01526718,0.783,1.641221,0.783,0.8854962,1.566,-39.8,1.566,-131.7,1.566,-20
0.1053,-5.539025E-06,0.78975,-0.9829102,0.78975,0.1000977,0.78975,0.2050781,0.78975,0.2977099,0.78975,1.854962,0.78975,0.778626,1.5795,-39.6,1.5795,-131.4,1.5795,-20
0.1062,-1.762417E-05,0.7965,-0.9836426,0.7965,0.1044922,0.7965,0.2121582,0.7965,-0.0610687,0.7965,1.274809,0.7965,0.7557252,1.593,-38.6,1.593,-131.3,1.593,-20
0.1071,-3.524834E-06,0.80325,-0.9821777,0.80325,0.105957,0.80325,0.2097168,0.80325,0.1984733,0.80325,1.137405,0.80325,0.2671756,1.6065,-37.2,1.6065,-130.7,1.6065,-20.4
0.108,-2.668803E-05,0.81,-0.9821777,0.81,0.1032715,0.81,0.2045898,0.81,0.007633588,0.81,0.4045801,0.81,0.6183206,1.62,-34.8,1.62,-130.8,1.62,-21.3
0.1089,9.231708E-06,0.81675,-0.9672852,0.81675,0.0949707,0.81675,0.2282715,0.81675,0.1526718,0.81675,0.7862595,0.81675,0.129771,1.6335,-33.4,1.6335,-130,1.6335,-21
0.1098,4.36408E-06,0.8235,-0.9770508,0.8235,0.1074219,0.8235,0.208252,0.8235,0.7328244,0.8235,1.305344,0.8235,0.6335878,1.647,-31.8,1.647,-129.6,1.647,-20.5
0.1107,-8.056764E-06,0.83025,-0.9763184,0.83025,0.09985352,0.83025,0.2155762,0.83025,0.9541985,0.83025,1.725191,0.83025,0.1603053,1.6605,-30.3,1.6605,-128.4,1.6605,-20.9
0.1116,4.531929E-06,0.837,-0.9846191,0.837,0.1020508,0.837,0.2084961,0.837,0.7022901,0.837,1.755725,0.837,0.3969466,1.674,-28.2,1.674,-128.2,1.674,-19.1
0.1125,2.014191E-06,0.84375,-0.9831543,0.84375,0.09472656,0.84375,0.2172852,0.84375,0.9160305,0.84375,1.465649,0.84375,0.07633588,1.6875,-26.7,1.6875,-127.6,1.6875,-19.3
0.1134,-8.224613E-06,0.8505,-0.9768066,0.8505,0.1015625,0.8505,0.215332,0.8505,0.8931298,0.8505,1.473282,0.8505,0.08396947,1.701,-24.8,1.701,-126.8,1.701,-19.7
0.1143,-8.560311E-06,0.85725,-0.9733887,0.85725,0.09936523,0.85725,0.2148438,0.85725,0.6870229,0.85725,1.206107,0.85725,0.3206107,1.7145,-23.1,1.7145,-126.3,1.7145,-17.3
0.1152,-8.224613E-06,0.864,-0.9733887,0.864,0.1018066,0.864,0.2077637,0.864,0.9847328,0.864,1.70229,0.864,0.4503817,1.728,-19,1.728,-124.4,1.728,-16.4
