X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)"
0.054,0.0001374685,0.405,0,0.405,0,0.405,0,0.405,0,0.405,0,0.405,0,0.81,0,0.81,0,0.81,0
0.0549,0.0001156481,0.41175,0,0.41175,0,0.41175,0,0.41175,0,0.41175,0,0.41175,0,0.8235,0,0.8235,0,0.8235,0
0.0558,8.778515E-05,0.4185,0,0.4185,0,0.4185,0,0.4185,0,0.4185,0,0.4185,0,0.837,0,0.837,0,0.837,0
0.0567,6.562906E-05,0.42525,0,0.42525,0,0.42525,0,0.42525,0,0.42525,0,0.42525,0,0.8505,0,0.8505,0,0.8505,0
0.0576,2.047761E-05,0.432,0,0.432,0,0.432,0,0.432,0,0.432,0,0.432,0,0.864,0,0.864,0,0.864,0
0.0585,-3.541619E-05,0.43875,0,0.43875,0,0.43875,0,0.43875,0,0.43875,0,0.43875,0,0.8775,0,0.8775,0,0.8775,0
0.0594,-7.737851E-05,0.4455,0,0.4455,0,0.4455,0,0.4455,0,0.4455,0,0.4455,0,0.891,0,0.891,0,0.891,0
0.0603,-0.0001106127,0.45225,0,0.45225,0,0.45225,0,0.45225,0,0.45225,0,0.45225,0,0.9045,0,0.9045,0,0.9045,0
0.0612,-0.0001467002,0.459,0,0.459,0,0.459,0,0.459,0,0.459,0,0.459,0,0.918,0,0.918,0,0.918,0
0.0621,-0.0001560998,0.46575,0,0.46575,0,0.46575,0,0.46575,0,0.46575,0,0.46575,0,0.9315,0,0.9315,0,0.9315,0
0.063,-0.0001676814,0.4725,0,0.4725,0,0.4725,0,0.4725,0,0.4725,0,0.4725,0,0.945,0,0.945,0,0.945,0
0.0639,-0.0001671778,0.47925,0,0.47925,0,0.47925,0,0.47925,0,0.47925,0,0.47925,0,0.9585,0,0.9585,0,0.9585,0
0.0648,-0.0001478752,0.486,0,0.486,0,0.486,0,0.486,0,0.486,0,0.486,0,0.972,0,0.972,0,0.972,0
0.0657,-0.0001263905,0.49275,0,0.49275,0,0.49275,0,0.49275,0,0.49275,0,0.49275,0,0.9855,0,0.9855,0,0.9855,0
0.0666,-8.879224E-05,0.4995,0,0.4995,0,0.4995,0,0.4995,0,0.4995,0,0.4995,0,0.999,0,0.999,0,0.999,0
0.0675,-6.243992E-05,0.50625,0,0.50625,0,0.50625,0,0.50625,0,0.50625,0,0.50625,0,1.0125,0,1.0125,0,1.0125,0
0.0684,-2.064546E-05,0.513,0,0.513,0,0.513,0,0.513,0,0.513,0,0.513,0,1.026,0,1.026,0,1.026,0
0.0693,2.920577E-05,0.51975,0,0.51975,0,0.51975,0,0.51975,0,0.51975,0,0.51975,0,1.0395,0,1.0395,0,1.0395,0
0.0702,7.553216E-05,0.5265,0,0.5265,0,0.5265,0,0.5265,0,0.5265,0,0.5265,0,1.053,0,1.053,0,1.053,0
0.0711,0.0001143053,0.53325,0,0.53325,0,0.53325,0,0.53325,0,0.53325,0,0.53325,0,1.0665,0,1.0665,0,1.0665,0
0.072,0.0001411612,0.54,0,0.54,0,0.54,0,0.54,0,0.54,0,0.54,0,1.08,0,1.08,0,1.08,0
0.0729,0.000156939,0.54675,0,0.54675,0,0.54675,0,0.54675,0,0.54675,0,0.54675,0,1.0935,0,1.0935,0,1.0935,0
0.07380001,0.0001532464,0.5535,0,0.5535,0,0.5535,0,0.5535,0,0.5535,0,0.5535,0,1.107,0,1.107,0,1.107,0
0.07470001,0.0001384756,0.56025,0,0.56025,0,0.56025,0,0.56025,0,0.56025,0,0.56025,0,1.1205,0,1.1205,0,1.1205,0
0.0756,0.0001156481,0.567,0,0.567,0,0.567,0,0.567,0,0.567,0,0.567,0,1.134,0,1.134,0,1.134,0
0.0765,6.227207E-05,0.57375,0,0.57375,0,0.57375,0,0.57375,0,0.57375,0,0.57375,0,1.1475,0,1.1475,0,1.1475,0
0.0774,1.678492E-05,0.5805,0,0.5805,0,0.5805,0,0.5805,0,0.5805,0,0.5805,0,1.161,0,1.161,0,1.161,0
0.0783,-3.457694E-05,0.58725,0,0.58725,0,0.58725,0,0.58725,0,0.58725,0,0.58725,0,1.1745,0,1.1745,0,1.1745,0
0.0792,-8.258183E-05,0.594,0,0.594,0,0.594,0,0.594,0,0.594,0,0.594,0,1.188,0,1.188,0,1.188,0
0.0801,-0.0001223621,0.60075,0,0.60075,0,0.60075,0,0.60075,0,0.60075,0,0.60075,0,1.2015,0,1.2015,0,1.2015,0
0.081,-0.0001519036,0.6075,0,0.6075,0,0.6075,0,0.6075,0,0.6075,0,0.6075,0,1.215,0,1.215,0,1.215,0
0.0819,-0.0001560998,0.61425,0,0.61425,0,0.61425,0,0.61425,0,0.61425,0,0.61425,0,1.2285,0,1.2285,0,1.2285,0
0.0828,-0.0001549249,0.621,0,0.621,0,0.621,0,0.621,0,0.621,0,0.621,0,1.242,0,1.242,0,1.242,0
0.0837,-0.0001606317,0.62775,0,0.62775,0,0.62775,0,0.62775,0,0.62775,0,0.62775,0,1.2555,0,1.2555,0,1.2555,0
0.0846,-0.0001497215,0.6345,0,0.6345,0,0.6345,0,0.6345,0,0.6345,0,0.6345,0,1.269,0,1.269,0,1.269,0
0.0855,-0.0001183337,0.64125,0,0.64125,0,0.64125,0,0.64125,0,0.64125,0,0.64125,0,1.2825,0,1.2825,0,1.2825,0
0.0864,-9.130999E-05,0.648,0,0.648,0,0.648,0,0.648,0,0.648,0,0.648,0,1.296,0,1.296,0,1.296,0
0.0873,-5.857939E-05,0.65475,0,0.65475,0,0.65475,0,0.65475,0,0.65475,0,0.65475,0,1.3095,0,1.3095,0,1.3095,0
0.0882,-1.359579E-05,0.6615,0,0.6615,0,0.6615,0,0.6615,0,0.6615,0,0.6615,0,1.323,0,1.323,0,1.323,0
0.0891,3.256276E-05,0.66825,0,0.66825,0,0.66825,0,0.66825,0,0.66825,0,0.66825,0,1.3365,0,1.3365,0,1.3365,0
0.09,7.972839E-05,0.675,0,0.675,0,0.675,0,0.675,0,0.675,0,0.675,0,1.35,0,1.35,0,1.35,0
0.0909,0.0001381399,0.68175,0,0.68175,0,0.68175,0,0.68175,0,0.68175,0,0.68175,0,1.3635,0,1.3635,0,1.3635,0
0.0918,0.0001566033,0.6885,0,0.6885,0,0.6885,0,0.6885,0,0.6885,0,0.6885,0,1.377,0,1.377,0,1.377,0
0.0927,0.0001560998,0.69525,0,0.69525,0,0.69525,0,0.69525,0,0.69525,0,0.69525,0,1.3905,0,1.3905,0,1.3905,0
0.0936,0.0001663386,0.702,0,0.702,0,0.702,0,0.702,0,0.702,0,0.702,0,1.404,0,1.404,0,1.404,0
0.09450001,0.0001594568,0.70875,0,0.70875,0,0.70875,0,0.70875,0,0.70875,0,0.70875,0,1.4175,0,1.4175,0,1.4175,0
0.09540001,0.0001248798,0.7155,0,0.7155,0,0.7155,0,0.7155,0,0.7155,0,0.7155,0,1.431,0,1.431,0,1.431,0
0.09630001,8.157473E-05,0.72225,0,0.72225,0,0.72225,0,0.72225,0,0.72225,0,0.72225,0,1.4445,0,1.4445,0,1.4445,0
0.0972,5.270466E-05,0.729,0,0.729,0,0.729,0,0.729,0,0.729,0,0.729,0,1.458,0,1.458,0,1.458,0
0.0981,3.356985E-06,0.73575,0,0.73575,0,0.73575,0,0.73575,0,0.73575,0,0.73575,0,1.4715,0,1.4715,0,1.4715,0
0.099,-5.270466E-05,0.7425,0,0.7425,0,0.7425,0,0.7425,0,0.7425,0,0.7425,0,1.485,0,1.485,0,1.485,0
0.0999,-8.577096E-05,0.74925,0,0.74925,0,0.74925,0,0.74925,0,0.74925,0,0.74925,0,1.4985,0,1.4985,0,1.4985,0
0.1008,-0.0001131304,0.756,0,0.756,0,0.756,0,0.756,0,0.756,0,0.756,0,1.512,0,1.512,0,1.512,0
0.1017,-0.0001428397,0.76275,0,0.76275,0,0.76275,0,0.76275,0,0.76275,0,0.76275,0,1.5255,0,1.5255,0,1.5255,0
0.1026,-0.0001478752,0.7695,0,0.7695,0,0.7695,0,0.7695,0,0.7695,0,0.7695,0,1.539,0,1.539,0,1.539,0
0.1035,-0.000156939,0.77625,0,0.77625,0,0.77625,0,0.77625,0,0.77625,0,0.77625,0,1.5525,0,1.5525,0,1.5525,0
0.1044,-0.000145861,0.783,0,0.783,0,0.783,0,0.783,0,0.783,0,0.783,0,1.566,0,1.566,0,1.566,0
0.1053,-0.0001408255,0.78975,0,0.78975,0,0.78975,0,0.78975,0,0.78975,0,0.78975,0,1.5795,0,1.5795,0,1.5795,0
0.1062,-0.000111284,0.7965,0,0.7965,0,0.7965,0,0.7965,0,0.7965,0,0.7965,0,1.593,0,1.593,0,1.593,0
0.1071,-8.342107E-05,0.80325,0,0.80325,0,0.80325,0,0.80325,0,0.80325,0,0.80325,0,1.6065,0,1.6065,0,1.6065,0
0.108,-5.018692E-05,0.81,0,0.81,0,0.81,0,0.81,0,0.81,0,0.81,0,1.62,0,1.62,0,1.62,0
0.1089,-1.846342E-06,0.81675,0,0.81675,0,0.81675,0,0.81675,0,0.81675,0,0.81675,0,1.6335,0,1.6335,0,1.6335,0
0.1098,5.186542E-05,0.8235,0,0.8235,0,0.8235,0,0.8235,0,0.8235,0,0.8235,0,1.647,0,1.647,0,1.647,0
0.1107,9.248494E-05,0.83025,0,0.83025,0,0.83025,0,0.83025,0,0.83025,0,0.83025,0,1.6605,0,1.6605,0,1.6605,0
0.1116,0.0001252155,0.837,0,0.837,0,0.837,0,0.837,0,0.837,0,0.837,0,1.674,0,1.674,0,1.674,0
0.1125,0.0001448539,0.84375,0,0.84375,0,0.84375,0,0.84375,0,0.84375,0,0.84375,0,1.6875,0,1.6875,0,1.6875,0
0.1134,0.0001473716,0.8505,0,0.8505,0,0.8505,0,0.8505,0,0.8505,0,0.8505,0,1.701,0,1.701,0,1.701,0
0.1143,0.0001307546,0.85725,0,0.85725,0,0.85725,0,0.85725,0,0.85725,0,0.85725,0,1.7145,0,1.7145,0,1.7145,0
0.1152,0.0001030594,0.864,0,0.864,0,0.864,0,0.864,0,0.864,0,0.864,0,1.728,0,1.728,0,1.728,0
0.1161,7.234302E-05,0.87075,0,0.87075,0,0.87075,0,0.87075,0,0.87075,0,0.87075,0,1.7415,0,1.7415,0,1.7415,0
0.117,2.265965E-05,0.8775,0,0.8775,0,0.8775,0,0.8775,0,0.8775,0,0.8775,0,1.755,0,1.755,0,1.755,0
0.1179,-3.205921E-05,0.88425,0,0.88425,0,0.88425,0,0.88425,0,0.88425,0,0.88425,0,1.7685,0,1.7685,0,1.7685,0
0.1188,-7.536431E-05,0.891,0,0.891,0,0.891,0,0.891,0,0.891,0,0.891,0,1.782,0,1.782,0,1.782,0
0.1197,-0.0001186694,0.89775,0,0.89775,0,0.89775,0,0.89775,0,0.89775,0,0.89775,0,1.7955,0,1.7955,0,1.7955,0
0.1206,-0.0001507286,0.9045,0,0.9045,0,0.9045,0,0.9045,0,0.9045,0,0.9045,0,1.809,0,1.809,0,1.809,0
0.1215,-0.0001666743,0.91125,0,0.91125,0,0.91125,0,0.91125,0,0.91125,0,0.91125,0,1.8225,0,1.8225,0,1.8225,0
0.1224,-0.0001542535,0.918,0,0.918,0,0.918,0,0.918,0,0.918,0,0.918,0,1.836,0,1.836,0,1.836,0
0.1233,-0.0001532464,0.92475,0,0.92475,0,0.92475,0,0.92475,0,0.92475,0,0.92475,0,1.8495,0,1.8495,0,1.8495,0
0.1242,-0.0001524071,0.9315,0,0.9315,0,0.9315,0,0.9315,0,0.9315,0,0.9315,0,1.863,0,1.863,0,1.863,0
0.1251,-0.0001312581,0.93825,0,0.93825,0,0.93825,0,0.93825,0,0.93825,0,0.93825,0,1.8765,0,1.8765,0,1.8765,0
0.126,-0.0001067521,0.945,0,0.945,0,0.945,0,0.945,0,0.945,0,0.945,0,1.89,0,1.89,0,1.89,0
0.1269,-7.737851E-05,0.95175,0,0.95175,0,0.95175,0,0.95175,0,0.95175,0,0.95175,0,1.9035,0,1.9035,0,1.9035,0
0.1278,-3.910888E-05,0.9585,0,0.9585,0,0.9585,0,0.9585,0,0.9585,0,0.9585,0,1.917,0,1.917,0,1.917,0
0.1287,2.18204E-06,0.96525,0,0.96525,0,0.96525,0,0.96525,0,0.96525,0,0.96525,0,1.9305,0,1.9305,0,1.9305,0
0.1296,5.975433E-05,0.972,0,0.972,0,0.972,0,0.972,0,0.972,0,0.972,0,1.944,0,1.944,0,1.944,0
0.1305,0.0001018845,0.97875,0,0.97875,0,0.97875,0,0.97875,0,0.97875,0,0.97875,0,1.9575,0,1.9575,0,1.9575,0
0.1314,0.0001381399,0.9855,0,0.9855,0,0.9855,0,0.9855,0,0.9855,0,0.9855,0,1.971,0,1.971,0,1.971,0
0.1323,0.0001596246,0.99225,0,0.99225,0,0.99225,0,0.99225,0,0.99225,0,0.99225,0,1.9845,0,1.9845,0,1.9845,0
0.1332,0.0001522393,0.999,0,0.999,0,0.999,0,0.999,0,0.999,0,0.999,0,1.998,0,1.998,0,1.998,0
0.1341,0.0001572747,1.00575,0,1.00575,0,1.00575,0,1.00575,0,1.00575,0,1.00575,0,2.0115,0,2.0115,0,2.0115,0
0.135,0.0001307546,1.0125,0,1.0125,0,1.0125,0,1.0125,0,1.0125,0,1.0125,0,2.025,0,2.025,0,2.025,0
0.1359,9.600977E-05,1.01925,0,1.01925,0,1.01925,0,1.01925,0,1.01925,0,1.01925,0,2.0385,0,2.0385,0,2.0385,0
0.1368,4.817273E-05,1.026,0,1.026,0,1.026,0,1.026,0,1.026,0,1.026,0,2.052,0,2.052,0,2.052,0
0.1377,7.721065E-06,1.03275,0,1.03275,0,1.03275,0,1.03275,0,1.03275,0,1.03275,0,2.0655,0,2.0655,0,2.0655,0
0.1386,-4.045167E-05,1.0395,0,1.0395,0,1.0395,0,1.0395,0,1.0395,0,1.0395,0,2.079,0,2.079,0,2.079,0
0.1395,-9.365988E-05,1.04625,0,1.04625,0,1.04625,0,1.04625,0,1.04625,0,1.04625,0,2.0925,0,2.0925,0,2.0925,0
0.1404,-0.0001218585,1.053,0,1.053,0,1.053,0,1.053,0,1.053,0,1.053,0,2.106,0,2.106,0,2.106,0
0.1413,-0.0001324331,1.05975,0,1.05975,0,1.05975,0,1.05975,0,1.05975,0,1.05975,0,2.1195,0,2.1195,0,2.1195,0
0.1422,-0.0001470359,1.0665,0,1.0665,0,1.0665,0,1.0665,0,1.0665,0,1.0665,0,2.133,0,2.133,0,2.133,0
0.1431,-0.0001534142,1.07325,0,1.07325,0,1.07325,0,1.07325,0,1.07325,0,1.07325,0,2.1465,0,2.1465,0,2.1465,0
0.144,-0.0001450217,1.08,0,1.08,0,1.08,0,1.08,0,1.08,0,1.08,0,2.16,0,2.16,0,2.16,0
0.1449,-0.0001148089,1.08675,0,1.08675,0,1.08675,0,1.08675,0,1.08675,0,1.08675,0,2.1735,0,2.1735,0,2.1735,0
0.1458,-0.0001049058,1.0935,0,1.0935,0,1.0935,0,1.0935,0,1.0935,0,1.0935,0,2.187,0,2.187,0,2.187,0
0.1467,-8.090334E-05,1.10025,0,1.10025,0,1.10025,0,1.10025,0,1.10025,0,1.10025,0,2.2005,0,2.2005,0,2.2005,0
0.1476,-3.27306E-05,1.107,0,1.107,0,1.107,0,1.107,0,1.107,0,1.107,0,2.214,0,2.214,0,2.214,0
