X[s],"Trigno IM sensor 11: EMG 11 (IM)",X[s],"Trigno IM sensor 11: ACC X 11 (IM)",X[s],"Trigno IM sensor 11: ACC Y 11 (IM)",X[s],"Trigno IM sensor 11: ACC Z 11 (IM)",X[s],"Trigno IM sensor 11: Gyro X 11 (IM)",X[s],"Trigno IM sensor 11: Gyro Y 11 (IM)",X[s],"Trigno IM sensor 11: Gyro Z 11 (IM)",X[s],"Trigno IM sensor 11: Mag X 11 (IM)",X[s],"Trigno IM sensor 11: Mag Y 11 (IM)",X[s],"Trigno IM sensor 11: Mag Z 11 (IM)",X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)"
0.81,-3.776608E-05,6.075,-0.1062012,6.075,-1.172852,6.075,-0.1394043,6.075,-35.96183,6.075,-120.3359,6.075,99.94656,12.15,-28.8,12.15,-130.8,12.15,9.6,0.81,2.131685E-05,6.075,0.4377441,6.075,-0.9836426,6.075,-0.2429199,6.075,-39.9084,6.075,-50.00763,6.075,-39.27481,12.15,23.1,12.15,48.5,12.15,-264.9
0.8109,-4.649424E-05,6.08175,-0.07177734,6.08175,-1.193115,6.08175,-0.130127,6.08175,-35.57252,6.08175,-137.2519,6.08175,102.542,12.1635,-26.4,12.1635,-130.5,12.1635,9.8,0.8109,4.045167E-05,6.08175,0.4035645,6.08175,-1.074219,6.08175,-0.1777344,6.08175,-45.38931,6.08175,-20.15267,6.08175,-34.19084,12.1635,22.3,12.1635,48.3,12.1635,-265.6
0.8118,-4.750134E-05,6.0885,-0.01293945,6.0885,-1.22876,6.0885,-0.1896973,6.0885,-34.12977,6.0885,-152.6641,6.0885,104.5573,12.177,-21.1,12.177,-128.7,12.177,10.1,0.8118,5.320821E-05,6.0885,0.390625,6.0885,-1.10376,6.0885,-0.1391602,6.0885,-46.73283,6.0885,0.870229,6.0885,-31.0687,12.177,22.1,12.177,47.6,12.177,-265.4
0.8127,-2.819867E-05,6.09525,0.05200195,6.09525,-1.262695,6.09525,-0.2407227,6.09525,-32.58015,6.09525,-162.7405,6.09525,106.313,12.1905,-19.1,12.1905,-128.6,12.1905,12.8,0.8127,4.49836E-05,6.09525,0.3039551,6.09525,-1.051025,6.09525,-0.2329102,6.09525,-43.40458,6.09525,15.42748,6.09525,-29.03053,12.1905,21.3,12.1905,47.5,12.1905,-265.3
0.8136,-1.007096E-06,6.102,0.1237793,6.102,-1.273682,6.102,-0.2685547,6.102,-31.47328,6.102,-168.0916,6.102,106.5343,12.204,-16.9,12.204,-128.4,12.204,12.8,0.8136,2.635233E-05,6.102,0.2038574,6.102,-1.005371,6.102,-0.2241211,6.102,-49.41221,6.102,34.9771,6.102,-27.21374,12.204,20.3,12.204,47.7,12.204,-266.7
0.8145,-2.601663E-05,6.10875,0.222168,6.10875,-1.263184,6.10875,-0.3181152,6.10875,-31.00763,6.10875,-162.0611,6.10875,106.542,12.2175,-15.7,12.2175,-127.2,12.2175,12,0.8145,1.393149E-05,6.10875,0.1047363,6.10875,-0.9973145,6.10875,-0.107666,6.10875,-53.29771,6.10875,41.79389,6.10875,-26.14504,12.2175,19.6,12.2175,47.4,12.2175,-267.4
0.8154,-1.678492E-05,6.1155,0.2995605,6.1155,-1.206055,6.1155,-0.3178711,6.1155,-28.0229,6.1155,-138.4809,6.1155,104.3282,12.231,-14.9,12.231,-126.7,12.231,12.6,0.8154,2.366674E-05,6.1155,0.02783203,6.1155,-1.01001,6.1155,-0.005371094,6.1155,-50.29771,6.1155,31.68702,6.1155,-27,12.231,18.8,12.231,47.1,12.231,-266.2
0.8163,-4.531929E-06,6.12225,0.2521973,6.12225,-1.065186,6.12225,-0.4555664,6.12225,-11.67939,6.12225,-119.7252,6.12225,99.80153,12.2445,-14.4,12.2445,-125.8,12.2445,13.3,0.8163,-8.224613E-06,6.12225,-0.01708984,6.12225,-1.009521,6.12225,-0.04150391,6.12225,-43.35878,6.12225,15.80916,6.12225,-28.73282,12.2445,18.5,12.2445,46.6,12.2445,-267.5
0.8172,-2.500954E-05,6.129,0.1118164,6.129,-0.8952637,6.129,-0.5869141,6.129,7.076336,6.129,-98.29771,6.129,98.19847,12.258,-14.3,12.258,-125.4,12.258,13.4,0.8172,-2.014191E-06,6.129,0.001708984,6.129,-1.016113,6.129,-0.03540039,6.129,-39.54962,6.129,1.70229,6.129,-30.60305,12.258,17.6,12.258,46.2,12.258,-268.2
0.8181,-1.795987E-05,6.13575,-0.008544922,6.13575,-0.7868652,6.13575,-0.5092773,6.13575,8.870229,6.13575,-58.35115,6.13575,95.25954,12.2715,-13.9,12.2715,-124.8,12.2715,15.5,0.8181,2.920577E-05,6.13575,0.06176758,6.13575,-1.021484,6.13575,0.009033203,6.13575,-36.41985,6.13575,-12.50382,6.13575,-30.65649,12.2715,17,12.2715,46.4,12.2715,-267.6
0.819,-1.795987E-05,6.1425,-0.1113281,6.1425,-0.769043,6.1425,-0.4162598,6.1425,12.30534,6.1425,-10.20611,6.1425,90.35878,12.285,-13.8,12.285,-124.2,12.285,16.1,0.819,9.735257E-06,6.1425,0.1594238,6.1425,-1.021729,6.1425,0.02270508,6.1425,-31.25954,6.1425,-23.9771,6.1425,-30.9771,12.285,16.6,12.285,45.4,12.285,-267.5
0.8199,-3.189135E-06,6.14925,-0.2104492,6.14925,-0.7546387,6.14925,-0.3146973,6.14925,8.732824,6.14925,48.9542,6.14925,89.03053,12.2985,-15.7,12.2985,-124.3,12.2985,18,0.8199,3.860533E-06,6.14925,0.222168,6.14925,-1.007813,6.14925,0.02661133,6.14925,-28.48092,6.14925,-26.61069,6.14925,-31.59542,12.2985,15.5,12.2985,44.4,12.2985,-267.6
0.8208,-4.531929E-06,6.156,-0.3884277,6.156,-0.7583008,6.156,-0.04614258,6.156,-11.19084,6.156,114.626,6.156,85.66412,12.312,-16.6,12.312,-124.7,12.312,18.5,0.8208,3.692683E-06,6.156,0.2155762,6.156,-0.9953613,6.156,0.02416992,6.156,-27.52672,6.156,-25.79389,6.156,-31.93893,12.312,15.1,12.312,43.8,12.312,-268.3
0.8217,-4.985122E-05,6.16275,-0.6472168,6.16275,-0.7709961,6.16275,0.05395508,6.16275,-26.98473,6.16275,168.8855,6.16275,80.24428,12.3255,-17.4,12.3255,-124.6,12.3255,19.4,0.8217,-5.035478E-07,6.16275,0.2236328,6.16275,-0.994873,6.16275,0.07348633,6.16275,-28.57252,6.16275,-18.19084,6.16275,-33.17557,12.3255,14,12.3255,43.1,12.3255,-267.9
0.8226,-4.213016E-05,6.1695,-0.8977051,6.1695,-0.7331543,6.1695,-0.2143555,6.1695,-28.45802,6.1695,202.3664,6.1695,79.37405,12.339,-18.7,12.339,-124.5,12.339,20.6,0.8226,-1.09102E-05,6.1695,0.2019043,6.1695,-0.9841309,6.1695,0.003173828,6.1695,-23.45802,6.1695,-28.57252,6.1695,-34.66412,12.339,13.4,12.339,42.3,12.339,-268.4
0.8235,-2.702373E-05,6.17625,-0.9626465,6.17625,-0.659668,6.17625,-0.6782227,6.17625,-2.977099,6.17625,189.8244,6.17625,89.44275,12.3525,-20.4,12.3525,-125.9,12.3525,18.8,0.8235,7.888914E-06,6.17625,0.1584473,6.17625,-0.984375,6.17625,-0.02246094,6.17625,-22.74046,6.17625,-25.54962,6.17625,-35.12977,12.3525,12.2,12.3525,41.4,12.3525,-270.1
0.8244,-1.309224E-05,6.183,-0.9206543,6.183,-0.5820313,6.183,-0.9604492,6.183,15.05344,6.183,137.2137,6.183,95.25191,12.366,-20.1,12.366,-127.7,12.366,16.2,0.8244,2.333105E-05,6.183,0.1550293,6.183,-0.9819336,6.183,-0.01757813,6.183,-21.59542,6.183,-38.13741,6.183,-35.65649,12.366,11.8,12.366,40.7,12.366,-270.1
0.8253,-5.203327E-06,6.18975,-0.8986816,6.18975,-0.5209961,6.18975,-1.011963,6.18975,3.641221,6.18975,78.8855,6.18975,90.09924,12.3795,-20.4,12.3795,-127.1,12.3795,16.3,0.8253,-5.035477E-06,6.18975,0.1828613,6.18975,-0.9770508,6.18975,-0.1220703,6.18975,-17.21374,6.18975,-49.29771,6.18975,-36.06107,12.3795,11.1,12.3795,40.3,12.3795,-270.7
0.8262,-5.371176E-06,6.1965,-0.8925781,6.1965,-0.4602051,6.1965,-0.9799805,6.1965,-16,6.1965,8.702291,6.1965,78.19084,12.393,-20.6,12.393,-125.5,12.393,19.5,0.8262,1.19173E-05,6.1965,0.1838379,6.1965,-0.9802246,6.1965,-0.2133789,6.1965,-19.62595,6.1965,-41.9084,6.1965,-35.28244,12.393,11.1,12.393,39.2,12.393,-271.5
0.8271,-4.36408E-06,6.20325,-0.9436035,6.20325,-0.4145508,6.20325,-0.920166,6.20325,-19.15267,6.20325,-41.65649,6.20325,66.37405,12.4065,-22.1,12.4065,-124.8,12.4065,22.4,0.8271,1.443503E-05,6.20325,0.2485352,6.20325,-0.9970703,6.20325,-0.1672363,6.20325,-25.29771,6.20325,-26.90076,6.20325,-35.24427,12.4065,9.8,12.4065,38.1,12.4065,-271.1
0.828,-6.210422E-06,6.21,-0.9958496,6.21,-0.3681641,6.21,-0.7731934,6.21,-20.65649,6.21,-56.22901,6.21,57.83969,12.42,-23.9,12.42,-125.8,12.42,19.5,0.828,1.728847E-05,6.21,0.2712402,6.21,-1.015869,6.21,-0.1567383,6.21,-23.47328,6.21,-26.35114,6.21,-35.16031,12.42,9.5,12.42,37.6,12.42,-271.3
0.8289,-1.460288E-05,6.21675,-0.8789063,6.21675,-0.3557129,6.21675,-0.5375977,6.21675,-22.81679,6.21675,-96.60305,6.21675,57.03817,12.4335,-24.4,12.4335,-126.2,12.4335,19,0.8289,3.189135E-06,6.21675,0.3217773,6.21675,-1.012207,6.21675,-0.1645508,6.21675,-22.10687,6.21675,-20.36641,6.21675,-34.26717,12.4335,8.6,12.4335,36.4,12.4335,-273
0.8298,-2.165255E-05,6.2235,-0.5964355,6.2235,-0.3947754,6.2235,-0.3813477,6.2235,-17.59542,6.2235,-168.626,6.2235,51.51145,12.447,-24.8,12.447,-126.1,12.447,19.4,0.8298,3.860533E-06,6.2235,0.3330078,6.2235,-0.9794922,6.2235,-0.2402344,6.2235,-21.30534,6.2235,-9.770992,6.2235,-32.80153,12.447,7.9,12.447,34.8,12.447,-273.6
0.8307,-1.15816E-05,6.23025,-0.3220215,6.23025,-0.473877,6.23025,-0.201416,6.23025,-11.80916,6.23025,-218.3817,6.23025,29.08397,12.4605,-25.9,12.4605,-126.3,12.4605,21.9,0.8307,1.728847E-05,6.23025,0.3493652,6.23025,-0.9594727,6.23025,-0.1992188,6.23025,-25.64122,6.23025,8.358779,6.23025,-30.80153,12.4605,7.6,12.4605,34.7,12.4605,-274.9
0.8316,5.706875E-06,6.237,-0.1328125,6.237,-0.5004883,6.237,0.03588867,6.237,-14.96947,6.237,-212.0916,6.237,-3.671756,12.474,-27.2,12.474,-126.2,12.474,20.9,0.8316,1.460288E-05,6.237,0.3752441,6.237,-0.9602051,6.237,-0.1513672,6.237,-28.51145,6.237,13.9084,6.237,-29.84733,12.474,6.9,12.474,33.5,12.474,-274
0.8325,-8.224613E-06,6.24375,-0.07299805,6.24375,-0.4570313,6.24375,0.1384277,6.24375,-16.52672,6.24375,-159.7405,6.24375,-26.0687,12.4875,-27.4,12.4875,-126.3,12.4875,22.4,0.8325,-1.174945E-06,6.24375,0.3945313,6.24375,-0.9621582,6.24375,-0.1542969,6.24375,-28.23664,6.24375,18.58779,6.24375,-28.93893,12.4875,6.8,12.4875,32.2,12.4875,-276
0.8334,1.12459E-05,6.2505,-0.06958008,6.2505,-0.3757324,6.2505,0.04272461,6.2505,-13.73282,6.2505,-72.71756,6.2505,-39.32824,12.501,-27.6,12.501,-127,12.501,21.6,0.8334,8.560311E-06,6.2505,0.3806152,6.2505,-0.9838867,6.2505,-0.1618652,6.2505,-27.23664,6.2505,36.53435,6.2505,-27.35114,12.501,6.3,12.501,31.3,12.501,-276.5
0.8343,1.661708E-05,6.25725,-0.07495117,6.25725,-0.2946777,6.25725,-0.08862305,6.25725,-10.52672,6.25725,-21.77099,6.25725,-42.24427,12.5145,-28.1,12.5145,-128,12.5145,20,0.8343,-9.231708E-06,6.25725,0.3793945,6.25725,-0.9821777,6.25725,-0.08813477,6.25725,-28.41985,6.25725,48.29771,6.25725,-25.30534,12.5145,6.4,12.5145,29.7,12.5145,-277.1
0.8352,-1.275654E-05,6.264,-0.09765625,6.264,-0.2468262,6.264,-0.1420898,6.264,-11.03053,6.264,-30.56489,6.264,-44.63359,12.528,-29.5,12.528,-128.1,12.528,18,0.8352,-9.231708E-06,6.264,0.3173828,6.264,-1.000244,6.264,-0.1057129,6.264,-23.54198,6.264,50.57252,6.264,-22.73282,12.528,6.6,12.528,28.6,12.528,-278.8
0.8361,-1.460288E-05,6.27075,-0.1120605,6.27075,-0.2346191,6.27075,-0.1706543,6.27075,-12.96947,6.27075,-45.37405,6.27075,-50.54198,12.5415,-30.7,12.5415,-129,12.5415,17.8,0.8361,-1.174945E-06,6.27075,0.3190918,6.27075,-0.9941406,6.27075,-0.09765625,6.27075,-23.19847,6.27075,54.17557,6.27075,-22.12977,12.5415,6.1,12.5415,26.5,12.5415,-280.6
0.837,-3.860533E-06,6.2775,-0.1367188,6.2775,-0.2241211,6.2775,-0.190918,6.2775,-9.541985,6.2775,-25.39695,6.2775,-62.37405,12.555,-31.1,12.555,-129,12.555,18.5,0.837,1.393149E-05,6.2775,0.2890625,6.2775,-0.9853516,6.2775,-0.09960938,6.2775,-24.76336,6.2775,47.49618,6.2775,-21.12214,12.555,7.4,12.555,25.6,12.555,-280.4
0.8379,2.685588E-06,6.28425,-0.1403809,6.28425,-0.2163086,6.28425,-0.1748047,6.28425,-2.282443,6.28425,24.08397,6.28425,-76.34351,12.5685,-32.1,12.5685,-128.3,12.5685,19.1,0.8379,9.735257E-06,6.28425,0.2592773,6.28425,-0.9821777,6.28425,-0.06445313,6.28425,-24.59542,6.28425,48.25954,6.28425,-20.90076,12.5685,7.1,12.5685,25.4,12.5685,-282.2
0.8388,3.189135E-06,6.291,-0.1340332,6.291,-0.2233887,6.291,-0.1357422,6.291,4.70229,6.291,53.08397,6.291,-89.54198,12.582,-33.3,12.582,-128.6,12.582,19,0.8388,7.888914E-06,6.291,0.2307129,6.291,-1.005371,6.291,-0.07226563,6.291,-21.85496,6.291,44.31298,6.291,-21.12214,12.582,7.4,12.582,25.4,12.582,-283.4
0.8397,-2.265965E-05,6.29775,-0.1699219,6.29775,-0.2519531,6.29775,-0.130127,6.29775,10.43511,6.29775,55.14504,6.29775,-101.5573,12.5955,-33.6,12.5955,-128,12.5955,20.4,0.8397,2.635233E-05,6.29775,0.2033691,6.29775,-1.008545,6.29775,-0.08227539,6.29775,-18.77099,6.29775,36.83969,6.29775,-21.13741,12.5955,8,12.5955,24.9,12.5955,-282.9
0.8406,-1.174945E-05,6.3045,-0.2478027,6.3045,-0.3095703,6.3045,-0.1538086,6.3045,12.0229,6.3045,65.50381,6.3045,-111.8702,12.609,-34.3,12.609,-128.3,12.609,20.2,0.8406,2.030976E-05,6.3045,0.1638184,6.3045,-1.02124,6.3045,-0.03759766,6.3045,-16.9084,6.3045,32.35878,6.3045,-19.38931,12.609,7.8,12.609,24.8,12.609,-282.6
0.8415,3.189135E-06,6.31125,-0.3161621,6.31125,-0.3684082,6.31125,-0.2165527,6.31125,9.396947,6.31125,95.64886,6.31125,-122.4427,12.6225,-35,12.6225,-128.9,12.6225,20,0.8415,-9.903106E-06,6.31125,0.1481934,6.31125,-1.003662,6.31125,-0.03173828,6.31125,-14.60305,6.31125,16.35114,6.31125,-18.9771,12.6225,8,12.6225,23.8,12.6225,-283.2
0.8424,-2.131685E-05,6.318,-0.342041,6.318,-0.4074707,6.318,-0.3186035,6.318,9.099236,6.318,107.3053,6.318,-130.7557,12.636,-35.7,12.636,-128.4,12.636,19,0.8424,-3.356985E-07,6.318,0.1689453,6.318,-0.9821777,6.318,-0.1105957,6.318,-11.67176,6.318,6.274809,6.318,-19.53435,12.636,9,12.636,23.9,12.636,-283.3
0.8433,-1.896696E-05,6.32475,-0.3503418,6.32475,-0.407959,6.32475,-0.3164063,6.32475,13.90076,6.32475,80,6.32475,-138.9466,12.6495,-37.4,12.6495,-129.1,12.6495,18.4,0.8433,1.997406E-05,6.32475,0.2023926,6.32475,-0.9472656,6.32475,-0.2211914,6.32475,-9.473283,6.32475,1.801527,6.32475,-19.55725,12.6495,9.1,12.6495,24.4,12.6495,-283.4
0.8442,1.678492E-06,6.3315,-0.3808594,6.3315,-0.3874512,6.3315,-0.208252,6.3315,15.16794,6.3315,52.75573,6.3315,-146.6336,12.663,-37.1,12.663,-129.8,12.663,18.4,0.8442,-7.385367E-06,6.3315,0.2446289,6.3315,-0.9311523,6.3315,-0.2145996,6.3315,-10.8626,6.3315,6.564886,6.3315,-18.83969,12.663,9.8,12.663,25.5,12.663,-284.3
0.8451,-5.706875E-06,6.33825,-0.3891602,6.33825,-0.3608398,6.33825,-0.07421875,6.33825,16.03053,6.33825,49.56488,6.33825,-157.9771,12.6765,-37.6,12.6765,-129.7,12.6765,18.5,0.8451,-3.356985E-06,6.33825,0.2844238,6.33825,-0.9370117,6.33825,-0.0949707,6.33825,-13.55725,6.33825,7.038168,6.33825,-18.51145,12.6765,10.4,12.6765,26.6,12.6765,-283.3
0.846,-1.107805E-05,6.345,-0.3457031,6.345,-0.3361816,6.345,-0.009033203,6.345,20.41221,6.345,71.06107,6.345,-169.1603,12.69,-38.5,12.69,-129.7,12.69,17.1,0.846,2.635233E-05,6.345,0.2890625,6.345,-0.9536133,6.345,-0.1186523,6.345,-12.99237,6.345,5.61832,6.345,-19.29771,12.69,10.9,12.69,28,12.69,-283.4
0.8469,2.098116E-05,6.35175,-0.2871094,6.35175,-0.3288574,6.35175,-0.03222656,6.35175,23.49618,6.35175,86.58778,6.35175,-180.8397,12.7035,-38.9,12.7035,-129,12.7035,17.3,0.8469,8.560311E-06,6.35175,0.2619629,6.35175,-0.9694824,6.35175,-0.1181641,6.35175,-11.83969,6.35175,14.74046,6.35175,-18.76336,12.7035,11.4,12.7035,29.5,12.7035,-283.2
0.8478,1.846342E-05,6.3585,-0.2539063,6.3585,-0.3415527,6.3585,-0.08129883,6.3585,22.86259,6.3585,90.70229,6.3585,-191.6718,12.717,-39.4,12.717,-129.4,12.717,17.8,0.8478,2.685588E-06,6.3585,0.2094727,6.3585,-0.9943848,6.3585,-0.1296387,6.3585,-14.38168,6.3585,15.53435,6.3585,-17.29008,12.717,12.2,12.717,30.5,12.717,-284
0.8487,-4.934768E-05,6.36525,-0.2568359,6.36525,-0.4101563,6.36525,-0.1279297,6.36525,23.54198,6.36525,96.771,6.36525,-204.5878,12.7305,-40.5,12.7305,-129.5,12.7305,18.2,0.8487,9.063859E-06,6.36525,0.1975098,6.36525,-1.020996,6.36525,-0.05810547,6.36525,-13.85496,6.36525,12.19084,6.36525,-17.32825,12.7305,13,12.7305,32.6,12.7305,-282.3
0.8496,-3.37377E-05,6.372,-0.3190918,6.372,-0.5144043,6.372,-0.1479492,6.372,26.69466,6.372,115.3969,6.372,-216.2214,12.744,-41.7,12.744,-129.9,12.744,17.3,0.8496,2.18204E-06,6.372,0.2285156,6.372,-1.020752,6.372,-0.09326172,6.372,-10.37405,6.372,0.8625954,6.372,-18.63359,12.744,14,12.744,34.4,12.744,-280.7
0.8505,-8.392462E-06,6.37875,-0.380127,6.37875,-0.5969238,6.37875,-0.199707,6.37875,34.77099,6.37875,135.1832,6.37875,-226.7176,12.7575,-41.5,12.7575,-129.5,12.7575,17.7,0.8505,-1.594568E-05,6.37875,0.2375488,6.37875,-1.001709,6.37875,-0.1496582,6.37875,-7.816794,6.37875,3.290076,6.37875,-19.41985,12.7575,14.9,12.7575,36.3,12.7575,-280.1
0.8514,-1.762417E-05,6.3855,-0.4082031,6.3855,-0.6174316,6.3855,-0.2348633,6.3855,42.9313,6.3855,131.0076,6.3855,-235.4657,12.771,-43,12.771,-129.8,12.771,16.9,0.8514,-9.231708E-06,6.3855,0.2302246,6.3855,-0.9953613,6.3855,-0.1162109,6.3855,-9.648855,6.3855,3.694656,6.3855,-19.81679,12.771,17.9,12.771,40.6,12.771,-277.9
0.8523,-1.426719E-05,6.39225,-0.4445801,6.39225,-0.6420898,6.39225,-0.2009277,6.39225,43.26717,6.39225,109.7176,6.39225,-244.4046,12.7845,-43.3,12.7845,-129.4,12.7845,17,0.8523,2.18204E-06,6.39225,0.1411133,6.39225,-1.013428,6.39225,-0.1032715,6.39225,-8.320611,6.39225,4.854962,6.39225,-19.09924,12.7845,19.8,12.7845,41.7,12.7845,-277.6
0.8532,1.560998E-05,6.399,-0.5046387,6.399,-0.6879883,6.399,-0.08081055,6.399,37.51145,6.399,101.9695,6.399,-250.1374,12.798,-44.4,12.798,-129.3,12.798,16.7,0.8532,1.779202E-05,6.399,0.1872559,6.399,-1.045654,6.399,-0.1091309,6.399,-8.961832,6.399,-3.748092,6.399,-18.75573,12.798,22,12.798,44.1,12.798,-275.9
0.8541,-5.539025E-06,6.40575,-0.5541992,6.40575,-0.7580566,6.40575,0.02880859,6.40575,38.52672,6.40575,109.7557,6.40575,-250.1374,12.8115,-45.6,12.8115,-128.9,12.8115,16.7,0.8541,-1.174945E-06,6.40575,0.2399902,6.40575,-1.017578,6.40575,-0.2199707,6.40575,-2.519084,6.40575,-17.0916,6.40575,-17.51145,12.8115,23.8,12.8115,45.4,12.8115,-274
0.855,-1.829557E-05,6.4125,-0.5854492,6.4125,-0.8220215,6.4125,0.02832031,6.4125,43.86259,6.4125,112.4657,6.4125,-250.1374,12.825,-45.9,12.825,-128.9,12.825,17.5,0.855,5.874724E-06,6.4125,0.2861328,6.4125,-0.998291,6.4125,-0.1777344,6.4125,-5.29771,6.4125,-5.694656,6.4125,-17.0916,12.825,26.7,12.825,46.9,12.825,-274.4
0.8559,-6.210422E-06,6.41925,-0.6096191,6.41925,-0.8718262,6.41925,-0.05493164,6.41925,50.41221,6.41925,105.6107,6.41925,-250.1374,12.8385,-46.1,12.8385,-129,12.8385,15.7,0.8559,2.534523E-05,6.41925,0.3583984,6.41925,-0.9763184,6.41925,-0.1052246,6.41925,-8.923664,6.41925,-8.328244,6.41925,-19.43511,12.8385,28.1,12.8385,48.3,12.8385,-274.2
0.8568,-6.378271E-06,6.426,-0.6376953,6.426,-0.916748,6.426,-0.1479492,6.426,54.35878,6.426,99.9771,6.426,-250.1374,12.852,-46.7,12.852,-129.3,12.852,16.5,0.8568,1.594568E-05,6.426,0.3422852,6.426,-0.9787598,6.426,-0.1506348,6.426,-5.61832,6.426,3.870229,6.426,-21.0229,12.852,30.8,12.852,49.2,12.852,-274.4
0.8577,-2.131685E-05,6.43275,-0.6452637,6.43275,-0.9406738,6.43275,-0.2370605,6.43275,54.96947,6.43275,92.31298,6.43275,-250.1374,12.8655,-47,12.8655,-129.1,12.8655,15.6,0.8577,1.05745E-05,6.43275,0.3305664,6.43275,-0.9904785,6.43275,-0.1359863,6.43275,-8.725191,6.43275,14.07634,6.43275,-20.96183,12.8655,33.8,12.8655,49.8,12.8655,-273.6
0.8586,-1.728847E-05,6.4395,-0.6342773,6.4395,-0.9494629,6.4395,-0.2905273,6.4395,54.25191,6.4395,73.50381,6.4395,-250.1374,12.879,-48.9,12.879,-129,12.879,15.2,0.8586,2.198825E-05,6.4395,0.2495117,6.4395,-0.9865723,6.4395,-0.09155273,6.4395,-8.541985,6.4395,21.61832,6.4395,-19.35878,12.879,35.4,12.879,50.6,12.879,-273.9
0.8595001,-1.661708E-05,6.44625,-0.6008301,6.44625,-0.9682617,6.44625,-0.3110352,6.44625,51.0916,6.44625,57.77863,6.44625,-250.1374,12.8925,-49.3,12.8925,-128.3,12.8925,13.5,0.8595001,2.064546E-05,6.44625,0.1828613,6.44625,-0.9990234,6.44625,-0.1186523,6.44625,-10.42748,6.44625,26.24427,6.44625,-18.59542,12.8925,39.6,12.8925,50.4,12.8925,-273.2
0.8604,1.376364E-05,6.453,-0.5375977,6.453,-1.008301,6.453,-0.2973633,6.453,45.87786,6.453,56.14504,6.453,-250.1374,12.906,-50.2,12.906,-128.9,12.906,14,0.8604,1.678492E-07,6.453,0.137207,6.453,-1.009033,6.453,-0.0847168,6.453,-8.458015,6.453,25.67939,6.453,-19.30534,12.906,42,12.906,50.8,12.906,-273.1
0.8613,-9.399557E-06,6.45975,-0.401123,6.45975,-1.016846,6.45975,-0.2902832,6.45975,46.59542,6.45975,68.58778,6.45975,-247.6794,12.9195,-51.4,12.9195,-128.6,12.9195,13.3,0.8613,2.18204E-06,6.45975,0.1618652,6.45975,-1.008301,6.45975,-0.07617188,6.45975,-7.687023,6.45975,21.29771,6.45975,-21.67939,12.9195,43.5,12.9195,50.2,12.9195,-272.8
0.8622,-3.541619E-05,6.4665,-0.2438965,6.4665,-1.042969,6.4665,-0.2893066,6.4665,49.35115,6.4665,84.55725,6.4665,-245.0153,12.933,-51.6,12.933,-128.3,12.933,11.8,0.8622,8.392462E-06,6.4665,0.2109375,6.4665,-0.9448242,6.4665,-0.08959961,6.4665,-8.78626,6.4665,23.29008,6.4665,-26.0458,12.933,45.4,12.933,50.4,12.933,-272.6
0.8631,-1.09102E-05,6.47325,-0.144043,6.47325,-1.076416,6.47325,-0.2915039,6.47325,52.41985,6.47325,106.8626,6.47325,-243.6107,12.9465,-52,12.9465,-128.6,12.9465,12.7,0.8631,-3.189135E-06,6.47325,0.1538086,6.47325,-0.9445801,6.47325,-0.15625,6.47325,-13.8855,6.47325,36.42748,6.47325,-28.80153,12.9465,47.1,12.9465,51.2,12.9465,-271.2
0.864,-1.493858E-05,6.48,-0.1745605,6.48,-1.127197,6.48,-0.3217773,6.48,61.09924,6.48,148.2214,6.48,-238.0153,12.96,-53,12.96,-128.5,12.96,12.7,0.864,1.846342E-06,6.48,0.1083984,6.48,-0.9660645,6.48,-0.1291504,6.48,-16.44275,6.48,46.79389,6.48,-30.82443,12.96,48.8,12.96,50.5,12.96,-270.2
0.8649,-1.628138E-05,6.48675,-0.2541504,6.48675,-1.169678,6.48675,-0.4301758,6.48675,71.76336,6.48675,168.3817,6.48675,-229.0534,12.9735,-53.9,12.9735,-128.1,12.9735,11.8,0.8649,2.937362E-05,6.48675,0.04174805,6.48675,-0.9941406,6.48675,-0.0703125,6.48675,-17.1145,6.48675,41.10687,6.48675,-32.09924,12.9735,49.4,12.9735,50.6,12.9735,-270.7
0.8658,-1.963836E-05,6.4935,-0.3703613,6.4935,-1.181152,6.4935,-0.3908691,6.4935,71.79389,6.4935,155.1374,6.4935,-218.8779,12.987,-54.1,12.987,-127.6,12.987,10.7,0.8658,2.030976E-05,6.4935,0.05932617,6.4935,-0.998291,6.4935,-0.06591797,6.4935,-16.12977,6.4935,39.34351,6.4935,-34.51908,12.987,49.9,12.987,50.7,12.987,-270.6
