X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)"
0.639,-4.53193E-05,4.7925,-0.9790039,4.7925,-0.015625,4.7925,0.3071289,4.7925,7.717557,4.7925,-1.503817,4.7925,30.0229,9.585,-51.7,9.585,-59.6,9.585,39
0.6399,-6.865034E-05,4.79925,-0.925293,4.79925,0.02172852,4.79925,0.3154297,4.79925,9.137404,4.79925,-2.78626,4.79925,33.48092,9.5985,-52.8,9.5985,-60.8,9.5985,38
0.6408,-9.080644E-05,4.806,-0.9719238,4.806,0.01196289,4.806,0.3256836,4.806,14.96183,4.806,-2.335878,4.806,34.47328,9.612,-55,9.612,-61.9,9.612,39.1
0.6417,-0.0001232013,4.81275,-0.9030762,4.81275,0.05541992,4.81275,0.3415527,4.81275,14.78626,4.81275,-3.19084,4.81275,37.49618,9.6255,-57.1,9.6255,-62.7,9.6255,38.6
0.6426,-0.0001409934,4.8195,-0.9619141,4.8195,-0.03198242,4.8195,0.3601074,4.8195,12.53435,4.8195,-4.59542,4.8195,36.65649,9.639,-60.2,9.639,-64.5,9.639,38.2
0.6435,-0.0001317617,4.82625,-0.8928223,4.82625,-0.03808594,4.82625,0.4362793,4.82625,18.16794,4.82625,-7.70229,4.82625,40.16031,9.6525,-63.4,9.6525,-66.3,9.6525,37.2
0.6444,-9.449913E-05,4.833,-0.8510742,4.833,0.03759766,4.833,0.4736328,4.833,26.07634,4.833,-4.938931,4.833,45.26717,9.666,-69.2,9.666,-70,9.666,34.3
0.6453,-6.193637E-05,4.83975,-0.918457,4.83975,0.1171875,4.83975,0.4006348,4.83975,24.16794,4.83975,1.839695,4.83975,46.83206,9.6795,-71.8,9.6795,-72.9,9.6795,34
0.6462,-1.930266E-05,4.8465,-0.9567871,4.8465,0.1306152,4.8465,0.5100098,4.8465,21.34351,4.8465,-4.709924,4.8465,47.06107,9.693,-74.8,9.693,-75.6,9.693,32.9
0.6471,3.910888E-05,4.85325,-0.840332,4.85325,0.0925293,4.85325,0.4250488,4.85325,18.29771,4.85325,-1.610687,4.85325,47.41985,9.7065,-77,9.7065,-79.4,9.7065,32.1
0.648,6.898604E-05,4.86,-0.9233398,4.86,0.02832031,4.86,0.3308105,4.86,23.51145,4.86,4.633588,4.86,49.17557,9.72,-79.3,9.72,-82.5,9.72,31
0.6489,0.0001226978,4.86675,-0.9885254,4.86675,0.05639648,4.86675,0.4050293,4.86675,24.09924,4.86675,-3.801527,4.86675,51.78626,9.7335,-81.8,9.7335,-86.6,9.7335,30
0.6498,0.0001623102,4.8735,-0.840332,4.8735,0.02612305,4.8735,0.4052734,4.8735,22.03053,4.8735,-3.099237,4.8735,54.25191,9.747,-83.3,9.747,-91.4,9.747,29.1
0.6507,0.0001743954,4.88025,-0.875,4.88025,0.02368164,4.88025,0.3681641,4.88025,33.61832,4.88025,-1.694656,4.88025,57.45802,9.7605,-84,9.7605,-96.3,9.7605,28
0.6516,0.0001886626,4.887,-0.9985352,4.887,0.06494141,4.887,0.300293,4.887,33.46565,4.887,-1.435115,4.887,60.67176,9.774,-83.5,9.774,-101.5,9.774,26.9
0.6525,0.0001958801,4.89375,-0.9594727,4.89375,0.1862793,4.89375,0.395752,4.89375,36.38931,4.89375,-7.877862,4.89375,64.9313,9.7875,-81.8,9.7875,-114.5,9.7875,21.9
0.6534,0.0002052796,4.9005,-0.8085938,4.9005,0.1186523,4.9005,0.2680664,4.9005,29.75573,4.9005,-2.442748,4.9005,63.99237,9.801,-77.9,9.801,-120.8,9.801,22.2
0.6543,0.0001990692,4.90725,-1.084473,4.90725,0.1054688,4.90725,0.3312988,4.90725,45.77863,4.90725,-2.381679,4.90725,67,9.8145,-72.4,9.8145,-126.7,9.8145,18.5
0.6552,0.0001869841,4.914,-0.9643555,4.914,0.2277832,4.914,0.3571777,4.914,39,4.914,-8.473283,4.914,68.01527,9.828,-66,9.828,-131.8,9.828,17.1
0.6561,0.0001767452,4.92075,-0.9272461,4.92075,0.1171875,4.92075,0.4226074,4.92075,36.15267,4.92075,-6.480916,4.92075,66.25954,9.8415,-59.2,9.8415,-135.9,9.8415,16.6
0.657,0.0001440146,4.9275,-0.963623,4.9275,0.2045898,4.9275,0.4389648,4.9275,49.8855,4.9275,-8.022901,4.9275,72.229,9.855,-52,9.855,-136.4,9.855,16.2
0.6579,0.0001193408,4.93425,-0.9980469,4.93425,0.2670898,4.93425,0.3659668,4.93425,51.45038,4.93425,-5.526718,4.93425,69.22137,9.8685,-46.4,9.8685,-136.4,9.8685,15.7
0.6588,0.0001012131,4.941,-1.047119,4.941,0.2475586,4.941,0.3156738,4.941,44.34351,4.941,-5.427481,4.941,69.22137,9.882,-41.8,9.882,-137.7,9.882,14.8
0.6597,8.577096E-05,4.94775,-1.068359,4.94775,0.246582,4.94775,0.3823242,4.94775,51.80153,4.94775,-4.748092,4.94775,75.00764,9.8955,-38.1,9.8955,-137.3,9.8955,15.9
0.6606,8.039979E-05,4.9545,-1.135986,4.9545,0.3308105,4.9545,0.3706055,4.9545,56.80153,4.9545,-4.59542,4.9545,83.0687,9.909,-34.1,9.909,-136,9.909,15.6
0.6615,4.280156E-05,4.96125,-1.086914,4.96125,0.1315918,4.96125,0.3190918,4.96125,45.9084,4.96125,-1.175573,4.96125,77.71756,9.9225,-33.9,9.9225,-138.2,9.9225,14.2
0.6624,4.011597E-05,4.968,-1.238525,4.968,0.03540039,4.968,0.4760742,4.968,59.19084,4.968,-1.908397,4.968,85.45802,9.936,-35.3,9.936,-137.6,9.936,14
0.6633,1.510643E-05,4.97475,-1.162354,4.97475,0.2121582,4.97475,0.4865723,4.97475,66.74809,4.97475,-1.396947,4.97475,94.93893,9.9495,-38.4,9.9495,-136.9,9.9495,14.4
0.6642,9.231708E-06,4.9815,-1.248535,4.9815,0.1191406,4.9815,0.4736328,4.9815,62.22901,4.9815,1.717557,4.9815,98.79389,9.963,-40.6,9.963,-137.8,9.963,12
0.6651,-1.174945E-05,4.98825,-1.274414,4.98825,-0.07397461,4.98825,0.4250488,4.98825,67.26717,4.98825,3.442748,4.98825,98.12977,9.976501,-43.4,9.976501,-138.9,9.976501,11.9
0.666,-6.193637E-05,4.995,-1.379395,4.995,0.1538086,4.995,0.5493164,4.995,84.26717,4.995,2.29771,4.995,118.1985,9.99,-47.9,9.99,-137.7,9.99,12.5
0.6669,-0.0001018845,5.00175,-1.384521,5.00175,0.2434082,5.00175,0.3239746,5.00175,70.23664,5.00175,1.900763,5.00175,124.2061,10.0035,-52.7,10.0035,-136,10.0035,12.4
0.6678,-0.0001326009,5.0085,-1.394531,5.0085,-0.07446289,5.0085,0.2426758,5.0085,68.38168,5.0085,1.832061,5.0085,122.4046,10.017,-55.7,10.017,-136.4,10.017,9.8
0.6687,-0.0001451896,5.01525,-1.509766,5.01525,0.1940918,5.01525,0.3076172,5.01525,88.33588,5.01525,1.977099,5.01525,146.687,10.0305,-62.8,10.0305,-137,10.0305,6.7
0.6696,-0.0001661708,5.022,-1.553467,5.022,0.3344727,5.022,0.2575684,5.022,77.72519,5.022,2.671756,5.022,156.3969,10.044,-66,10.044,-136,10.044,8.3
0.6705,-0.0002438849,5.02875,-1.569092,5.02875,0.02807617,5.02875,0.2729492,5.02875,58.58015,5.02875,3.687023,5.02875,159.9924,10.0575,-70,10.0575,-135.6,10.0575,6.2
0.6714,-0.0003001144,5.0355,-1.602295,5.0355,-0.1401367,5.0355,0.534668,5.0355,80.70992,5.0355,5.251908,5.0355,177.1985,10.071,-73.5,10.071,-134.4,10.071,6.7
0.6723,-0.0003583581,5.04225,-1.563965,5.04225,-0.2724609,5.04225,0.6118164,5.04225,81.25191,5.04225,4.80916,5.04225,187.0992,10.0845,-77,10.0845,-134.4,10.0845,5.8
0.6732,-0.0003536584,5.049,-1.587891,5.049,-0.4511719,5.049,0.7404785,5.049,94.80153,5.049,6.625954,5.049,192.1374,10.098,-79.8,10.098,-132.2,10.098,9.4
0.6741,-0.0003093462,5.05575,-1.676025,5.05575,-0.6032715,5.05575,0.5864258,5.05575,111.1069,5.05575,12.36641,5.05575,198.9084,10.1115,-82.6,10.1115,-130.8,10.1115,7.6
0.675,-0.000296086,5.0625,-1.721191,5.0625,-1.065186,5.0625,0.4655762,5.0625,118.6641,5.0625,18.64886,5.0625,189.4886,10.125,-85.3,10.125,-128.9,10.125,8.2
0.6759,-0.0002200504,5.06925,-1.891113,5.06925,-0.7697754,5.06925,0.8356934,5.06925,182.374,5.06925,30.36641,5.06925,225.3359,10.1385,-88.1,10.1385,-124.2,10.1385,11.2
0.6768,-0.0001733883,5.076,-2,5.076,-0.5742188,5.076,0.7304688,5.076,176.0687,5.076,40.87023,5.076,237.1374,10.152,-88.9,10.152,-122.1,10.152,13.2
0.6777,-8.342107E-05,5.08275,-2,5.08275,-0.9489746,5.08275,0.5620117,5.08275,175.1527,5.08275,57.30534,5.08275,216.0382,10.1655,-89.8,10.1655,-120.1,10.1655,13.6
0.6786,3.944457E-05,5.0895,-2,5.0895,-1.593506,5.0895,0.6159668,5.0895,185.626,5.0895,67.24428,5.0895,192.7099,10.179,-89.8,10.179,-118.2,10.179,17.4
0.6795,0.0001186694,5.09625,-2,5.09625,-2,5.09625,0.9836426,5.09625,214.084,5.09625,59.17557,5.09625,201.3512,10.1925,-89.8,10.1925,-116.1,10.1925,17.1
0.6804,0.0001683528,5.103,-2,5.103,-1.87915,5.103,1.272217,5.103,250.1298,5.103,38.13741,5.103,239.5038,10.206,-90,10.206,-114.3,10.206,19.6
0.6813,0.0002113222,5.10975,-2,5.10975,-1.216309,5.10975,1.173828,5.10975,250.1298,5.10975,31.65649,5.10975,250.1298,10.2195,-89.9,10.2195,-112.6,10.2195,19.5
0.6822,0.000274937,5.1165,-2,5.1165,-0.3269043,5.1165,0.9238281,5.1165,250.1298,5.1165,28.38931,5.1165,250.1298,10.233,-89.6,10.233,-111.4,10.233,21.8
0.6831,0.0003221027,5.12325,-2,5.12325,0.2324219,5.12325,0.782959,5.12325,250.1298,5.12325,37.06107,5.12325,250.1298,10.2465,-89.7,10.2465,-109.2,10.2465,22.3
0.684,0.000374136,5.13,-2,5.13,0.2976074,5.13,0.9511719,5.13,250.1298,5.13,19.69466,5.13,250.1298,10.26,-89.7,10.26,-107.5,10.26,22.9
0.6849,0.0004718242,5.13675,-2,5.13675,0.2131348,5.13675,1.176514,5.13675,250.1298,5.13675,1.648855,5.13675,250.1298,10.2735,-89.6,10.2735,-106,10.2735,23.3
0.6858,0.0005601129,5.1435,-1.800293,5.1435,0.3220215,5.1435,1.247559,5.1435,250.1298,5.1435,-20.72519,5.1435,250.1298,10.287,-89.2,10.287,-104.8,10.287,23.8
0.6867,0.0006571298,5.15025,-1.525146,5.15025,0.657959,5.15025,1.366699,5.15025,250.1298,5.15025,-33.0229,5.15025,250.1298,10.3005,-88.6,10.3005,-103.7,10.3005,24.6
0.6876,0.0007272908,5.157,-1.447266,5.157,0.9272461,5.157,1.131592,5.157,212.8626,5.157,-40.08397,5.157,250.1298,10.314,-89.1,10.314,-102.9,10.314,23.2
0.6885,0.0007672389,5.16375,-1.404541,5.16375,1.14502,5.16375,0.9812012,5.16375,116.0076,5.16375,-43.51145,5.16375,225.4198,10.3275,-89.3,10.3275,-101.3,10.3275,25.2
0.6894,0.0008686198,5.1705,-0.9621582,5.1705,1.508545,5.1705,0.6257324,5.1705,-31.93893,5.1705,9.312977,5.1705,238.0076,10.341,-89.4,10.341,-101,10.341,24.7
0.6903,0.0009189746,5.17725,0.09814453,5.17725,-0.6096191,5.17725,0.684082,5.17725,-104.7328,5.17725,68.36641,5.17725,31.68702,10.3545,-89.7,10.3545,-99.6,10.3545,25.3
0.6912,0.0009424735,5.184,-0.4311523,5.184,-1.664551,5.184,0.5563965,5.184,88.98473,5.184,67.62595,5.184,-44.51908,10.368,-90.3,10.368,-97.3,10.368,25.9
0.6921,0.0009639582,5.19075,-1.728271,5.19075,0.8806152,5.19075,0.4672852,5.19075,87.63359,5.19075,83.83969,5.19075,98.08397,10.3815,-90.6,10.3815,-96,10.3815,25.3
0.693,0.0009649653,5.1975,-1.692383,5.1975,1.337402,5.1975,0.2678223,5.1975,-98.29771,5.1975,9.198473,5.1975,46,10.395,-91.2,10.395,-94.7,10.395,25.9
0.6939,0.0009622797,5.20425,-0.5913086,5.20425,-0.4213867,5.20425,0.3415527,5.20425,-163.5038,5.20425,-15.9771,5.20425,-42.47328,10.4085,-91.6,10.4085,-92.7,10.4085,27.2
0.6948,0.0009538872,5.211,-0.09350586,5.211,-1.317383,5.211,0.28125,5.211,-103.1908,5.211,-23.9771,5.211,-113.0229,10.422,-91.3,10.422,-90.6,10.422,26.7
0.6957,0.0009632868,5.21775,-0.1074219,5.21775,-1.040283,5.21775,0.2866211,5.21775,-64.1145,5.21775,-22.08397,5.21775,-97.13741,10.4355,-91.8,10.4355,-88.3,10.4355,28.8
0.6966,0.0009411307,5.2245,-0.06567383,5.2245,-0.869873,5.2245,0.2590332,5.2245,-55.93893,5.2245,-17.92366,5.2245,-79.58778,10.449,-91.5,10.449,-86.7,10.449,28.8
0.6975,0.0009035324,5.23125,0.08813477,5.23125,-0.6616211,5.23125,0.1889648,5.23125,-40.03817,5.23125,-13.83206,5.23125,-72.41222,10.4625,-90.5,10.4625,-84,10.4625,29.2
0.6984,0.000877348,5.238,0.1252441,5.238,-0.2871094,5.238,0.09472656,5.238,-49.38168,5.238,-5.221374,5.238,-87.31298,10.476,-89.9,10.476,-81.2,10.476,31.4
0.6993,0.0008075227,5.24475,-0.02587891,5.24475,-0.04589844,5.24475,0.05273438,5.24475,-86.25954,5.24475,-0.3740458,5.24475,-112.0153,10.4895,-88,10.4895,-75.3,10.4895,32.5
0.7002,0.0007407187,5.2515,-0.1279297,5.2515,-0.06689453,5.2515,0.046875,5.2515,-117.3969,5.2515,-4.51145,5.2515,-128.0458,10.503,-86,10.503,-71.7,10.503,33.9
0.7011,0.0006846571,5.25825,-0.144043,5.25825,-0.2155762,5.25825,0.02880859,5.25825,-131.6947,5.25825,-12.41221,5.25825,-132.9771,10.5165,-83.3,10.5165,-69.2,10.5165,36
0.702,0.0005946899,5.265,-0.08984375,5.265,-0.1420898,5.265,0.01708984,5.265,-139.4275,5.265,-14.42748,5.265,-144.0229,10.53,-81.1,10.53,-66.3,10.53,36.9
0.7029,0.0005240254,5.27175,-0.08105469,5.27175,-0.06225586,5.27175,0.03369141,5.27175,-158.6947,5.27175,-16.43511,5.27175,-165.3359,10.5435,-78.1,10.5435,-63.3,10.5435,37.8
0.7038,0.0004426184,5.2785,-0.1091309,5.2785,-0.1196289,5.2785,0.04321289,5.2785,-176.8015,5.2785,-17.12214,5.2785,-183.7099,10.557,-73.3,10.557,-61.5,10.557,39.4
0.7047,0.0003539941,5.28525,-0.1572266,5.28525,-0.2407227,5.28525,0.06884766,5.28525,-183.4275,5.28525,-19.74046,5.28525,-201.5649,10.5705,-68,10.5705,-59,10.5705,40.3
0.7056,0.0002999466,5.292,-0.1740723,5.292,-0.2634277,5.292,0.08666992,5.292,-182.9466,5.292,-19.77099,5.292,-213.9389,10.584,-63.2,10.584,-57.8,10.584,40.3
0.7065,0.000222736,5.29875,-0.1853027,5.29875,-0.2453613,5.29875,0.07250977,5.29875,-183.5114,5.29875,-19.31298,5.29875,-225.8702,10.5975,-58.4,10.5975,-56.5,10.5975,41.4
0.7074,0.0001421683,5.3055,-0.2250977,5.3055,-0.2265625,5.3055,0.06518555,5.3055,-185.6336,5.3055,-19.00763,5.3055,-235.8855,10.611,-49.5,10.611,-57.5,10.611,42.7
0.7083,7.93927E-05,5.31225,-0.2751465,5.31225,-0.2321777,5.31225,0.08349609,5.31225,-185.8397,5.31225,-19.52672,5.31225,-245.458,10.6245,-50.1,10.6245,-57.4,10.6245,39.9
0.7092,1.309224E-05,5.319,-0.3132324,5.319,-0.1928711,5.319,0.09570313,5.319,-186.3435,5.319,-19.70992,5.319,-250.1374,10.638,-49.7,10.638,-56.7,10.638,40.1
0.7101,-6.126497E-05,5.32575,-0.3476563,5.32575,-0.1547852,5.32575,0.1152344,5.32575,-189.2595,5.32575,-18.83969,5.32575,-250.1374,10.6515,-50.8,10.6515,-57.6,10.6515,39
0.711,-0.0001599603,5.3325,-0.3867188,5.3325,-0.1269531,5.3325,0.1313477,5.3325,-194.3435,5.3325,-16.92366,5.3325,-250.1374,10.665,-52.4,10.665,-59.2,10.665,38.7
0.7119,-0.0002312962,5.33925,-0.4221191,5.33925,-0.1228027,5.33925,0.1179199,5.33925,-197.9695,5.33925,-13.61832,5.33925,-250.1374,10.6785,-54,10.6785,-59.8,10.6785,39.1
0.7128,-0.0003088426,5.346,-0.5124512,5.346,-0.1550293,5.346,0.1293945,5.346,-199.0534,5.346,-9.793893,5.346,-250.1374,10.692,-55.3,10.692,-61,10.692,37.6
0.7137,-0.0003843748,5.35275,-0.621582,5.35275,-0.2080078,5.35275,0.1333008,5.35275,-194.6794,5.35275,-8.396947,5.35275,-250.1374,10.7055,-57.7,10.7055,-61.9,10.7055,36.8
0.7146,-0.0004271763,5.3595,-0.6293945,5.3595,-0.1010742,5.3595,0.1208496,5.3595,-207.4427,5.3595,-3.183206,5.3595,-250.1374,10.719,-62.5,10.719,-64.5,10.719,36.4
0.7155,-0.0004699779,5.36625,-0.7414551,5.36625,-0.1005859,5.36625,0.1867676,5.36625,-197.6107,5.36625,-2.274809,5.36625,-250.1374,10.7325,-65.2,10.7325,-67.3,10.7325,37
0.7164,-0.0005003586,5.373,-0.7941895,5.373,-0.2058105,5.373,0.1696777,5.373,-198.2443,5.373,1.007634,5.373,-250.1374,10.746,-68,10.746,-69.2,10.746,37.6
0.7173,-0.0005391318,5.37975,-0.8339844,5.37975,-0.2121582,5.37975,0.1826172,5.37975,-183.9695,5.37975,4.770992,5.37975,-250.1374,10.7595,-70.9,10.7595,-71.5,10.7595,35
0.7182,-0.0005847868,5.3865,-0.9677734,5.3865,-0.2019043,5.3865,0.1899414,5.3865,-181.1603,5.3865,10.51145,5.3865,-250.1374,10.773,-74.1,10.773,-74.8,10.773,34
0.7191,-0.0006200351,5.39325,-1.074951,5.39325,-0.2487793,5.39325,0.217041,5.39325,-175.8321,5.39325,14.40458,5.39325,-250.1374,10.7865,-76.9,10.7865,-78.4,10.7865,34.4
0.72,-0.000664683,5.4,-1.165283,5.4,-0.3745117,5.4,0.277832,5.4,-155.5725,5.4,17.90076,5.4,-250.1374,10.8,-79.4,10.8,-81.4,10.8,33
0.7209,-0.0007059739,5.40675,-1.289551,5.40675,-0.4475098,5.40675,0.3757324,5.40675,-131.3206,5.40675,24.10687,5.40675,-250.1374,10.8135,-81.7,10.8135,-85.6,10.8135,31.7
0.7218,-0.0007345083,5.4135,-1.431396,5.4135,-0.4001465,5.4135,0.4997559,5.4135,-106.4046,5.4135,26.8855,5.4135,-250.1374,10.827,-83.5,10.827,-90.7,10.827,30.9
0.7227,-0.0007439079,5.42025,-1.558594,5.42025,-0.3786621,5.42025,0.6257324,5.42025,-90.83969,5.42025,32.05344,5.42025,-250.1374,10.8405,-85,10.8405,-101.2,10.8405,26.9
0.7236,-0.000758175,5.427,-1.693359,5.427,-0.2819824,5.427,0.7414551,5.427,-75.8855,5.427,34.85496,5.427,-250.1374,10.854,-84.5,10.854,-108.3,10.854,25.4
0.7245,-0.0007741207,5.43375,-1.877686,5.43375,-0.1901855,5.43375,0.8181152,5.43375,-67.23664,5.43375,39.32061,5.43375,-250.1374,10.8675,-82,10.8675,-115.9,10.8675,22.6
0.7254,-0.0007462577,5.4405,-2,5.4405,-0.1166992,5.4405,0.8796387,5.4405,-61.35878,5.4405,43.35878,5.4405,-250.1374,10.881,-77.5,10.881,-121.8,10.881,19
0.7263,-0.0007289692,5.44725,-2,5.44725,-0.01367188,5.44725,0.9147949,5.44725,-54.23664,5.44725,44.96183,5.44725,-250.1374,10.8945,-71.4,10.8945,-127.6,10.8945,19
0.7272,-0.0006804608,5.454,-2,5.454,0.1381836,5.454,0.9482422,5.454,-40.59542,5.454,43.9771,5.454,-250.1374,10.908,-63.9,10.908,-131.7,10.908,16.8
0.7281,-0.0005998932,5.46075,-2,5.46075,0.3881836,5.46075,0.9541016,5.46075,-37.33588,5.46075,37.34351,5.46075,-250.1374,10.9215,-56.5,10.9215,-133.3,10.9215,16.3
0.729,-0.0005505455,5.4675,-2,5.4675,0.6242676,5.4675,0.9428711,5.4675,-42.13741,5.4675,23.03817,5.4675,-250.1374,10.935,-50.7,10.935,-133.5,10.935,18.4
0.7299,-0.0005045548,5.47425,-2,5.47425,0.8195801,5.47425,0.9899902,5.47425,-51.32824,5.47425,7.534351,5.47425,-250.1374,10.9485,-44.2,10.9485,-133.6,10.9485,18.7
0.7308,-0.0004506752,5.481,-2,5.481,0.9680176,5.481,1.047607,5.481,-61.01527,5.481,-1.496183,5.481,-250.1374,10.962,-41.4,10.962,-134.6,10.962,17.1
0.7317,-0.0003902495,5.48775,-2,5.48775,1.104248,5.48775,1.138428,5.48775,-66.87023,5.48775,-10.45802,5.48775,-250.1374,10.9755,-39.4,10.9755,-134.7,10.9755,18.3
0.7326,-0.0003482872,5.4945,-2,5.4945,1.267822,5.4945,1.253174,5.4945,-60.29771,5.4945,-15.12214,5.4945,-250.1374,10.989,-39.6,10.989,-134.6,10.989,17.8
0.7335,-0.0002947433,5.50125,-2,5.50125,1.62085,5.50125,1.330322,5.50125,-44.28244,5.50125,-20.90076,5.50125,-250.1374,11.0025,-40.2,11.0025,-136.6,11.0025,17
0.7344,-0.000235996,5.508,-2,5.508,1.969971,5.508,1.3479,5.508,-16.19084,5.508,-29,5.508,-250.1374,11.016,-40.8,11.016,-137.8,11.016,15.7
0.7353,-0.0001631495,5.51475,-2,5.51475,1.999939,5.51475,1.330811,5.51475,45.43512,5.51475,-38.50382,5.51475,-250.1374,11.0295,-43,11.0295,-138.2,11.0295,14.5
0.7362,-0.0001117876,5.5215,-2,5.5215,1.999939,5.5215,0.9985352,5.5215,107.855,5.5215,-46.35115,5.5215,-213.1603,11.043,-44.4,11.043,-138.8,11.043,13.4
0.7371,-6.009003E-05,5.52825,-2,5.52825,1.999939,5.52825,0.494873,5.52825,129.1374,5.52825,-50.25191,5.52825,-155.8321,11.0565,-48,11.0565,-139.2,11.0565,13.5
0.738,-1.275654E-05,5.535,-2,5.535,1.999939,5.535,0.1923828,5.535,119.4351,5.535,-51.73283,5.535,-102.4122,11.07,-53,11.07,-137.9,11.07,14.6
0.7389,5.757229E-05,5.54175,-1.833008,5.54175,1.999939,5.54175,0.2038574,5.54175,95.73283,5.54175,-42.60305,5.54175,-27.84733,11.0835,-57.9,11.0835,-137.2,11.0835,11.7
0.7398,8.476387E-05,5.5485,-1.321777,5.5485,1.999939,5.5485,0.3708496,5.5485,95.77863,5.5485,-30.45038,5.5485,56.32061,11.097,-61.3,11.097,-137.1,11.097,9.1
0.7407,8.006409E-05,5.55525,-0.9980469,5.55525,1.999939,5.55525,0.5100098,5.55525,94.40458,5.55525,1.114504,5.55525,126.9771,11.1105,-65.7,11.1105,-136.6,11.1105,8.7
0.7416,9.600977E-05,5.562,-0.8476563,5.562,1.999939,5.562,0.4643555,5.562,71.32061,5.562,32.12214,5.562,180.4351,11.124,-69.2,11.124,-135.5,11.124,7
0.7425,0.0001052415,5.56875,-1.13208,5.56875,1.999939,5.56875,0.3088379,5.56875,46.0687,5.56875,55.55725,5.56875,195.6947,11.1375,-73,11.1375,-134,11.1375,8.5
0.7434,0.0001317617,5.5755,-2,5.5755,0.9655762,5.5755,0.1738281,5.5755,95.44275,5.5755,47.72519,5.5755,141.8015,11.151,-77.1,11.151,-133.4,11.151,7.8
0.7443,0.0001592889,5.58225,-2,5.58225,1.034424,5.58225,-0.3908691,5.58225,19.68702,5.58225,10.84733,5.58225,219.916,11.1645,-80.5,11.1645,-131.6,11.1645,6.6
0.7452,0.0001930266,5.589,-1.127197,5.589,0.684082,5.589,-0.6228027,5.589,-175.1603,5.589,-27.51145,5.589,194.2061,11.178,-84.3,11.178,-129,11.178,8.2
0.7461,0.0002197147,5.59575,-0.6220703,5.59575,-2,5.59575,-0.472168,5.59575,-250.1374,5.59575,-19.05343,5.59575,20.74046,11.1915,-88.7,11.1915,-124.7,11.1915,11.6
0.747,0.0002465705,5.6025,-1.315186,5.6025,-2,5.6025,-0.6320801,5.6025,-250.1374,5.6025,-34.40458,5.6025,53.32824,11.205,-90.9,11.205,-122.4,11.205,13.1
0.7479,0.0002918898,5.60925,-1.704102,5.60925,-2,5.60925,-0.08276367,5.60925,48.25191,5.60925,-16.86259,5.60925,250.1298,11.2185,-91.6,11.2185,-119.5,11.2185,13.7
0.7488,0.0003311665,5.616,-2,5.616,0.03540039,5.616,-0.425293,5.616,250.1298,5.616,54.61069,5.616,250.1298,11.232,-92.7,11.232,-117.1,11.232,16
0.7497,0.0003684291,5.62275,-2,5.62275,1.999939,5.62275,0.222168,5.62275,176.0687,5.62275,76.16031,5.62275,250.1298,11.2455,-93.4,11.2455,-114.9,11.2455,15.8
0.7506,0.0003966278,5.6295,-2,5.6295,1.999939,5.6295,0.5070801,5.6295,-25.10687,5.6295,-46,5.6295,250.1298,11.259,-93.8,11.259,-113.3,11.259,17.2
0.7515,0.0003842069,5.63625,-1.678711,5.63625,1.999939,5.63625,0.1401367,5.63625,-171.1374,5.63625,-83.19847,5.63625,119.4351,11.2725,-93.7,11.2725,-111.2,11.2725,17.4
0.7524,0.0003615473,5.643,-1.187256,5.643,-0.8779297,5.643,-0.2143555,5.643,-177.687,5.643,-141.7557,5.643,-20.54198,11.286,-93.7,11.286,-109.8,11.286,19.5
0.7533,0.0003400626,5.64975,-1.149902,5.64975,-2,5.64975,0.3850098,5.64975,-115.2061,5.64975,-110.1985,5.64975,60.9542,11.2995,-93.8,11.2995,-108.3,11.2995,20
0.7542,0.0003066606,5.6565,0.3969727,5.6565,-1.418213,5.6565,1.172119,5.6565,67.58015,5.6565,-99.61069,5.6565,170.1832,11.313,-92.8,11.313,-104.7,11.313,22.1
0.7551,0.0002798047,5.66325,0.4274902,5.66325,0.9187012,5.66325,0.9953613,5.66325,83.68702,5.66325,-13.96947,5.66325,227.8702,11.3265,-92.4,11.3265,-103.3,11.3265,21.7
0.756,0.0002462348,5.67,-0.8095703,5.67,1.654297,5.67,0.6193848,5.67,-27.76336,5.67,21.26718,5.67,215.4809,11.34,-91.8,11.34,-102.3,11.34,21.4
0.7569,0.0002210574,5.67675,-1.386963,5.67675,0.9472656,5.67675,0.1711426,5.67675,-81.92367,5.67675,21.59542,5.67675,146.4733,11.3535,-91,11.3535,-101.1,11.3535,23
0.7578,0.0001876555,5.6835,-1.405762,5.6835,-0.1708984,5.6835,0.1035156,5.6835,-49.52672,5.6835,5.137404,5.6835,72.60305,11.367,-90.7,11.367,-99.6,11.367,22.7
0.7587,0.0001695277,5.69025,-1.233643,5.69025,-0.364502,5.69025,0.3088379,5.69025,8.473283,5.69025,-3.267176,5.69025,79.78626,11.3805,-90.6,11.3805,-98.8,11.3805,23
0.7596,0.0001562676,5.697,-1.100342,5.697,0.2045898,5.697,0.5881348,5.697,19.06107,5.697,-4.328244,5.697,114.3969,11.394,-90.1,11.394,-98.4,11.394,23.5
