X[s],"Trigno IM sensor 13: EMG 13 (IM)",X[s],"Trigno IM sensor 13: ACC X 13 (IM)",X[s],"Trigno IM sensor 13: ACC Y 13 (IM)",X[s],"Trigno IM sensor 13: ACC Z 13 (IM)",X[s],"Trigno IM sensor 13: Gyro X 13 (IM)",X[s],"Trigno IM sensor 13: Gyro Y 13 (IM)",X[s],"Trigno IM sensor 13: Gyro Z 13 (IM)",X[s],"Trigno IM sensor 13: Mag X 13 (IM)",X[s],"Trigno IM sensor 13: Mag Y 13 (IM)",X[s],"Trigno IM sensor 13: Mag Z 13 (IM)"
0.0279,-2.299535E-05,0.20925,0.9624023,0.20925,0.3503418,0.20925,-0.09375,0.20925,-0.03816794,0.20925,0.5419847,0.20925,0.9160305,0.4185,-45.5,0.4185,-68.1,0.4185,-20.2
0.0288,-1.426719E-05,0.216,0.9558105,0.216,0.3527832,0.216,-0.08984375,0.216,1.114504,0.216,0.9923664,0.216,1.244275,0.432,-45,0.432,-68.5,0.432,-18.6
0.0297,-1.762417E-05,0.22275,0.956543,0.22275,0.3615723,0.22275,-0.1003418,0.22275,4.61832,0.22275,2.099237,0.22275,0.648855,0.4455,-45.3,0.4455,-68.4,0.4455,-19.4
0.0306,-2.803082E-05,0.2295,0.9484863,0.2295,0.3295898,0.2295,-0.1223145,0.2295,17.03053,0.2295,3.503817,0.2295,-0.6793893,0.459,-44.7,0.459,-68.5,0.459,-20.2
0.0315,-3.424125E-05,0.23625,0.9538574,0.23625,0.2817383,0.23625,-0.09912109,0.23625,29.35878,0.23625,1.229008,0.23625,0.4274809,0.4725,-44.8,0.4725,-68.6,0.4725,-19.4
0.0324,-3.121996E-05,0.243,0.9411621,0.243,0.326416,0.243,-0.08032227,0.243,38.0916,0.243,0.2442748,0.243,0.9389313,0.486,-45,0.486,-67.8,0.486,-20.2
0.0333,-2.568093E-05,0.24975,0.9394531,0.24975,0.3862305,0.24975,-0.05615234,0.24975,35.74809,0.24975,1.603053,0.24975,1.229008,0.4995,-44.8,0.4995,-68.3,0.4995,-19.8
0.0342,-1.15816E-05,0.2565,0.9416504,0.2565,0.4018555,0.2565,-0.04223633,0.2565,30.76336,0.2565,1.770992,0.2565,2.022901,0.513,-44.5,0.513,-68.1,0.513,-20
0.0351,-1.879911E-05,0.26325,0.9467773,0.26325,0.3913574,0.26325,-0.03466797,0.26325,23.0458,0.26325,3.923664,0.26325,2.900763,0.5265,-44.6,0.5265,-68.4,0.5265,-19.9
0.036,-1.09102E-05,0.27,0.9523926,0.27,0.3554688,0.27,-0.03686523,0.27,21.61069,0.27,1.923664,0.27,4.328244,0.54,-44.5,0.54,-68.2,0.54,-19.7
0.0369,-6.210422E-06,0.27675,0.9499512,0.27675,0.359375,0.27675,-0.03930664,0.27675,21.55725,0.27675,0.740458,0.27675,4.572519,0.5535,-44.3,0.5535,-68.4,0.5535,-20.4
0.0378,-1.510643E-05,0.2835,0.9448242,0.2835,0.3601074,0.2835,-0.05175781,0.2835,20.46565,0.2835,0.6564885,0.2835,4.633588,0.567,-44.5,0.567,-68.9,0.567,-19.2
0.0387,-5.539025E-06,0.29025,0.9467773,0.29025,0.3632813,0.29025,-0.07226563,0.29025,18.78626,0.29025,0.908397,0.29025,4.374046,0.5805,-44.9,0.5805,-69,0.5805,-20.8
0.0396,-1.309224E-05,0.297,0.9404297,0.297,0.3605957,0.297,-0.08642578,0.297,17.0229,0.297,1.305344,0.297,4.198473,0.594,-45.9,0.594,-69.4,0.594,-19.8
0.0405,-7.888914E-06,0.30375,0.9377441,0.30375,0.3449707,0.30375,-0.09936523,0.30375,17.54198,0.30375,1.137405,0.30375,4.419847,0.6075,-45.6,0.6075,-69.2,0.6075,-22.4
0.0414,-1.560998E-05,0.3105,0.9465332,0.3105,0.3474121,0.3105,-0.125,0.3105,16.91603,0.3105,1.396947,0.3105,4.145038,0.621,-45.7,0.621,-69.1,0.621,-19.1
0.0423,-1.510643E-06,0.31725,0.947998,0.31725,0.3552246,0.31725,-0.1247559,0.31725,15.9542,0.31725,1.007634,0.31725,4.007634,0.6345,-45.4,0.6345,-69.6,0.6345,-19.7
0.0432,6.71397E-06,0.324,0.973877,0.324,0.3457031,0.324,-0.1335449,0.324,14.29008,0.324,0.778626,0.324,3.977099,0.648,-45.4,0.648,-69.3,0.648,-19.8
0.0441,-1.762417E-05,0.33075,0.9902344,0.33075,0.3269043,0.33075,-0.1428223,0.33075,12.58015,0.33075,0.5801527,0.33075,3.801527,0.6615,-45.8,0.6615,-69.7,0.6615,-20.2
0.045,-1.695277E-05,0.3375,1.005859,0.3375,0.3183594,0.3375,-0.1560059,0.3375,10.65649,0.3375,0.4427481,0.3375,4.08397,0.675,-45.9,0.675,-69.6,0.675,-19.7
0.0459,-6.881819E-06,0.34425,1.001709,0.34425,0.2919922,0.34425,-0.1533203,0.34425,6.244275,0.34425,0.3129771,0.34425,3.763359,0.6885,-45.4,0.6885,-70.6,0.6885,-20.9
0.0468,-6.881819E-06,0.351,1.026367,0.351,0.234375,0.351,-0.1218262,0.351,6.167939,0.351,-0.2748092,0.351,3.534351,0.702,-44.8,0.702,-70.4,0.702,-20.7
0.0477,-6.71397E-06,0.35775,1.016113,0.35775,0.2331543,0.35775,-0.1655273,0.35775,9.236641,0.35775,-1.534351,0.35775,3.587786,0.7155,-45.1,0.7155,-70.5,0.7155,-20.5
0.0486,-1.846342E-06,0.3645,1.016113,0.3645,0.293457,0.3645,-0.1352539,0.3645,10.22137,0.3645,-0.1450382,0.3645,2.183206,0.729,-45.2,0.729,-70.4,0.729,-18.8
0.0495,-1.225299E-05,0.37125,1.023682,0.37125,0.3305664,0.37125,-0.1225586,0.37125,7.633588,0.37125,0.961832,0.37125,1.641221,0.7425,-44.6,0.7425,-70.1,0.7425,-20
0.0504,-1.510643E-05,0.378,1.011719,0.378,0.3395996,0.378,-0.1345215,0.378,5.007634,0.378,1.664122,0.378,2.259542,0.756,-44.3,0.756,-69.9,0.756,-20.6
0.0513,1.846342E-06,0.38475,0.9797363,0.38475,0.3320313,0.38475,-0.1411133,0.38475,1.969466,0.38475,1.801527,0.38475,2.885496,0.7695,-44.7,0.7695,-69.8,0.7695,-21.7
0.0522,4.867628E-06,0.3915,0.9775391,0.3915,0.3300781,0.3915,-0.1535645,0.3915,-0.221374,0.3915,2.229008,0.3915,3.091603,0.783,-44.5,0.783,-70,0.783,-20.8
0.0531,-1.762417E-05,0.39825,0.9838867,0.39825,0.3393555,0.39825,-0.1547852,0.39825,-2.152672,0.39825,2.374046,0.39825,3.183206,0.7965,-44.5,0.7965,-69.4,0.7965,-20.8
0.054,-1.174945E-06,0.405,0.9785156,0.405,0.3493652,0.405,-0.1489258,0.405,-5.610687,0.405,2.679389,0.405,3.442748,0.81,-44.5,0.81,-69.1,0.81,-21.5
0.0549,6.210422E-06,0.41175,0.980957,0.41175,0.3312988,0.41175,-0.1518555,0.41175,-7.80916,0.41175,2.938931,0.41175,3.778626,0.8235,-44.4,0.8235,-68.7,0.8235,-20.1
0.0558,-1.359579E-05,0.4185,0.9926758,0.4185,0.3220215,0.4185,-0.1477051,0.4185,-10.72519,0.4185,3.541985,0.4185,4.038168,0.837,-44.8,0.837,-68.5,0.837,-20.6
0.0567,-2.098116E-05,0.42525,1,0.42525,0.3127441,0.42525,-0.1499023,0.42525,-12.98473,0.42525,3.580153,0.42525,4.145038,0.8505,-44.4,0.8505,-68.1,0.8505,-21.2
0.0576,-1.225299E-05,0.432,1.001709,0.432,0.3088379,0.432,-0.1523438,0.432,-15.1145,0.432,3.977099,0.432,4.167939,0.864,-43.8,0.864,-68.3,0.864,-19.8
0.0585,-2.853437E-06,0.43875,0.9980469,0.43875,0.2946777,0.43875,-0.1477051,0.43875,-16.36641,0.43875,4.534351,0.43875,3.78626,0.8775,-43.7,0.8775,-68.3,0.8775,-20
0.0594,-6.210422E-06,0.4455,0.9956055,0.4455,0.3012695,0.4455,-0.1376953,0.4455,-16.71756,0.4455,5.801527,0.4455,3.19084,0.891,-43.6,0.891,-68.3,0.891,-19.6
0.0603,-1.795987E-05,0.45225,0.9907227,0.45225,0.3078613,0.45225,-0.1381836,0.45225,-16.62595,0.45225,6.862596,0.45225,3.030534,0.9045,-43.8,0.9045,-68.7,0.9045,-19.7
0.0612,-1.09102E-05,0.459,0.9897461,0.459,0.3149414,0.459,-0.1416016,0.459,-17.10687,0.459,7.877862,0.459,2.358779,0.918,-42.2,0.918,-68,0.918,-19.3
0.0621,-1.326009E-05,0.46575,0.982666,0.46575,0.3127441,0.46575,-0.1384277,0.46575,-17.82443,0.46575,8.748092,0.46575,2.358779,0.9315,-42.5,0.9315,-67.8,0.9315,-19
0.063,-3.642328E-05,0.4725,0.9804688,0.4725,0.3188477,0.4725,-0.1279297,0.4725,-18.18321,0.4725,9.335877,0.4725,1.992366,0.945,-42.2,0.945,-67.2,0.945,-18.5
0.0639,-2.366674E-05,0.47925,0.9855957,0.47925,0.3217773,0.47925,-0.1223145,0.47925,-18.33588,0.47925,10.44275,0.47925,1.755725,0.9585,-41.8,0.9585,-67.3,0.9585,-18.7
0.0648,-1.661708E-05,0.486,0.9858398,0.486,0.3288574,0.486,-0.1115723,0.486,-18.96947,0.486,10.61832,0.486,1.587786,0.972,-41.7,0.972,-66,0.972,-18.6
0.0657,-1.359579E-05,0.49275,0.9873047,0.49275,0.3237305,0.49275,-0.1169434,0.49275,-19.32061,0.49275,11.15267,0.49275,1.175573,0.9855,-41.3,0.9855,-66.6,0.9855,-18
0.0666,-1.779202E-05,0.4995,0.979248,0.4995,0.3205566,0.4995,-0.09985352,0.4995,-19.0916,0.4995,11.73282,0.4995,0.7557252,0.999,-41.2,0.999,-66.8,0.999,-18.1
0.0675,-1.292439E-05,0.50625,0.9838867,0.50625,0.3115234,0.50625,-0.1096191,0.50625,-17.86259,0.50625,11.54198,0.50625,0.129771,1.0125,-41.1,1.0125,-66.8,1.0125,-17
0.0684,-1.712062E-05,0.513,0.9892578,0.513,0.315918,0.513,-0.1049805,0.513,-15.94656,0.513,12.20611,0.513,-0.2824427,1.026,-40.7,1.026,-66.2,1.026,-18.1
0.0693,-7.888914E-06,0.51975,0.9973145,0.51975,0.3134766,0.51975,-0.1113281,0.51975,-13.09924,0.51975,12.40458,0.51975,-1.549618,1.0395,-40.5,1.0395,-66.3,1.0395,-19.2
0.0702,-4.196231E-06,0.5265,1.005127,0.5265,0.3044434,0.5265,-0.1120605,0.5265,-9.38168,0.5265,13.0687,0.5265,-2.435115,1.053,-40.6,1.053,-66.7,1.053,-17.5
0.0711,-2.18204E-06,0.53325,0.996582,0.53325,0.3005371,0.53325,-0.1052246,0.53325,-5.59542,0.53325,13.32061,0.53325,-3.664122,1.0665,-40.2,1.0665,-66.4,1.0665,-17
0.072,-1.359579E-05,0.54,1.013916,0.54,0.2939453,0.54,-0.1103516,0.54,-1.59542,0.54,12.8855,0.54,-4.938931,1.08,-40.1,1.08,-66.3,1.08,-18.4
0.0729,-1.510643E-06,0.54675,1.019531,0.54675,0.2880859,0.54675,-0.1159668,0.54675,3.198473,0.54675,13.32824,0.54675,-6.549618,1.0935,-39.9,1.0935,-66.2,1.0935,-17.8
0.07380001,7.217517E-06,0.5535,1.024414,0.5535,0.2636719,0.5535,-0.1169434,0.5535,9.267176,0.5535,13.42748,0.5535,-8.839695,1.107,-40,1.107,-65.9,1.107,-17.8
0.07470001,-3.021286E-06,0.56025,1.043213,0.56025,0.2526855,0.56025,-0.1259766,0.56025,13.94656,0.56025,15.73282,0.56025,-12.19847,1.1205,-39.5,1.1205,-66.1,1.1205,-18.2
0.0756,-4.196231E-06,0.567,1.037109,0.567,0.2426758,0.567,-0.1162109,0.567,14.66412,0.567,14.9542,0.567,-15.48855,1.134,-39.5,1.134,-65.7,1.134,-17.8
0.0765,1.409934E-05,0.57375,1.066162,0.57375,0.223877,0.57375,-0.1201172,0.57375,13.15267,0.57375,15.87023,0.57375,-19.94657,1.1475,-38.7,1.1475,-66.1,1.1475,-17.2
0.0774,1.02388E-05,0.5805,1.082764,0.5805,0.1923828,0.5805,-0.1245117,0.5805,12.07634,0.5805,16.52672,0.5805,-25.06107,1.161,-38.1,1.161,-65.8,1.161,-18.9
0.0783,-5.320821E-05,0.58725,1.095947,0.58725,0.1733398,0.58725,-0.1281738,0.58725,11.76336,0.58725,17.08397,0.58725,-30.46565,1.1745,-37.8,1.1745,-65.5,1.1745,-18.4
0.0792,-2.198825E-05,0.594,1.121582,0.594,0.1650391,0.594,-0.1491699,0.594,10.32824,0.594,17.49618,0.594,-35.25191,1.188,-38.2,1.188,-65.1,1.188,-17.7
0.0801,-1.947051E-05,0.60075,1.130615,0.60075,0.1838379,0.60075,-0.1633301,0.60075,8.778625,0.60075,16.32061,0.60075,-41.43512,1.2015,-37.9,1.2015,-65.5,1.2015,-17.2
0.081,-7.385367E-06,0.6075,1.15625,0.6075,0.1804199,0.6075,-0.1525879,0.6075,6.221374,0.6075,17.93893,0.6075,-47.0229,1.215,-38.1,1.215,-65.1,1.215,-17.1
0.0819,-1.493858E-05,0.61425,1.158691,0.61425,0.2033691,0.61425,-0.168457,0.61425,3.450382,0.61425,16.06107,0.61425,-52.61069,1.2285,-38.4,1.2285,-65.2,1.2285,-18.4
0.0828,-4.531929E-06,0.621,1.169189,0.621,0.2131348,0.621,-0.1813965,0.621,0.7709923,0.621,15.03053,0.621,-56.20611,1.242,-38.3,1.242,-64.9,1.242,-17.3
0.0837,-2.853437E-06,0.62775,1.158203,0.62775,0.2246094,0.62775,-0.1757813,0.62775,-1.801527,0.62775,12.29771,0.62775,-60.0687,1.2555,-38.3,1.2555,-64.3,1.2555,-18.2
0.0846,-2.131685E-05,0.6345,1.157471,0.6345,0.2512207,0.6345,-0.2026367,0.6345,-3.862595,0.6345,9.748092,0.6345,-62.51908,1.269,-38.6,1.269,-64.7,1.269,-17.5
0.0855,-2.551308E-05,0.64125,1.208008,0.64125,0.2441406,0.64125,-0.1999512,0.64125,-13.55725,0.64125,13.24428,0.64125,-64.71756,1.2825,-38.1,1.2825,-64.9,1.2825,-17.2
0.0864,-1.930266E-05,0.648,1.253418,0.648,0.182373,0.648,-0.1176758,0.648,-10.40458,0.648,7.748092,0.648,-66.41985,1.296,-39.2,1.296,-65,1.296,-18.1
0.0873,-1.896696E-05,0.65475,1.247314,0.65475,0.2661133,0.65475,-0.1591797,0.65475,-11.0687,0.65475,9.106871,0.65475,-69.70992,1.3095,-40.1,1.3095,-65.2,1.3095,-18
0.0882,-2.769513E-05,0.6615,1.201172,0.6615,0.361084,0.6615,-0.2431641,0.6615,-23.38931,0.6615,9.053435,0.6615,-71.92367,1.323,-40.8,1.323,-65.7,1.323,-16.5
0.0891,-1.326009E-05,0.66825,1.149902,0.66825,0.3686523,0.66825,-0.3239746,0.66825,-39.30534,0.66825,2.015267,0.66825,-70.9313,1.3365,-40.7,1.3365,-65.2,1.3365,-16.8
0.09,-1.05745E-05,0.675,1.170898,0.675,0.3242188,0.675,-0.4084473,0.675,-56.71756,0.675,5.290076,0.675,-66.89313,1.35,-41.3,1.35,-65.2,1.35,-15.3
0.0909,-1.913481E-05,0.68175,1.150146,0.68175,0.3234863,0.68175,-0.4460449,0.68175,-67.60305,0.68175,6.473282,0.68175,-64.19084,1.3635,-41.3,1.3635,-65.7,1.3635,-17.1
0.0918,-1.695277E-05,0.6885,1.033447,0.6885,0.2939453,0.6885,-0.423584,0.6885,-72.23664,0.6885,-2.206107,0.6885,-62.8168,1.377,-40.9,1.377,-65.3,1.377,-17.5
0.0927,-2.853437E-06,0.69525,1.031006,0.69525,0.2473145,0.69525,-0.4350586,0.69525,-73.01527,0.69525,-4.755725,0.69525,-60.09924,1.3905,-40.8,1.3905,-65.5,1.3905,-15.9
0.0936,-1.560998E-05,0.702,0.9978027,0.702,0.2507324,0.702,-0.4470215,0.702,-72.67939,0.702,-10.87023,0.702,-58.08397,1.404,-41.6,1.404,-65.8,1.404,-18.1
0.09450001,-1.493858E-05,0.70875,0.9753418,0.70875,0.1730957,0.70875,-0.4260254,0.70875,-76.70229,0.70875,-10.67176,0.70875,-52.41985,1.4175,-42.2,1.4175,-65.3,1.4175,-16.5
0.09540001,-1.007095E-05,0.7155,0.9543457,0.7155,0.01586914,0.7155,-0.3713379,0.7155,-79.03053,0.7155,-13,0.7155,-43.62595,1.431,-42.1,1.431,-65.4,1.431,-15.5
0.09630001,3.189135E-06,0.72225,0.9484863,0.72225,-0.08691406,0.72225,-0.3041992,0.72225,-71.25954,0.72225,-13.72519,0.72225,-36,1.4445,-42.8,1.4445,-65.9,1.4445,-15.9
0.0972,0,0.729,0.9326172,0.729,-0.0009765625,0.729,-0.2744141,0.729,-62.98473,0.729,-14.03817,0.729,-31.51145,1.458,-42.9,1.458,-65.5,1.458,-15.5
0.0981,-6.210422E-06,0.73575,0.8896484,0.73575,0.07299805,0.73575,-0.2932129,0.73575,-64.9771,0.73575,-18.61069,0.73575,-26.58015,1.4715,-43.1,1.4715,-65.6,1.4715,-15.3
0.099,6.210422E-06,0.7425,0.8710938,0.7425,-0.0456543,0.7425,-0.2714844,0.7425,-66.77863,0.7425,-20.9542,0.7425,-17.49618,1.485,-42.6,1.485,-65.5,1.485,-15.2
0.0999,-1.15816E-05,0.74925,0.8598633,0.74925,-0.170166,0.74925,-0.2543945,0.74925,-56.25954,0.74925,-24.96183,0.74925,-10.84733,1.4985,-43.4,1.4985,-65.3,1.4985,-15.1
0.1008,-1.107805E-05,0.756,0.861084,0.756,-0.1848145,0.756,-0.2180176,0.756,-43.77099,0.756,-24.64886,0.756,-5.267176,1.512,-43.7,1.512,-65.8,1.512,-15.9
0.1017,1.510643E-06,0.76275,0.822998,0.76275,-0.1535645,0.76275,-0.182373,0.76275,-34.32824,0.76275,-28.91603,0.76275,-1.305344,1.5255,-43.4,1.5255,-65.4,1.5255,-16.2
0.1026,-1.460288E-05,0.7695,0.8146973,0.7695,-0.1533203,0.7695,-0.1743164,0.7695,-21.56489,0.7695,-31.46565,0.7695,5.48855,1.539,-43.8,1.539,-65.2,1.539,-16
0.1035,-1.12459E-05,0.77625,0.8056641,0.77625,-0.1499023,0.77625,-0.1618652,0.77625,-13.67939,0.77625,-35.43512,0.77625,11.98473,1.5525,-44.2,1.5525,-65.5,1.5525,-15.3
0.1044,-5.539025E-06,0.783,0.824707,0.783,-0.1547852,0.783,-0.1381836,0.783,-5.770992,0.783,-37.84733,0.783,19.36641,1.566,-44.3,1.566,-65.5,1.566,-15.4
0.1053,-4.313725E-05,0.78975,0.8464355,0.78975,-0.1772461,0.78975,-0.1220703,0.78975,4.08397,0.78975,-38.34351,0.78975,26.83206,1.5795,-44.3,1.5795,-66,1.5795,-15
0.1062,-2.500954E-05,0.7965,0.8452148,0.7965,-0.1850586,0.7965,-0.1135254,0.7965,12.45802,0.7965,-40.40458,0.7965,32.48855,1.593,-44.4,1.593,-65.5,1.593,-14.8
0.1071,-3.071641E-05,0.80325,0.8447266,0.80325,-0.1743164,0.80325,-0.1086426,0.80325,19.25954,0.80325,-42.32824,0.80325,38.58779,1.6065,-44.8,1.6065,-66.3,1.6065,-16.2
0.108,-1.963836E-05,0.81,0.8728027,0.81,-0.161377,0.81,-0.1027832,0.81,26.0458,0.81,-42.06107,0.81,45.32824,1.62,-44.3,1.62,-65.9,1.62,-16.3
0.1089,-7.553216E-06,0.81675,0.8876953,0.81675,-0.1486816,0.81675,-0.09472656,0.81675,30.65649,0.81675,-40.25191,0.81675,52.35878,1.6335,-44,1.6335,-66.5,1.6335,-15.6
0.1098,-5.203327E-06,0.8235,0.8789063,0.8235,-0.1206055,0.8235,-0.08276367,0.8235,31.22137,0.8235,-40.0229,0.8235,57.72519,1.647,-44.3,1.647,-65.6,1.647,-16.2
0.1107,5.035477E-06,0.83025,0.9033203,0.83025,-0.1262207,0.83025,-0.06542969,0.83025,32.06107,0.83025,-36.22137,0.83025,64.43511,1.6605,-44.5,1.6605,-66,1.6605,-15.8
0.1116,3.356985E-07,0.837,0.920166,0.837,-0.1352539,0.837,-0.06225586,0.837,35.66412,0.837,-35.19847,0.837,70.66412,1.674,-44.3,1.674,-65.8,1.674,-16.1
0.1125,-2.853437E-06,0.84375,0.9277344,0.84375,-0.1074219,0.84375,-0.07202148,0.84375,33.59542,0.84375,-33.65649,0.84375,76.57252,1.6875,-44.1,1.6875,-65.5,1.6875,-16.2
0.1134,-1.05745E-05,0.8505,0.9519043,0.8505,-0.09545898,0.8505,-0.06713867,0.8505,32.78626,0.8505,-32.20611,0.8505,82.0458,1.701,-44,1.701,-65.7,1.701,-15.5
0.1143,-1.12459E-05,0.85725,0.9624023,0.85725,-0.08813477,0.85725,-0.08105469,0.85725,33.45802,0.85725,-30.91603,0.85725,88.9542,1.7145,-44.1,1.7145,-65,1.7145,-14.6
