X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0243,3.743038E-05,0.18225,-1.122559,0.18225,0.2089844,0.18225,0.04785156,0.18225,-0.7328244,0.18225,-1.160305,0.18225,46.87786,0.3645,-31.2,0.3645,-100.6,0.3645,-7.1,0.0243,9.382773E-05,0.18225,1.776123,0.18225,0.918457,0.18225,0.02099609,0.18225,63.67939,0.18225,-79.21374,0.18225,225.3512,0.3645,39.8,0.3645,8.3,0.3645,-245.1
0.0252,4.49836E-05,0.189,-1.128418,0.189,0.15625,0.189,0.06494141,0.189,-6.564886,0.189,-0.9465649,0.189,49.21374,0.378,-31.6,0.378,-100,0.378,-6.4,0.0252,0.0001077592,0.189,1.833252,0.189,0.9650879,0.189,0.006835938,0.189,57.05344,0.189,-74.45802,0.189,219.1069,0.378,41.4,0.378,9.4,0.378,-245.4
0.0261,0.0001153124,0.19575,-1.148438,0.19575,0.1687012,0.19575,0.08569336,0.19575,-3.656489,0.19575,-1.534351,0.19575,52.33588,0.3915,-32.4,0.3915,-100.4,0.3915,-6.2,0.0261,0.0001240406,0.19575,1.871094,0.19575,1.013184,0.19575,-0.01806641,0.19575,48.19084,0.19575,-65.08397,0.19575,210.7176,0.3915,42.3,0.3915,8.9,0.3915,-245.6
0.027,0.0001250477,0.2025,-1.151123,0.2025,0.2375488,0.2025,0.0625,0.2025,-1.076336,0.2025,-3.076336,0.2025,56.76336,0.405,-33.4,0.405,-101.1,0.405,-5.5,0.027,0.0001206836,0.2025,1.88916,0.2025,1.06958,0.2025,-0.03588867,0.2025,37.84733,0.2025,-54.15267,0.2025,201.1527,0.405,43.1,0.405,9.7,0.405,-245.6
0.0279,8.258183E-05,0.20925,-1.178955,0.20925,0.1647949,0.20925,0.04199219,0.20925,-2.900763,0.20925,-6.717557,0.20925,59.77863,0.4185,-33.4,0.4185,-101,0.4185,-6.7,0.0279,0.0001367971,0.20925,1.861328,0.20925,1.106689,0.20925,-0.05493164,0.20925,25.75573,0.20925,-43.86259,0.20925,190.2824,0.4185,43.7,0.4185,10.4,0.4185,-246.7
0.0288,0.0001270619,0.216,-1.168945,0.216,0.1538086,0.216,0.05834961,0.216,-1.160305,0.216,-8.022901,0.216,62.25191,0.432,-36.1,0.432,-100.7,0.432,-5.3,0.0288,0.0001995728,0.216,1.791748,0.216,1.143066,0.216,-0.07373047,0.216,14.73282,0.216,-36.64122,0.216,180.4427,0.432,44.5,0.432,10.7,0.432,-247
0.0297,0.0001099413,0.22275,-1.167725,0.22275,0.2233887,0.22275,0.05932617,0.22275,1.305344,0.22275,-11.9771,0.22275,66.84733,0.4455,-37,0.4455,-100.6,0.4455,-6.3,0.0297,0.0001572747,0.22275,1.668701,0.22275,1.169678,0.22275,-0.06567383,0.22275,3.870229,0.22275,-32.15267,0.22275,169.6794,0.4455,45.2,0.4455,11.2,0.4455,-247.1
0.0306,8.96315E-05,0.2295,-1.131836,0.2295,0.2158203,0.2295,0.06542969,0.2295,0.9694657,0.2295,-13.94656,0.2295,70.26717,0.459,-38.5,0.459,-100.5,0.459,-6.2,0.0306,0.0001119554,0.2295,1.546143,0.2295,1.192627,0.2295,-0.05175781,0.2295,-7.290076,0.2295,-31.35878,0.2295,159.313,0.459,45.6,0.459,11.6,0.459,-249.2
0.0315,0.0001015488,0.23625,-1.158203,0.23625,0.220459,0.23625,0.1225586,0.23625,5.847328,0.23625,-12.45038,0.23625,74.08397,0.4725,-39,0.4725,-99.8,0.4725,-7.9,0.0315,0.0001488823,0.23625,1.40332,0.23625,1.228271,0.23625,-0.001220703,0.23625,-16.21374,0.23625,-37.53435,0.23625,150.3282,0.4725,46.1,0.4725,11.9,0.4725,-248.2
0.0324,0.0001488823,0.243,-1.154541,0.243,0.2365723,0.243,0.1130371,0.243,7.740458,0.243,-15.57252,0.243,78.03053,0.486,-40.6,0.486,-99.2,0.486,-7.5,0.0324,0.00016701,0.243,1.292236,0.243,1.246094,0.243,0.07202148,0.243,-21.99237,0.243,-47.62595,0.243,143.3206,0.486,46.3,0.486,12.1,0.486,-248.9
0.0333,9.802396E-05,0.24975,-1.150879,0.24975,0.2685547,0.24975,0.1271973,0.24975,11.41221,0.24975,-14.73282,0.24975,82.1145,0.4995,-41,0.4995,-98.5,0.4995,-9,0.0333,0.0001700313,0.24975,1.216553,0.24975,1.290771,0.24975,0.1567383,0.24975,-25.45038,0.24975,-61.07634,0.24975,134.2519,0.4995,46.3,0.4995,12.7,0.4995,-249.5
0.0342,5.874724E-05,0.2565,-1.125488,0.2565,0.2556152,0.2565,0.1298828,0.2565,12.49618,0.2565,-13.05344,0.2565,85.63359,0.513,-42,0.513,-98.2,0.513,-10.6,0.0342,0.0001923552,0.2565,1.190186,0.2565,1.348389,0.2565,0.2399902,0.2565,-25.29771,0.2565,-71.87786,0.2565,122.3282,0.513,46.8,0.513,12.5,0.513,-248.7
0.0351,8.577096E-05,0.26325,-1.136719,0.26325,0.1943359,0.26325,0.1726074,0.26325,15.96183,0.26325,-11.54198,0.26325,89.65649,0.5265,-42.6,0.5265,-97.7,0.5265,-10.8,0.0351,0.0002130007,0.26325,1.17041,0.26325,1.440674,0.26325,0.3122559,0.26325,-21.06107,0.26325,-80.09924,0.26325,107.2824,0.5265,46.6,0.5265,13.1,0.5265,-250.9
0.036,2.047761E-05,0.27,-1.118652,0.27,0.1833496,0.27,0.171875,0.27,18.31298,0.27,-9.557252,0.27,93.0458,0.54,-42.5,0.54,-97.3,0.54,-11.5,0.036,0.0002680552,0.27,1.14624,0.27,1.623779,0.27,0.402832,0.27,-14.1374,0.27,-83.86259,0.27,92.48092,0.54,46.8,0.54,13.4,0.54,-250.6
0.0369,-2.970932E-05,0.27675,-1.152588,0.27675,0.1982422,0.27675,0.1474609,0.27675,22.9313,0.27675,-3.335878,0.27675,97.38931,0.5535,-42,0.5535,-98.2,0.5535,-11.1,0.0369,0.0002722515,0.27675,1.172119,0.27675,1.9104,0.27675,0.4921875,0.27675,-8.656488,0.27675,-87.41985,0.27675,74.89313,0.5535,47.5,0.5535,13.5,0.5535,-251.8
0.0378,5.035478E-07,0.2835,-1.188477,0.2835,0.1774902,0.2835,0.1342773,0.2835,23.73282,0.2835,-3.885496,0.2835,102.2824,0.567,-42.1,0.567,-98.2,0.567,-10.7,0.0378,0.0003615473,0.2835,1.999939,0.2835,1.999939,0.2835,0.5507813,0.2835,5.450382,0.2835,-37.9084,0.2835,23.18321,0.567,47.2,0.567,13.7,0.567,-252.2
0.0387,5.119402E-05,0.29025,-1.207275,0.29025,0.2160645,0.29025,0.09985352,0.29025,26.03053,0.29025,-4.778626,0.29025,108.5496,0.5805,-41.8,0.5805,-98,0.5805,-11.1,0.0387,0.000357351,0.29025,1.526123,0.29025,1.999939,0.29025,0.7070313,0.29025,10.15267,0.29025,-50.75573,0.29025,-14.78626,0.5805,47.5,0.5805,13.6,0.5805,-251.1
0.0396,1.510643E-06,0.297,-1.223389,0.297,0.2255859,0.297,0.1230469,0.297,29.68702,0.297,-3.175573,0.297,113.5115,0.594,-40.4,0.594,-98.3,0.594,-10.9,0.0396,0.000335195,0.297,1.186523,0.297,1.999939,0.297,0.5864258,0.297,6.526718,0.297,-30.24427,0.297,-43,0.594,46.9,0.594,14.3,0.594,-251.3
0.0405,3.860533E-06,0.30375,-1.225586,0.30375,0.2341309,0.30375,0.1621094,0.30375,29.40458,0.30375,-3.832061,0.30375,120,0.6075,-40.4,0.6075,-98.9,0.6075,-11.5,0.0405,0.0003435874,0.30375,1.419678,0.30375,1.999939,0.30375,0.5983887,0.30375,8.19084,0.30375,-18.35114,0.30375,-79.67939,0.6075,46.6,0.6075,14.4,0.6075,-252.8
