X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0117,0,0.08775,0.28125,0.08775,0.1877441,0.08775,-0.1765137,0.08775,1.740458,0.08775,43.38168,0.08775,148.5802,0.1755,-43,0.1755,-92.4,0.1755,-11.4,0.0117,0,0.08775,1.003418,0.08775,0.3654785,0.08775,0.09399414,0.08775,16.45038,0.08775,42.25191,0.08775,-32.06107,0.1755,38.9,0.1755,14.7,0.1755,-243.6
0.0126,0,0.0945,-0.2790527,0.0945,0.04492188,0.0945,-1.171631,0.0945,-39.16031,0.0945,46.51908,0.0945,142.5725,0.189,-42.6,0.189,-93.1,0.189,-11.6,0.0126,0,0.0945,1.015869,0.0945,0.105957,0.0945,0.276123,0.0945,15.73282,0.0945,28.14504,0.0945,-25.76336,0.189,39.7,0.189,15.4,0.189,-243.1
0.0135,-1.040665E-05,0.10125,0.06591797,0.10125,1.115723,0.10125,-0.6196289,0.10125,-80.38931,0.10125,69.45802,0.10125,119.2672,0.2025,-41.5,0.2025,-93.3,0.2025,-12.5,0.0135,0.00054551,0.10125,0.9990234,0.10125,0.1203613,0.10125,0.1713867,0.10125,5.534351,0.10125,9.923664,0.10125,-20.90076,0.2025,40.5,0.2025,15.6,0.2025,-244
0.0144,-1.443503E-05,0.108,-0.222168,0.108,1.60083,0.108,-0.1843262,0.108,-117.4122,0.108,101.8321,0.108,13.67176,0.216,-40.6,0.216,-93.3,0.216,-12.3,0.0144,0.0004778668,0.108,1.006592,0.108,0.3354492,0.108,0.1008301,0.108,18.03053,0.108,12.60305,0.108,-23.05343,0.216,41.1,0.216,16.2,0.216,-245.8
0.0153,-1.174945E-05,0.11475,-0.9008789,0.11475,0.4887695,0.11475,-0.3400879,0.11475,-95.96183,0.11475,98.58015,0.11475,-49.83969,0.2295,-39.5,0.2295,-93,0.2295,-12.6,0.0153,0.000437583,0.11475,1.058594,0.11475,-0.1540527,0.11475,0.2832031,0.11475,7.251908,0.11475,4.236641,0.11475,-22.37405,0.2295,41.4,0.2295,16.9,0.2295,-245.5
0.0162,-9.903106E-06,0.1215,-0.9794922,0.1215,0.1342773,0.1215,-0.1730957,0.1215,-122.5115,0.1215,85.87023,0.1215,-90.8855,0.243,-38,0.243,-93.4,0.243,-12.3,0.0162,0.0003004501,0.1215,1.008301,0.1215,0.2092285,0.1215,0.1433105,0.1215,2.89313,0.1215,12.80153,0.1215,-22.48855,0.243,41.4,0.243,17,0.243,-245.9
0.0171,-1.225299E-05,0.12825,-0.8364258,0.12825,0.1533203,0.12825,-0.5717773,0.12825,-133.0534,0.12825,58.41985,0.12825,-124.3588,0.2565,-37,0.2565,-93.6,0.2565,-12.3,0.0171,0.000152575,0.12825,0.998291,0.12825,0.1477051,0.12825,0.222168,0.12825,16.31298,0.12825,6.91603,0.12825,-23.13741,0.2565,43,0.2565,17.6,0.2565,-245.7
0.018,-1.258869E-05,0.135,-0.8596191,0.135,0.1347656,0.135,-0.3916016,0.135,-133.1756,0.135,10.66412,0.135,-159.5114,0.27,-35.3,0.27,-93.4,0.27,-13,0.018,6.260777E-05,0.135,1.074463,0.135,-0.05761719,0.135,0.1625977,0.135,-2.076336,0.135,10.91603,0.135,-22.46565,0.27,43,0.27,17.8,0.27,-246.1
0.0189,-9.735257E-06,0.14175,-0.9526367,0.14175,0.09765625,0.14175,-0.2102051,0.14175,-136.0458,0.14175,-21.48855,0.14175,-184.687,0.2835,-34.1,0.2835,-93.3,0.2835,-12.3,0.0189,-4.129091E-05,0.14175,0.9797363,0.14175,0.2319336,0.14175,0.09838867,0.14175,5.396946,0.14175,16.8855,0.14175,-22.74046,0.2835,42.8,0.2835,18.1,0.2835,-247.5
0.0198,-1.09102E-05,0.1485,-0.9313965,0.1485,0.1254883,0.1485,-0.2277832,0.1485,-135.1603,0.1485,-43.9771,0.1485,-201.1908,0.297,-32.9,0.297,-92.6,0.297,-12.3,0.0198,-0.000109102,0.1485,1.032715,0.1485,0.01391602,0.1485,0.1882324,0.1485,5.427481,0.1485,28.54962,0.1485,-24.34351,0.297,42.7,0.297,18.8,0.297,-246.8
