X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0216,0,0.162,-1.170898,0.162,0.3579102,0.162,0.03076172,0.162,20.94657,0.162,-7.564886,0.162,96.71756,0.324,-34.4,0.324,-98.8,0.324,-9,0.0216,0,0.162,1.385742,0.162,1.930176,0.162,0.3464355,0.162,-44.53435,0.162,-76.05344,0.162,56.59542,0.324,36.3,0.324,15.6,0.324,-241.6
0.0225,0,0.16875,-1.171387,0.16875,0.4050293,0.16875,-0.04589844,0.16875,18.1145,0.16875,-8.083969,0.16875,101.4122,0.3375,-34.6,0.3375,-98.4,0.3375,-10.1,0.0225,0,0.16875,1.313965,0.16875,1.872803,0.16875,0.375,0.16875,-50.61069,0.16875,-63.64122,0.16875,32.9084,0.3375,35.3,0.3375,15.3,0.3375,-240.9
0.0234,0,0.1755,-1.147705,0.1755,0.3093262,0.1755,-0.03076172,0.1755,10.19084,0.1755,-8.877863,0.1755,104.6565,0.351,-36.3,0.351,-98.3,0.351,-10.7,0.0234,0,0.1755,1.290039,0.1755,1.746826,0.1755,0.3588867,0.1755,-54.56488,0.1755,-51.33588,0.1755,10.46565,0.351,35.5,0.351,14.5,0.351,-240.9
0.0243,0,0.18225,-1.166504,0.18225,0.3330078,0.18225,-0.0002441406,0.18225,13.93893,0.18225,-8.419847,0.18225,110.6107,0.3645,-36.3,0.3645,-98.3,0.3645,-10.1,0.0243,0,0.18225,1.255127,0.18225,1.543701,0.18225,0.3459473,0.18225,-53.67939,0.18225,-40.48855,0.18225,-9.274809,0.3645,35.4,0.3645,14.5,0.3645,-241.8
0.0252,0,0.189,-1.152588,0.189,0.3500977,0.189,-0.01245117,0.189,9.267176,0.189,-11.68702,0.189,114.0305,0.378,-36.6,0.378,-97.6,0.378,-10.9,0.0252,0,0.189,1.221191,0.189,1.357422,0.189,0.3239746,0.189,-51.79389,0.189,-28.76336,0.189,-22.56489,0.378,36,0.378,13.7,0.378,-241.6
0.0261,0,0.19575,-1.177002,0.19575,0.3098145,0.19575,-0.05981445,0.19575,7.419847,0.19575,-8.282443,0.19575,119.0458,0.3915,-37.9,0.3915,-98.1,0.3915,-11.6,0.0261,0,0.19575,1.999939,0.19575,0.9831543,0.19575,0.2924805,0.19575,-50.32824,0.19575,12.61069,0.19575,-66.59542,0.3915,36.3,0.3915,13.9,0.3915,-241.8
0.027,-0.0005058976,0.2025,-1.187988,0.2025,0.3820801,0.2025,0.01513672,0.2025,11.30534,0.2025,-11.52672,0.2025,125.916,0.405,-38.1,0.405,-97.5,0.405,-11.6,0.027,1.997406E-05,0.2025,1.395752,0.2025,1.003174,0.2025,0.4592285,0.2025,-34.16031,0.2025,26.54198,0.2025,-92.96947,0.405,36,0.405,14.2,0.405,-243.2
0.0279,-0.0006440376,0.20925,-1.19165,0.20925,0.3071289,0.20925,-0.06665039,0.20925,1.160305,0.20925,-16.18321,0.20925,130.687,0.4185,-38.6,0.4185,-97.9,0.4185,-12.1,0.0279,1.947051E-05,0.20925,0.9060059,0.20925,0.935791,0.20925,0.1328125,0.20925,-30.55725,0.20925,45.51145,0.20925,-99.78626,0.4185,35.9,0.4185,13.5,0.4185,-243.4
0.0288,-0.0007378653,0.216,-1.212158,0.216,0.3415527,0.216,-0.03686523,0.216,4.015267,0.216,-13.44275,0.216,137.8931,0.432,-38.4,0.432,-97.8,0.432,-12,0.0288,1.947051E-05,0.216,1.297363,0.216,0.9025879,0.216,-0.03320313,0.216,-33.0458,0.216,42.76336,0.216,-111.2214,0.432,36.6,0.432,13,0.432,-243.3
0.0297,-0.0008503242,0.22275,-1.209961,0.22275,0.364502,0.22275,-0.04418945,0.22275,1.381679,0.22275,-18.63359,0.22275,144.2137,0.4455,-38.3,0.4455,-97.6,0.4455,-13,0.0297,1.913481E-05,0.22275,1.116211,0.22275,0.9453125,0.22275,0.1704102,0.22275,-24.57252,0.22275,53.56488,0.22275,-125.1145,0.4455,37.3,0.4455,12.7,0.4455,-243.6
0.0306,-0.0009453269,0.2295,-1.186279,0.2295,0.4599609,0.2295,-0.07470703,0.2295,-5.687023,0.2295,-17.20611,0.2295,152.1679,0.459,-36.9,0.459,-97.9,0.459,-13.1,0.0306,1.863126E-05,0.2295,1.125244,0.2295,1.999939,0.2295,-0.9543457,0.2295,-171.2061,0.2295,-32.48855,0.2295,-220.2061,0.459,38.2,0.459,12.8,0.459,-245.5
0.0315,-0.001063493,0.23625,-1.223389,0.23625,0.3515625,0.23625,-0.1594238,0.23625,-0.3664122,0.23625,-24.48855,0.23625,162.2595,0.4725,-36,0.4725,-98.5,0.4725,-11.4,0.0315,1.795987E-05,0.23625,0.04907227,0.23625,-0.3166504,0.23625,-0.1169434,0.23625,-91.10687,0.23625,92.90839,0.23625,-211.5802,0.4725,38.3,0.4725,12.2,0.4725,-244.2
0.0324,-0.001107134,0.243,-1.152832,0.243,0.364502,0.243,0.02075195,0.243,-8.534351,0.243,-23.15267,0.243,169.9618,0.486,-35.7,0.486,-98.5,0.486,-13.5,0.0324,1.812772E-05,0.243,1.145752,0.243,-0.1418457,0.243,-0.8295898,0.243,-68.64122,0.243,82.68702,0.243,-219,0.486,38.1,0.486,12.1,0.486,-244.7
0.0333,-0.001082963,0.24975,-1.170898,0.24975,0.3530273,0.24975,-0.1291504,0.24975,-12.51908,0.24975,-20.66412,0.24975,176.6107,0.4995,-35.1,0.4995,-97.9,0.4995,-11.7,0.0333,1.795987E-05,0.24975,0.9970703,0.24975,-0.6450195,0.24975,-0.1169434,0.24975,-39.54962,0.24975,155.4275,0.24975,-218.3435,0.4995,40,0.4995,11.7,0.4995,-246.9
0.0342,-0.001162692,0.2565,-1.287842,0.2565,0.2553711,0.2565,0.06347656,0.2565,-15.12214,0.2565,-17.44275,0.2565,184.7634,0.513,-34.3,0.513,-97.9,0.513,-12.4,0.0342,1.762417E-05,0.2565,1.447754,0.2565,-0.4020996,0.2565,-0.03588867,0.2565,-1.847328,0.2565,147.2672,0.2565,-222.4886,0.513,40.4,0.513,11.6,0.513,-247.4
