X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0171,0,0.12825,0,0.12825,0,0.12825,0,0.12825,0,0.12825,0,0.12825,0,0.2565,0,0.2565,0,0.2565,0,0.0171,0,0.12825,0.9821777,0.12825,0.3227539,0.12825,0.1132813,0.12825,7.534351,0.12825,-0.8244275,0.12825,-13.03817,0.2565,32.1,0.2565,14.3,0.2565,-244
0.018,0,0.135,0,0.135,0,0.135,0,0.135,0,0.135,0,0.135,0,0.27,0,0.27,0,0.27,0,0.018,0,0.135,0.9875488,0.135,-0.2111816,0.135,0.2304688,0.135,6.656488,0.135,13.55725,0.135,-11.33588,0.27,33.9,0.27,13.8,0.27,-245
0.0189,0,0.14175,0,0.14175,0,0.14175,0,0.14175,0,0.14175,0,0.14175,0,0.2835,0,0.2835,0,0.2835,0,0.0189,0,0.14175,1.065186,0.14175,0.05664063,0.14175,0.08496094,0.14175,-9.847328,0.14175,23.53435,0.14175,-10.41985,0.2835,34.5,0.2835,13.6,0.2835,-245.9
0.0198,0,0.1485,0,0.1485,0,0.1485,0,0.1485,0,0.1485,0,0.1485,0,0.297,0,0.297,0,0.297,0,0.0198,0,0.1485,1.129883,0.1485,0.2529297,0.1485,0.2612305,0.1485,22.91603,0.1485,-16.00763,0.1485,-11.72519,0.297,35,0.297,13.4,0.297,-246.1
0.0207,0,0.15525,0,0.15525,0,0.15525,0,0.15525,0,0.15525,0,0.15525,0,0.3105,0,0.3105,0,0.3105,0,0.0207,0,0.15525,0.9182129,0.15525,-0.2209473,0.15525,0.1518555,0.15525,-9.480916,0.15525,19.9542,0.15525,-6.419847,0.3105,35.1,0.3105,14.2,0.3105,-247.4
0.0216,0,0.162,0,0.162,0,0.162,0,0.162,0,0.162,0,0.162,0,0.324,0,0.324,0,0.324,0,0.0216,0,0.162,1.149414,0.162,0.3076172,0.162,0.1271973,0.162,7.709924,0.162,5.091603,0.162,-11.07634,0.324,35.7,0.324,14,0.324,-246.8
0.0225,0,0.16875,0,0.16875,0,0.16875,0,0.16875,0,0.16875,0,0.16875,0,0.3375,0,0.3375,0,0.3375,0,0.0225,0,0.16875,0.9594727,0.16875,-0.004150391,0.16875,0.3776855,0.16875,8.351145,0.16875,-6.564886,0.16875,-7.519084,0.3375,36.1,0.3375,14.1,0.3375,-247.8
0.0234,0,0.1755,0,0.1755,0,0.1755,0,0.1755,0,0.1755,0,0.1755,0,0.351,0,0.351,0,0.351,0,0.0234,0,0.1755,1.054443,0.1755,-0.1088867,0.1755,0.2026367,0.1755,-20.22137,0.1755,25.62595,0.1755,-7.450382,0.351,36.3,0.351,14.1,0.351,-246
0.0243,0,0.18225,0,0.18225,0,0.18225,0,0.18225,0,0.18225,0,0.18225,0,0.3645,0,0.3645,0,0.3645,0,0.0243,0,0.18225,1.15625,0.18225,0.2624512,0.18225,0.1767578,0.18225,9.221375,0.18225,-7.694656,0.18225,-10.78626,0.3645,36.3,0.3645,13.9,0.3645,-246.8
0.0252,0,0.189,0,0.189,0,0.189,0,0.189,0,0.189,0,0.189,0,0.378,0,0.378,0,0.378,0,0.0252,0,0.189,1.089111,0.189,-0.006103516,0.189,0.3828125,0.189,-1.59542,0.189,4.969466,0.189,-10.07634,0.378,36.3,0.378,14.6,0.378,-247.4
0.0261,0,0.19575,0,0.19575,0,0.19575,0,0.19575,0,0.19575,0,0.19575,0,0.3915,0,0.3915,0,0.3915,0,0.0261,0,0.19575,1.187744,0.19575,0.03686523,0.19575,0.1557617,0.19575,-6.274809,0.19575,7.198473,0.19575,-14.10687,0.3915,35.8,0.3915,14.3,0.3915,-246.3
0.027,0,0.2025,0,0.2025,0,0.2025,0,0.2025,0,0.2025,0,0.2025,0,0.405,0,0.405,0,0.405,0,0.027,8.392462E-06,0.2025,1.219971,0.2025,0.2287598,0.2025,0.2324219,0.2025,4.526718,0.2025,-7.740458,0.2025,-18.64122,0.405,35.4,0.405,13.8,0.405,-248.1
0.0279,0,0.20925,0,0.20925,0,0.20925,0,0.20925,0,0.20925,0,0.20925,0,0.4185,0,0.4185,0,0.4185,0,0.0279,7.888914E-06,0.20925,1.145996,0.20925,-0.03515625,0.20925,0.1972656,0.20925,-16.29771,0.20925,16.61832,0.20925,-20.76336,0.4185,35.2,0.4185,14.1,0.4185,-248.6
0.0288,0,0.216,0,0.216,0,0.216,0,0.216,0,0.216,0,0.216,0,0.432,0,0.432,0,0.432,0,0.0288,2.853437E-06,0.216,1.203369,0.216,0.2050781,0.216,0.1713867,0.216,-3.78626,0.216,0.1374046,0.216,-25.34351,0.432,34.3,0.432,14.1,0.432,-247.1
0.0297,0,0.22275,0,0.22275,0,0.22275,0,0.22275,0,0.22275,0,0.22275,0,0.4455,0,0.4455,0,0.4455,0,0.0297,6.54612E-06,0.22275,1.390137,0.22275,-0.08959961,0.22275,0.4541016,0.22275,-7.900764,0.22275,8.839695,0.22275,-31.28244,0.4455,34.5,0.4455,13.5,0.4455,-247.9
0.0306,0,0.2295,0,0.2295,0,0.2295,0,0.2295,0,0.2295,0,0.2295,0,0.459,0,0.459,0,0.459,0,0.0306,8.560311E-06,0.2295,1.443115,0.2295,-0.1103516,0.2295,0.4001465,0.2295,-13.26718,0.2295,2.045802,0.2295,-44.82443,0.459,33.9,0.459,13.4,0.459,-246.8
0.0315,0,0.23625,0,0.23625,0,0.23625,0,0.23625,0,0.23625,0,0.23625,0,0.4725,0,0.4725,0,0.4725,0,0.0315,5.203327E-06,0.23625,1.235107,0.23625,0.03442383,0.23625,0.2080078,0.23625,-4.778626,0.23625,-4.755725,0.23625,-54.14504,0.4725,33.4,0.4725,13.6,0.4725,-248.6
0.0324,0,0.243,0,0.243,0,0.243,0,0.243,0,0.243,0,0.243,0,0.486,0,0.486,0,0.486,0,0.0324,5.203327E-06,0.243,1.144043,0.243,0.0007324219,0.243,0.3232422,0.243,2.679389,0.243,-9.961832,0.243,-59.27481,0.486,33.1,0.486,13.7,0.486,-249.3
0.0333,0,0.24975,0,0.24975,0,0.24975,0,0.24975,0,0.24975,0,0.24975,0,0.4995,0,0.4995,0,0.4995,0,0.0333,9.903106E-06,0.24975,1.152832,0.24975,0.1264648,0.24975,0.2407227,0.24975,4.251908,0.24975,-10.17557,0.24975,-63.69466,0.4995,32.9,0.4995,13.7,0.4995,-247.8
0.0342,0,0.2565,0,0.2565,0,0.2565,0,0.2565,0,0.2565,0,0.2565,0,0.513,0,0.513,0,0.513,0,0.0342,9.231708E-06,0.2565,1.181152,0.2565,0.01220703,0.2565,0.2585449,0.2565,3.083969,0.2565,-13.92366,0.2565,-66.67939,0.513,32.4,0.513,13.9,0.513,-249.3
0.0351,0,0.26325,0,0.26325,0,0.26325,0,0.26325,0,0.26325,0,0.26325,0,0.5265,0,0.5265,0,0.5265,0,0.0351,4.699778E-06,0.26325,1.208984,0.26325,0.006103516,0.26325,0.270752,0.26325,5.541985,0.26325,-14.29008,0.26325,-73.46565,0.5265,31.7,0.5265,14.7,0.5265,-247.4
0.036,0,0.27,0,0.27,0,0.27,0,0.27,0,0.27,0,0.27,0,0.54,0,0.54,0,0.54,0,0.036,9.903106E-06,0.27,1.256348,0.27,0.02514648,0.27,0.2351074,0.27,9.068703,0.27,-13.78626,0.27,-79.58015,0.54,32,0.54,14,0.54,-248.7
0.0369,0,0.27675,0,0.27675,0,0.27675,0,0.27675,0,0.27675,0,0.27675,0,0.5535,0,0.5535,0,0.5535,0,0.0369,9.903106E-06,0.27675,1.264648,0.27675,-0.0847168,0.27675,0.1591797,0.27675,6.541985,0.27675,-13.9313,0.27675,-87.84733,0.5535,31.4,0.5535,14.4,0.5535,-248.3
0.0378,0,0.2835,0,0.2835,0,0.2835,0,0.2835,0,0.2835,0,0.2835,0,0.567,0,0.567,0,0.567,0,0.0378,8.392462E-06,0.2835,1.260254,0.2835,0.1064453,0.2835,0.1430664,0.2835,10.0458,0.2835,-11.41985,0.2835,-95.35114,0.567,31.7,0.567,14.2,0.567,-248.7
0.0387,0,0.29025,0,0.29025,0,0.29025,0,0.29025,0,0.29025,0,0.29025,0,0.5805,0,0.5805,0,0.5805,0,0.0387,6.210422E-06,0.29025,1.243408,0.29025,-0.005615234,0.29025,0.1386719,0.29025,3.19084,0.29025,-12.17557,0.29025,-101.0763,0.5805,31.6,0.5805,14.7,0.5805,-248.5
0.0396,0,0.297,0,0.297,0,0.297,0,0.297,0,0.297,0,0.297,0,0.594,0,0.594,0,0.594,0,0.0396,7.385367E-06,0.297,1.252441,0.297,-0.03735352,0.297,0.1088867,0.297,4.984733,0.297,-11.22901,0.297,-107.5191,0.594,31.2,0.594,14.9,0.594,-248.6
0.0405,0,0.30375,0,0.30375,0,0.30375,0,0.30375,0,0.30375,0,0.30375,0,0.6075,0,0.6075,0,0.6075,0,0.0405,8.224613E-06,0.30375,1.176025,0.30375,0.01855469,0.30375,0.1352539,0.30375,3.59542,0.30375,-8.572519,0.30375,-113.7176,0.6075,31.2,0.6075,14.7,0.6075,-248.4
0.0414,0,0.3105,0,0.3105,0,0.3105,0,0.3105,0,0.3105,0,0.3105,0,0.621,0,0.621,0,0.621,0,0.0414,7.217517E-06,0.3105,1.217285,0.3105,0.04077148,0.3105,0.1464844,0.3105,1.916031,0.3105,-10.26718,0.3105,-120.5115,0.621,31.4,0.621,14.5,0.621,-248.4
0.0423,0,0.31725,0,0.31725,0,0.31725,0,0.31725,0,0.31725,0,0.31725,0,0.6345,0,0.6345,0,0.6345,0,0.0423,6.54612E-06,0.31725,1.208496,0.31725,0.1384277,0.31725,0.1652832,0.31725,3.335878,0.31725,-9.480916,0.31725,-126.4504,0.6345,30.8,0.6345,14.2,0.6345,-248
0.0432,0,0.324,0,0.324,0,0.324,0,0.324,0,0.324,0,0.324,0,0.648,0,0.648,0,0.648,0,0.0432,8.560311E-06,0.324,1.188477,0.324,-0.0009765625,0.324,0.1394043,0.324,-4.221374,0.324,-7.40458,0.324,-130.0763,0.648,30.7,0.648,14.2,0.648,-246.8
0.0441,0,0.33075,0,0.33075,0,0.33075,0,0.33075,0,0.33075,0,0.33075,0,0.6615,0,0.6615,0,0.6615,0,0.0441,8.560311E-06,0.33075,1.235596,0.33075,0.07788086,0.33075,0.1279297,0.33075,2.656489,0.33075,-13.9542,0.33075,-137.5649,0.6615,31.2,0.6615,13.7,0.6615,-246
0.045,0,0.3375,0,0.3375,0,0.3375,0,0.3375,0,0.3375,0,0.3375,0,0.675,0,0.675,0,0.675,0,0.045,6.54612E-06,0.3375,1.183105,0.3375,0.1420898,0.3375,0.1894531,0.3375,1.549618,0.3375,-7.038168,0.3375,-144.458,0.675,30.8,0.675,14.3,0.675,-247.1
0.0459,0,0.34425,0,0.34425,0,0.34425,0,0.34425,0,0.34425,0,0.34425,0,0.6885,0,0.6885,0,0.6885,0,0.0459,8.224613E-06,0.34425,1.215576,0.34425,0.001953125,0.34425,0.1618652,0.34425,-7.763359,0.34425,-10.92366,0.34425,-148.5114,0.6885,30.1,0.6885,13.4,0.6885,-246.4
0.0468,0,0.351,0,0.351,0,0.351,0,0.351,0,0.351,0,0.351,0,0.702,0,0.702,0,0.702,0,0.0468,8.392462E-06,0.351,1.205811,0.351,0.07543945,0.351,0.1140137,0.351,4.259542,0.351,-13.75572,0.351,-155.9084,0.702,29.3,0.702,13.5,0.702,-245.2
0.0477,0,0.35775,0,0.35775,0,0.35775,0,0.35775,0,0.35775,0,0.35775,0,0.7155,0,0.7155,0,0.7155,0,0.0477,7.721065E-06,0.35775,1.203613,0.35775,0.1516113,0.35775,0.1672363,0.35775,6.045802,0.35775,-8.40458,0.35775,-163.4733,0.7155,28.8,0.7155,13.8,0.7155,-245.3
0.0486,0,0.3645,0,0.3645,0,0.3645,0,0.3645,0,0.3645,0,0.3645,0,0.729,0,0.729,0,0.729,0,0.0486,7.888914E-06,0.3645,1.342773,0.3645,0.08789063,0.3645,0.173584,0.3645,-0.6793893,0.3645,-10.81679,0.3645,-172.5191,0.729,28.7,0.729,13.7,0.729,-243.9
0.0495,0,0.37125,0,0.37125,0,0.37125,0,0.37125,0,0.37125,0,0.37125,0,0.7425,0,0.7425,0,0.7425,0,0.0495,7.888914E-06,0.37125,1.224854,0.37125,0.1452637,0.37125,0.1384277,0.37125,7.274809,0.37125,-6.396946,0.37125,-180.916,0.7425,27.7,0.7425,14.3,0.7425,-243.1
0.0504,0,0.378,0,0.378,0,0.378,0,0.378,0,0.378,0,0.378,0,0.756,0,0.756,0,0.756,0,0.0504,6.378271E-06,0.378,1.265137,0.378,0.09960938,0.378,0.09545898,0.378,1.908397,0.378,-4.587786,0.378,-186.7099,0.756,26.9,0.756,14.5,0.756,-243.7
0.0513,0,0.38475,0,0.38475,0,0.38475,0,0.38475,0,0.38475,0,0.38475,0,0.7695,0,0.7695,0,0.7695,0,0.0513,3.860533E-06,0.38475,1.272705,0.38475,0.1225586,0.38475,0.189209,0.38475,1.816794,0.38475,-13.78626,0.38475,-197.1832,0.7695,26.7,0.7695,15.5,0.7695,-242.2
0.0522,0,0.3915,0,0.3915,0,0.3915,0,0.3915,0,0.3915,0,0.3915,0,0.783,0,0.783,0,0.783,0,0.0522,9.231708E-06,0.3915,1.239258,0.3915,0.2053223,0.3915,0.1335449,0.3915,3.824427,0.3915,-0.351145,0.3915,-206.3512,0.783,26.3,0.783,15.6,0.783,-239.9
0.0531,0,0.39825,0,0.39825,0,0.39825,0,0.39825,0,0.39825,0,0.39825,0,0.7965,0,0.7965,0,0.7965,0,0.0531,8.224613E-06,0.39825,1.257813,0.39825,0.1750488,0.39825,0.09204102,0.39825,-4.053435,0.39825,0.01526718,0.39825,-213.8168,0.7965,26.9,0.7965,16.4,0.7965,-240.8
0.054,0,0.405,0,0.405,0,0.405,0,0.405,0,0.405,0,0.405,0,0.81,0,0.81,0,0.81,0,0.054,3.692683E-06,0.405,1.266846,0.405,0.1413574,0.405,0.1450195,0.405,-4.114504,0.405,-4.015267,0.405,-223.542,0.81,27.7,0.81,16.5,0.81,-239.1
0.0549,0,0.41175,0,0.41175,0,0.41175,0,0.41175,0,0.41175,0,0.41175,0,0.8235,0,0.8235,0,0.8235,0,0.0549,8.224613E-06,0.41175,1.224854,0.41175,0.2653809,0.41175,0.08178711,0.41175,-3.068702,0.41175,10.70992,0.41175,-231.6794,0.8235,28.1,0.8235,17,0.8235,-239.6
0.0558,0,0.4185,0,0.4185,0,0.4185,0,0.4185,0,0.4185,0,0.4185,0,0.837,0,0.837,0,0.837,0,0.0558,8.89601E-06,0.4185,1.24292,0.4185,0.2116699,0.4185,0.08789063,0.4185,-9.977099,0.4185,9.916031,0.4185,-238.5802,0.837,29,0.837,17.5,0.837,-238.9
0.0567,0,0.42525,0,0.42525,0,0.42525,0,0.42525,0,0.42525,0,0.42525,0,0.8505,0,0.8505,0,0.8505,0,0.0567,4.531929E-06,0.42525,1.235352,0.42525,0.348877,0.42525,0.09545898,0.42525,-10.63359,0.42525,6.320611,0.42525,-244.9008,0.8505,31.3,0.8505,17.5,0.8505,-237.9
0.0576,0,0.432,0,0.432,0,0.432,0,0.432,0,0.432,0,0.432,0,0.864,0,0.864,0,0.864,0,0.0576,6.378271E-06,0.432,1.373047,0.432,0.3930664,0.432,0.04736328,0.432,-18.08397,0.432,14.67176,0.432,-249.313,0.864,33.9,0.864,16.8,0.864,-235.6
0.0585,0,0.43875,0,0.43875,0,0.43875,0,0.43875,0,0.43875,0,0.43875,0,0.8775,0,0.8775,0,0.8775,0,0.0585,9.567407E-06,0.43875,1.465332,0.43875,0.4377441,0.43875,0.2004395,0.43875,-19.16031,0.43875,12.48092,0.43875,-250.1374,0.8775,34.5,0.8775,17.4,0.8775,-237.3
0.0594,0,0.4455,0,0.4455,0,0.4455,0,0.4455,0,0.4455,0,0.4455,0,0.891,0,0.891,0,0.891,0,0.0594,8.89601E-06,0.4455,1.589355,0.4455,0.6611328,0.4455,0.1894531,0.4455,-14.14504,0.4455,37.54198,0.4455,-250.1374,0.891,34.4,0.891,18,0.891,-238.3
0.0603,0,0.45225,0,0.45225,0,0.45225,0,0.45225,0,0.45225,0,0.45225,0,0.9045,0,0.9045,0,0.9045,0,0.0603,8.056764E-06,0.45225,1.695801,0.45225,0.6298828,0.45225,0.1875,0.45225,-14.98473,0.45225,42.87786,0.45225,-250.1374,0.9045,34.8,0.9045,17.9,0.9045,-238.2
0.0612,0,0.459,0,0.459,0,0.459,0,0.459,0,0.459,0,0.459,0,0.918,0,0.918,0,0.918,0,0.0612,6.210422E-06,0.459,1.647705,0.459,0.6547852,0.459,0.1801758,0.459,-13.73282,0.459,59.0229,0.459,-244.4657,0.918,35,0.918,17,0.918,-236.5
0.0621,0,0.46575,0,0.46575,0,0.46575,0,0.46575,0,0.46575,0,0.46575,0,0.9315,0,0.9315,0,0.9315,0,0.0621,8.89601E-06,0.46575,1.666016,0.46575,0.583252,0.46575,0.2075195,0.46575,-12.90076,0.46575,58.91603,0.46575,-227.7863,0.9315,35,0.9315,16.3,0.9315,-237.5
0.063,0,0.4725,0,0.4725,0,0.4725,0,0.4725,0,0.4725,0,0.4725,0,0.945,0,0.945,0,0.945,0,0.063,8.392462E-06,0.4725,1.896973,0.4725,0.4909668,0.4725,0.05322266,0.4725,-9.389313,0.4725,49.9313,0.4725,-215.916,0.945,36.3,0.945,16.5,0.945,-235.6
0.0639,0,0.47925,0,0.47925,0,0.47925,0,0.47925,0,0.47925,0,0.47925,0,0.9585,0,0.9585,0,0.9585,0,0.0639,5.874724E-06,0.47925,1.693359,0.47925,0.2468262,0.47925,0.04907227,0.47925,-15.48092,0.47925,75.56489,0.47925,-201.7099,0.9585,36,0.9585,19.6,0.9585,-237.3
0.0648,0,0.486,0,0.486,0,0.486,0,0.486,0,0.486,0,0.486,0,0.972,0,0.972,0,0.972,0,0.0648,7.721065E-06,0.486,1.297852,0.486,0.1628418,0.486,-0.1772461,0.486,-14.74809,0.486,63.19084,0.486,-173.1374,0.972,34.9,0.972,20.5,0.972,-239.3
0.0657,0,0.49275,0,0.49275,0,0.49275,0,0.49275,0,0.49275,0,0.49275,0,0.9855,0,0.9855,0,0.9855,0,0.0657,8.224613E-06,0.49275,1.246826,0.49275,-0.2060547,0.49275,-0.08007813,0.49275,-20.25954,0.49275,64.21374,0.49275,-137.3969,0.9855,33.3,0.9855,20.1,0.9855,-236.8
0.0666,0,0.4995,0,0.4995,0,0.4995,0,0.4995,0,0.4995,0,0.4995,0,0.999,0,0.999,0,0.999,0,0.0666,6.210422E-06,0.4995,0.9606934,0.4995,-0.3676758,0.4995,-0.08544922,0.4995,-10.83969,0.4995,73.34351,0.4995,-104.0458,0.999,33.5,0.999,19.7,0.999,-235.8
0.0675,0,0.50625,0,0.50625,0,0.50625,0,0.50625,0,0.50625,0,0.50625,0,1.0125,0,1.0125,0,1.0125,0,0.0675,7.217517E-06,0.50625,0.8188477,0.50625,-0.5256348,0.50625,0.0002441406,0.50625,-10.76336,0.50625,56.24427,0.50625,-80.29771,1.0125,32.1,1.0125,20.4,1.0125,-238.1
0.0684,0,0.513,0,0.513,0,0.513,0,0.513,0,0.513,0,0.513,0,1.026,0,1.026,0,1.026,0,0.0684,9.063859E-06,0.513,0.8571777,0.513,-0.4814453,0.513,-0.2104492,0.513,-6,0.513,65.01527,0.513,-46.66412,1.026,30.9,1.026,20.9,1.026,-237.2
