X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0126,0,0.0945,-0.02709961,0.0945,0.1520996,0.0945,0.9682617,0.0945,-0.3282443,0.0945,1.244275,0.0945,0.5114504,0.189,-22.4,0.189,-77.5,0.189,-12.3,0.0126,0,0.0945,0.02490234,0.0945,0.01489258,0.0945,1.07373,0.0945,2.656489,0.0945,-2.145038,0.0945,0.3816794,0.189,54.6,0.189,27.2,0.189,-277.6
0.0135,0,0.10125,-0.02563477,0.10125,0.1542969,0.10125,0.9780273,0.10125,-0.2137405,0.10125,1.091603,0.10125,0.8244275,0.2025,-22.4,0.2025,-77.5,0.2025,-10.5,0.0135,0,0.10125,0.02075195,0.10125,0.01220703,0.10125,1.080566,0.10125,2.740458,0.10125,-2.053435,0.10125,0.5267175,0.2025,54.5,0.2025,26.3,0.2025,-277.6
0.0144,0,0.108,-0.02832031,0.108,0.1623535,0.108,0.9746094,0.108,-0.0610687,0.108,1.122137,0.108,0.8091603,0.216,-22.9,0.216,-77.3,0.216,-12.9,0.0144,0,0.108,0.02050781,0.108,0.01245117,0.108,1.077637,0.108,2.610687,0.108,-2.015267,0.108,0.4656489,0.216,54.2,0.216,26.7,0.216,-274.9
0.0153,0,0.11475,-0.02319336,0.11475,0.1542969,0.11475,0.9707031,0.11475,-0.1374046,0.11475,1.137405,0.11475,0.6641222,0.2295,-22.3,0.2295,-77.3,0.2295,-13,0.0153,0,0.11475,0.02392578,0.11475,0.015625,0.11475,1.068115,0.11475,2.625954,0.11475,-2.206107,0.11475,0.6717557,0.2295,54.5,0.2295,26.3,0.2295,-277.3
0.0162,0,0.1215,-0.02880859,0.1215,0.154541,0.1215,0.9724121,0.1215,-0.2748092,0.1215,1.198473,0.1215,0.7251908,0.243,-22.5,0.243,-77.9,0.243,-11.8,0.0162,0,0.1215,0.01904297,0.1215,0.008544922,0.1215,1.068359,0.1215,2.694656,0.1215,-2.267176,0.1215,0.4274809,0.243,54.6,0.243,26.5,0.243,-275.7
0.0171,0,0.12825,-0.02734375,0.12825,0.1569824,0.12825,0.982666,0.12825,0,0.12825,1.274809,0.12825,0.7099237,0.2565,-22.6,0.2565,-76.8,0.2565,-10.9,0.0171,0,0.12825,0.02539063,0.12825,0.01464844,0.12825,1.081055,0.12825,2.625954,0.12825,-1.931298,0.12825,0.5801527,0.2565,54.7,0.2565,26.9,0.2565,-276
0.018,0,0.135,-0.02661133,0.135,0.1594238,0.135,0.9772949,0.135,-0.1908397,0.135,1.145038,0.135,0.6717557,0.27,-22.5,0.27,-77.4,0.27,-11.6,0.018,0,0.135,0.02172852,0.135,0.01660156,0.135,1.079834,0.135,2.618321,0.135,-2.10687,0.135,0.5343512,0.27,54.9,0.27,26.3,0.27,-278.6
0.0189,0,0.14175,-0.03125,0.14175,0.1560059,0.14175,0.9741211,0.14175,-0.04580153,0.14175,1.160305,0.14175,0.8473282,0.2835,-22.6,0.2835,-77.9,0.2835,-10.9,0.0189,0,0.14175,0.02270508,0.14175,0.009521484,0.14175,1.071533,0.14175,2.610687,0.14175,-2.152672,0.14175,0.3664122,0.2835,54.6,0.2835,26.3,0.2835,-277.2
0.0198,0,0.1485,-0.02392578,0.1485,0.1567383,0.1485,0.9768066,0.1485,-0.07633588,0.1485,1.251908,0.1485,0.6641222,0.297,-22.5,0.297,-77.1,0.297,-12.2,0.0198,0,0.1485,0.02392578,0.1485,0.01000977,0.1485,1.086426,0.1485,2.725191,0.1485,-2.030534,0.1485,0.6412213,0.297,54.5,0.297,26.6,0.297,-276.7
0.0207,0,0.15525,-0.02832031,0.15525,0.1557617,0.15525,0.9707031,0.15525,-0.09923664,0.15525,1.244275,0.15525,0.5725191,0.3105,-22.1,0.3105,-77.4,0.3105,-12,0.0207,0,0.15525,0.02539063,0.15525,0.01831055,0.15525,1.078613,0.15525,2.618321,0.15525,-2.145038,0.15525,0.5648855,0.3105,54.3,0.3105,26.3,0.3105,-276.4
