X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0135,-0.0003353628,0.10125,0.6376953,0.10125,-1.013672,0.10125,-0.2490234,0.10125,18.13741,0.10125,183.4427,0.10125,115.1985,0.2025,-26.4,0.2025,-86.4,0.2025,16.8,0.0135,0,0.10125,1.26123,0.10125,-1.464355,0.10125,-0.7473145,0.10125,-41.93893,0.10125,221.084,0.10125,-250.1374,0.2025,30.7,0.2025,12.7,0.2025,-253.2
0.0144,-0.0004646067,0.108,0.4060059,0.108,-1.070557,0.108,0.03295898,0.108,-5.366412,0.108,174.229,0.108,112.3206,0.216,-26.7,0.216,-86.9,0.216,17.7,0.0144,0,0.108,-1.29834,0.108,-1.904541,0.108,-1.239502,0.108,-122.5802,0.108,218.855,0.108,-163.1221,0.216,31.6,0.216,13.1,0.216,-252.8
0.0153,-0.0005972076,0.11475,0.2226563,0.11475,-1.09082,0.11475,0.3447266,0.11475,19.28244,0.11475,114.2366,0.11475,115.8168,0.2295,-26.9,0.2295,-87.2,0.2295,18.6,0.0153,0,0.11475,-1.624023,0.11475,-0.6022949,0.11475,-0.7387695,0.11475,-70.70229,0.11475,188.7634,0.11475,-58.67176,0.2295,31.4,0.2295,14,0.2295,-253.1
0.0162,-0.0007479363,0.1215,0.1542969,0.1215,-1.085205,0.1215,0.3098145,0.1215,36.43512,0.1215,92.41985,0.1215,116.9466,0.243,-26.9,0.243,-87.5,0.243,18.2,0.0162,0,0.1215,-1.434326,0.1215,0.2116699,0.1215,-0.1213379,0.1215,-46.22137,0.1215,50.29008,0.1215,46.44275,0.243,31.8,0.243,13.7,0.243,-252.8
0.0171,-0.0008479743,0.12825,0.1184082,0.12825,-1.096436,0.12825,0.166748,0.12825,29.0229,0.12825,104.0076,0.12825,117.4046,0.2565,-27.1,0.2565,-87.7,0.2565,18.4,0.0171,0,0.12825,0.05517578,0.12825,-0.2661133,0.12825,-0.7294922,0.12825,-43.63359,0.12825,37.75573,0.12825,128.1221,0.2565,32.2,0.2565,14,0.2565,-251.9
0.018,-0.0009357596,0.135,0.1333008,0.135,-1.123779,0.135,0.105957,0.135,29.40458,0.135,101.2137,0.135,119.145,0.27,-27,0.27,-88.7,0.27,18.4,0.018,0,0.135,0.6621094,0.135,-0.7434082,0.135,-0.3122559,0.135,-62.45802,0.135,18.78626,0.135,148.9771,0.27,31.6,0.27,13.5,0.27,-251.5
0.0189,-0.0009832609,0.14175,0.06542969,0.14175,-1.102539,0.14175,0.06884766,0.14175,29.25191,0.14175,104.8321,0.14175,119.3588,0.2835,-26.7,0.2835,-88.6,0.2835,18.7,0.0189,0,0.14175,0.6989746,0.14175,-0.7167969,0.14175,0.006347656,0.14175,-81.61832,0.14175,-29.23664,0.14175,142.626,0.2835,32.7,0.2835,13.9,0.2835,-251
0.0198,-0.000963119,0.1485,0.1164551,0.1485,-1.085693,0.1485,0.04418945,0.1485,23.71756,0.1485,101.1603,0.1485,115.0611,0.297,-26.9,0.297,-88.7,0.297,17,0.0198,0,0.1485,0.642334,0.1485,-0.5905762,0.1485,-0.3928223,0.1485,-84.92367,0.1485,-46.0916,0.1485,125.8931,0.297,32.8,0.297,13.8,0.297,-250.9
0.0207,-0.0009191425,0.15525,0.1408691,0.15525,-1.088135,0.15525,-0.005615234,0.15525,20.03053,0.15525,98.09161,0.15525,110.5878,0.3105,-27.2,0.3105,-89.6,0.3105,16.6,0.0207,0,0.15525,0.6040039,0.15525,-0.5888672,0.15525,-0.3979492,0.15525,-71.45802,0.15525,-30.46565,0.15525,108.5573,0.3105,33.2,0.3105,13.6,0.3105,-250.4
0.0216,-0.0009053788,0.162,0.02685547,0.162,-1.101074,0.162,0,0.162,13.1374,0.162,88.74809,0.162,106.0153,0.324,-26.9,0.324,-90,0.324,17.6,0.0216,0,0.162,0.4370117,0.162,-0.6728516,0.162,-0.3564453,0.162,-51.64885,0.162,-3.328244,0.162,95.19847,0.324,32.8,0.324,13.6,0.324,-248.2
0.0225,-0.0008184329,0.16875,0.1079102,0.16875,-1.013428,0.16875,-0.05712891,0.16875,13.78626,0.16875,73.85497,0.16875,104.145,0.3375,-27.1,0.3375,-90.5,0.3375,18.3,0.0225,0,0.16875,0.3435059,0.16875,-0.6789551,0.16875,-0.1369629,0.16875,-34.29771,0.16875,8.717557,0.16875,88.71756,0.3375,32.5,0.3375,12.9,0.3375,-249.5
0.0234,-0.0007528039,0.1755,0.1010742,0.1755,-0.9870605,0.1755,-0.1289063,0.1755,2.59542,0.1755,69.51908,0.1755,103.4427,0.351,-26.4,0.351,-90.5,0.351,17.4,0.0234,0,0.1755,0.3024902,0.1755,-0.6101074,0.1755,-0.1699219,0.1755,-24.58015,0.1755,24.39695,0.1755,89.9313,0.351,31.3,0.351,13.7,0.351,-248.4
0.0243,-0.0006109712,0.18225,0.08520508,0.18225,-0.949707,0.18225,-0.06005859,0.18225,1.480916,0.18225,62.0458,0.18225,101.6565,0.3645,-27,0.3645,-90,0.3645,17.1,0.0243,0,0.18225,0.2043457,0.18225,-0.6025391,0.18225,-0.1911621,0.18225,-7.160306,0.18225,36.55725,0.18225,98.33588,0.3645,30.6,0.3645,12.8,0.3645,-246.3
0.0252,-0.0004907912,0.189,0.004394531,0.189,-0.8601074,0.189,0.07202148,0.189,1.664122,0.189,42.82443,0.189,95.13741,0.378,-27.1,0.378,-90.3,0.378,17.8,0.0252,0,0.189,0.125,0.189,-0.6020508,0.189,-0.1750488,0.189,6.221374,0.189,38.48855,0.189,111.7939,0.378,29,0.378,13.4,0.378,-247.6
0.0261,-0.0004108949,0.19575,0.04833984,0.19575,-0.7216797,0.19575,0.07373047,0.19575,-2.610687,0.19575,17.64886,0.19575,89.31298,0.3915,-27.1,0.3915,-89.9,0.3915,19.3,0.0261,0,0.19575,0.03662109,0.19575,-0.6066895,0.19575,-0.1865234,0.19575,12.60305,0.19575,31.22901,0.19575,127.5496,0.3915,27.9,0.3915,13.9,0.3915,-247.4
0.027,-0.0003593652,0.2025,0.04272461,0.2025,-0.7277832,0.2025,0.08862305,0.2025,1.259542,0.2025,2.984733,0.2025,86.51145,0.405,-27.6,0.405,-90.8,0.405,18.4,0.027,0,0.2025,-0.06298828,0.2025,-0.5852051,0.2025,-0.229248,0.2025,18.47328,0.2025,19.42748,0.2025,149.8626,0.405,26.7,0.405,14.7,0.405,-247
0.0279,-0.0003494621,0.20925,-0.002441406,0.20925,-0.6223145,0.20925,0.04296875,0.20925,-2.167939,0.20925,-4.89313,0.20925,84.79389,0.4185,-27,0.4185,-89.9,0.4185,17.6,0.0279,0,0.20925,-0.1213379,0.20925,-0.6015625,0.20925,-0.2373047,0.20925,21.50382,0.20925,-0.7938932,0.20925,171.9618,0.4185,26.5,0.4185,15.6,0.4185,-245.9
0.0288,-0.0003189136,0.216,-0.09277344,0.216,-0.7207031,0.216,0.02807617,0.216,-6.938931,0.216,-16.85496,0.216,85.28244,0.432,-27.8,0.432,-90,0.432,18.5,0.0288,0,0.216,-0.1188965,0.216,-0.5756836,0.216,-0.2788086,0.216,22.92366,0.216,-21.54198,0.216,191.8931,0.432,26.5,0.432,16.1,0.432,-245.7
0.0297,-0.0002801404,0.22275,-0.06616211,0.22275,-0.6594238,0.22275,0.05395508,0.22275,11.58779,0.22275,-36.96183,0.22275,87.91603,0.4455,-27,0.4455,-89.8,0.4455,19,0.0297,0,0.22275,-0.09228516,0.22275,-0.560791,0.22275,-0.2365723,0.22275,23.67939,0.22275,-43.16031,0.22275,206.1679,0.4455,27,0.4455,16.9,0.4455,-244.7
0.0306,-0.0002197147,0.2295,0.05029297,0.2295,-0.5981445,0.2295,0.1176758,0.2295,11.16031,0.2295,-42.46565,0.2295,85.35878,0.459,-27.6,0.459,-90.2,0.459,18,0.0306,0,0.2295,0.03320313,0.2295,-0.5332031,0.2295,-0.2724609,0.2295,21.9542,0.2295,-66.33588,0.2295,219.5725,0.459,28.6,0.459,17.4,0.459,-243.6
0.0315,-0.0001362936,0.23625,0.1206055,0.23625,-0.6569824,0.23625,0.04418945,0.23625,13.26718,0.23625,-40.48855,0.23625,82.19084,0.4725,-28,0.4725,-89.5,0.4725,17.5,0.0315,0,0.23625,0.1740723,0.23625,-0.5217285,0.23625,-0.2307129,0.23625,22.31298,0.23625,-84.64886,0.23625,228.8092,0.4725,29.6,0.4725,16.8,0.4725,-242.4
0.0324,-6.243992E-05,0.243,0.1657715,0.243,-0.5925293,0.243,0.004638672,0.243,18.87023,0.243,-44.30534,0.243,81.38168,0.486,-28.1,0.486,-89.4,0.486,17.4,0.0324,0,0.243,0.3178711,0.243,-0.5063477,0.243,-0.1789551,0.243,21.24427,0.243,-94.90839,0.243,236.4962,0.486,29.6,0.486,15,0.486,-240.8
0.0333,-3.323415E-05,0.24975,0.1635742,0.24975,-0.6306152,0.24975,0.04248047,0.24975,21.81679,0.24975,-52.0458,0.24975,77.58778,0.4995,-28.1,0.4995,-89,0.4995,17.7,0.0333,0,0.24975,0.4257813,0.24975,-0.4907227,0.24975,-0.1345215,0.24975,19.80916,0.24975,-100.6412,0.24975,243.0076,0.4995,29.8,0.4995,14.8,0.4995,-243.6
0.0342,-2.618448E-05,0.2565,0.2060547,0.2565,-0.5952148,0.2565,0.02148438,0.2565,23.34351,0.2565,-56.0687,0.2565,73.76336,0.513,-28.7,0.513,-88.1,0.513,17.9,0.0342,0,0.2565,0.5375977,0.2565,-0.4797363,0.2565,-0.1516113,0.2565,19.83969,0.2565,-100.4885,0.2565,250.1298,0.513,29.3,0.513,14.9,0.513,-243.3
0.0351,2.987716E-05,0.26325,0.1833496,0.26325,-0.6137695,0.26325,-0.04467773,0.26325,21.86259,0.26325,-58.66412,0.26325,71.85497,0.5265,-28.4,0.5265,-88.5,0.5265,17.9,0.0351,0,0.26325,0.642334,0.26325,-0.4575195,0.26325,-0.1364746,0.26325,18.81679,0.26325,-95.24428,0.26325,250.1298,0.5265,28,0.5265,14,0.5265,-243.4
0.036,0.0001139696,0.27,0.2280273,0.27,-0.5974121,0.27,-0.05786133,0.27,19.10687,0.27,-57.59542,0.27,67.56489,0.54,-28.1,0.54,-88.5,0.54,18.9,0.036,0,0.27,0.7263184,0.27,-0.4379883,0.27,-0.1176758,0.27,16.19084,0.27,-91.96183,0.27,250.1298,0.54,26.9,0.54,11.3,0.54,-242.3
0.0369,0.0001015488,0.27675,0.2336426,0.27675,-0.5800781,0.27675,-0.07006836,0.27675,15.58779,0.27675,-55.29008,0.27675,63.30534,0.5535,-28.3,0.5535,-89.2,0.5535,17.8,0.0369,0,0.27675,0.7612305,0.27675,-0.4143066,0.27675,-0.1015625,0.27675,10.48855,0.27675,-87.78626,0.27675,250.1298,0.5535,26.1,0.5535,9.8,0.5535,-241.1
0.0378,0.000163653,0.2835,0.2651367,0.2835,-0.5817871,0.2835,-0.07714844,0.2835,11.52672,0.2835,-50.48092,0.2835,58.16031,0.567,-28.3,0.567,-88.2,0.567,19,0.0378,0,0.2835,0.7646484,0.2835,-0.3876953,0.2835,-0.1218262,0.2835,2.450382,0.2835,-85.96183,0.2835,250.1298,0.567,26.6,0.567,11.5,0.567,-243.6
0.0387,0.000203769,0.29025,0.2578125,0.29025,-0.5664063,0.29025,-0.07324219,0.29025,4.122138,0.29025,-41.17557,0.29025,53.59542,0.5805,-28.9,0.5805,-88.2,0.5805,19.3,0.0387,0,0.29025,0.7529297,0.29025,-0.3720703,0.29025,-0.1445313,0.29025,-6.221374,0.29025,-86.84733,0.29025,250.1298,0.5805,27.2,0.5805,17.7,0.5805,-245.4
0.0396,0.0001784237,0.297,0.2185059,0.297,-0.5488281,0.297,-0.07348633,0.297,-2.129771,0.297,-35.74809,0.297,49.89313,0.594,-28.8,0.594,-88.6,0.594,19.9,0.0396,0,0.297,0.7602539,0.297,-0.3435059,0.297,-0.152832,0.297,-17.77863,0.297,-92.96947,0.297,250.1298,0.594,27.7,0.594,18.2,0.594,-243.5
0.0405,0.0001461967,0.30375,0.1906738,0.30375,-0.5524902,0.30375,-0.03686523,0.30375,-6.198473,0.30375,-30.32061,0.30375,45.0687,0.6075,-29.2,0.6075,-88.8,0.6075,18.9,0.0405,0,0.30375,0.7897949,0.30375,-0.3212891,0.30375,-0.1628418,0.30375,-28.70229,0.30375,-99.03817,0.30375,250.1298,0.6075,26.5,0.6075,18.2,0.6075,-245.5
0.0414,0.0001641566,0.3105,0.1877441,0.3105,-0.5371094,0.3105,-0.005615234,0.3105,-11.29771,0.3105,-26.42748,0.3105,39.76336,0.621,-28.9,0.621,-89.2,0.621,19,0.0414,0,0.3105,0.8862305,0.3105,-0.2944336,0.3105,-0.1804199,0.3105,-39.19847,0.3105,-111.3817,0.3105,250.1298,0.621,26.6,0.621,17.8,0.621,-245.9
0.0423,0.0001817807,0.31725,0.1523438,0.31725,-0.5097656,0.31725,0.01123047,0.31725,-15.74046,0.31725,-20.32061,0.31725,34.77863,0.6345,-28.4,0.6345,-89.5,0.6345,20.5,0.0423,0,0.31725,1.037842,0.31725,-0.2563477,0.31725,-0.142334,0.31725,-47.80153,0.31725,-120.9847,0.31725,250.1298,0.6345,25.7,0.6345,18.6,0.6345,-246.8
